pnl,hold,win,open_vs_ama,gap_pct,exit,ticker
-0.5700006484985352,5,False,above,2.2834382571004865,SX,MU
0.0699996948242187,0,True,above,4.560472767696581,SX,MU
0.3000001907348633,0,True,above,3.722676707671453,SX,MU
0.2200002670288086,0,True,above,4.146504346550124,SX,MU
0.2099995613098144,0,True,above,3.326296191112616,TP,MU
0.1700000762939453,3,True,above,3.2326283006961636,SX,MU
0.2100000381469726,1,True,above,6.093867485834331,TP,MU
-0.0600004196166992,3,False,above,6.76256349216946,SX,MU
0.0900001525878906,0,True,above,2.3278162361544674,SX,MU
-0.6599998474121094,5,False,above,1.1295279886620997,SX,MU
0.239999771118164,0,True,above,0.9486150251634572,TP,MU
-0.4700002670288086,7,False,above,2.8276628708496316,SX,MU
-0.3400001525878906,5,False,above,4.692525056257362,SX,MU
0.0500001907348632,0,True,above,1.011406974885013,SX,MU
-0.2799997329711914,2,False,above,1.1956052214176716,SX,MU
-0.2000007629394531,1,False,above,1.7953734336080784,SX,MU
-0.1700000762939453,1,False,above,1.6231008121259372,SX,MU
-0.3000011444091797,3,False,above,6.28508727052209,SX,MU
-0.6900005340576172,2,False,above,0.5450759323033618,SX,MU
0.0899982452392578,1,True,above,3.170275602808481,SX,MU
0.5799999237060547,0,True,above,3.2911281249304403,SX,MU
0.1999988555908203,0,True,above,4.548564426646114,SX,MU
-0.8199996948242188,5,False,above,2.230559557917315,SX,MU
0.1400012969970703,0,True,above,3.9796987317587864,SX,MU
-0.0699996948242187,0,False,above,1.7569728822142718,SX,MU
-0.1399993896484375,0,False,below,-0.1974744149560712,SX,MU
1.1900005340576172,1,True,above,5.38900717430602,TP,MU
0.6399993896484375,1,True,above,1.5136326626789458,SX,MU
-0.1100006103515625,0,False,above,0.2171788338563905,SX,MU
0.0499992370605468,0,True,above,0.4700508452389132,SX,MU
0.489999771118164,0,True,below,-0.0963745257310191,SX,MU
-0.6300010681152344,2,False,above,1.939448398777237,SX,MU
-0.0099983215332031,1,False,above,1.621852260357845,SX,MU
0.1399993896484375,3,True,above,8.052021206581866,SX,MU
0.1100006103515625,0,True,above,1.719001786863951,SX,MU
0.9899978637695312,0,True,above,1.556141126644436,SX,MU
0.0900001525878906,0,True,above,3.408385662196648,SX,MU
0.9400005340576172,0,True,above,6.733990194912442,TP,MU
0.220001220703125,0,True,above,0.3008417453783721,SX,MU
0.5999984741210938,1,True,above,6.26425204702484,TP,MU
0.2700004577636719,2,True,above,4.050266481810763,SX,MU
-0.8899993896484375,4,False,above,0.9472572483176472,SX,MU
-0.0200004577636718,2,False,above,3.6946412207989896,SX,MU
-1.6399993896484375,6,False,above,3.1685926773525894,SX,MU
0.5699996948242188,1,True,above,4.225603685917735,SX,MU
-0.1700000762939453,2,False,above,3.491086690264561,SX,MU
0.1000003814697265,0,True,above,1.786568691567646,SX,MU
0.2000007629394531,0,True,above,2.118329756039701,SX,MU
-1.6500015258789062,4,False,above,0.1753766455366103,SX,MU
-0.0100021362304687,0,False,above,1.0352462854267277,SX,MU
0.1199989318847656,1,True,above,0.9743260085173612,SX,MU
0.5799980163574219,0,True,above,2.601084913071477,SX,MU
-0.1599998474121093,1,False,above,3.3519307627536175,SX,MU
1.0600013732910156,0,True,above,2.593252751128609,SX,MU
0.3100013732910156,3,True,above,3.946281190634894,SX,MU
1.1699981689453125,0,True,above,1.9855823738006608,SX,MU
0.220001220703125,0,True,above,0.5185160361323841,SX,MU
-0.9000015258789062,2,False,above,5.304968133461555,SX,MU
3.770000457763672,2,True,above,2.271013616139667,TP,MU
1.029998779296875,0,True,above,2.5601898310233273,SX,MU
0.75,1,True,above,3.740046127455874,SX,MU
-1.1599998474121094,1,False,above,4.565889099026591,SX,MU
1.020000457763672,1,True,above,5.027479103509652,SX,MU
2.490001678466797,2,True,above,5.326970202592147,TP,MU
0.2000007629394531,1,True,above,1.9878272039332163,SX,MU
-2.9300003051757812,5,False,above,0.472151825757114,SX,MU
-0.8199996948242188,1,False,above,0.9680749313931116,SX,MU
-0.6100006103515625,5,False,above,7.358538066342467,SX,MU
0.9399986267089844,0,True,above,3.075444816138404,SX,MU
