pnl,hold,win,open_vs_ama,gap_pct,exit,ticker
0.0,0,False,below,-0.08039361247033212,SX,KLAC
-0.08333301544189453,3,False,above,6.4437217637606015,SX,KLAC
0.0,1,False,above,1.1295615897221851,SX,KLAC
0.020833969116210938,0,True,above,0.6074277480347593,SX,KLAC
-0.04166603088378906,0,False,above,5.057489690268334,SX,KLAC
0.04166603088378906,0,True,above,4.192062067418603,SX,KLAC
0.27083301544189453,1,True,above,3.688389595054305,TP,KLAC
0.04166603088378906,0,True,above,1.7140183186079971,SX,KLAC
-0.125,2,False,above,0.4952744147448839,SX,KLAC
0.22916698455810547,1,True,below,0.0,TP,KLAC
-0.08333301544189453,2,False,below,-0.1582637338787852,SX,KLAC
0.20833301544189453,0,True,above,4.5487437261557035,TP,KLAC
0.25,1,True,above,3.2237744179534213,TP,KLAC
-0.08333301544189453,2,False,above,2.4058403867024856,SX,KLAC
-1.1875,9,False,above,1.2217366743084535,SX,KLAC
0.125,0,True,above,2.627367072093388,SX,KLAC
0.0625,2,True,above,5.982268868418412,SX,KLAC
-0.0625,5,False,above,4.561442033136561,SX,KLAC
0.03125,0,True,above,3.4317338252315652,SX,KLAC
0.0625,0,True,above,3.315645119220235,SX,KLAC
0.03125,1,True,above,0.9830319946705637,SX,KLAC
0.4375,0,True,above,1.03610231158597,TP,KLAC
0.1875,0,True,above,1.37237627207738,TP,KLAC
-0.25,7,False,above,2.2383387091352813,SX,KLAC
0.4375,1,True,above,2.8670308313042523,TP,KLAC
-0.0625,1,False,below,0.0,SX,KLAC
-0.375,4,False,above,2.0769124514844766,SX,KLAC
0.15625,0,True,above,1.3058487900645812,TP,KLAC
-0.84375,6,False,above,8.221630058224738,SX,KLAC
-0.34375,6,False,above,11.495763163474184,SX,KLAC
0.125,0,True,above,0.4409280448089929,SX,KLAC
0.1875,2,True,above,7.672994492829428,TP,KLAC
0.0,1,False,above,1.2700837361942159,SX,KLAC
-0.03125,4,False,above,3.554096683380014,SX,KLAC
0.0625,0,True,above,2.883155189865759,SX,KLAC
0.0,6,False,above,10.655721468426675,SX,KLAC
0.0625,0,True,above,5.815195936537736,SX,KLAC
0.25,0,True,above,2.5437922864277356,TP,KLAC
0.125,0,True,above,3.6152593006739417,SX,KLAC
-0.0625,2,False,above,6.7604238654690425,SX,KLAC
0.0,1,False,above,0.5044568735905457,SX,KLAC
0.0,2,False,above,4.286107487154515,SX,KLAC
-0.0625,4,False,above,4.088188229356681,SX,KLAC
0.0625,1,True,above,6.510790642563831,SX,KLAC
0.125,0,True,above,9.710159192001509,TP,KLAC
0.03125,0,True,above,5.087127893911416,SX,KLAC
0.0625,0,True,above,1.3868494361489994,SX,KLAC
0.0,2,False,above,1.1052618768904428,SX,KLAC
0.0625,2,True,above,3.1096572462964396,SX,KLAC
-0.03125,3,False,above,1.2124848206967198,SX,KLAC
-0.09375,2,False,above,1.6987273947869648,SX,KLAC
-0.09375,0,False,below,-14.85866690314631,SX,KLAC
-0.03125,4,False,above,4.445591437559668,SX,KLAC
-0.15625,3,False,above,5.165844641516623,SX,KLAC
0.03125,0,True,above,1.7348221925861975,SX,KLAC
-0.46875,9,False,above,5.969612270359028,SX,KLAC
0.0,0,False,below,-0.5072183661146608,SX,KLAC
0.125,3,True,above,8.475716093690334,TP,KLAC
0.03125,0,True,above,3.965849689711477,SX,KLAC
0.1875,0,True,above,5.188881647317741,TP,KLAC
0.09375,1,True,above,1.2658227848101267,TP,KLAC
0.15625,1,True,above,7.2808993533423045,TP,KLAC
0.1875,1,True,above,9.191737111087528,TP,KLAC
-0.125,2,False,above,8.221244206227006,SX,KLAC
0.0,0,False,above,1.5160496193420616,SX,KLAC
0.0625,1,True,above,8.244124378509033,SX,KLAC
0.0,0,False,above,4.488027928604633,SX,KLAC
0.03125,0,True,above,1.6138648356572571,SX,KLAC
0.1875,0,True,above,9.291458865527293,TP,KLAC
