ticker,cik,doc_type,accession,document,status,text_len,table_count,html_path,text_path
RRGB,1171759,primary_8k,0001171759-23-000048,rrgb-20231101.htm,fetched,3593,5,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RRGB_000117175923000048_rrgb-20231101.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RRGB_000117175923000048_rrgb-20231101.htm.txt
RRGB,1171759,earnings_exhibit,0001171759-23-000048,exhibit991q3-2023.htm,fetched,31022,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RRGB_000117175923000048_exhibit991q3-2023.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RRGB_000117175923000048_exhibit991q3-2023.htm.txt
RRGB,1171759,periodic_10q_10k,0001171759-23-000052,rrgb-20231001.htm,fetched,113892,48,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RRGB_000117175923000052_rrgb-20231001.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RRGB_000117175923000052_rrgb-20231001.htm.txt
RRR,1653653,primary_8k,0000950170-23-060205,rrr-20231107.htm,fetched,2796,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RRR_000095017023060205_rrr-20231107.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RRR_000095017023060205_rrr-20231107.htm.txt
RRR,1653653,earnings_exhibit,0000950170-23-060205,rrr-ex99_1.htm,fetched,11035,2,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RRR_000095017023060205_rrr-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RRR_000095017023060205_rrr-ex99_1.htm.txt
RRR,1653653,periodic_10q_10k,0001653653-23-000020,rrr-20230930.htm,fetched,122449,29,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RRR_000165365323000020_rrr-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RRR_000165365323000020_rrr-20230930.htm.txt
RSG,1060391,primary_8k,0001060391-23-000023,rsg-20231026.htm,fetched,4813,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RSG_000106039123000023_rsg-20231026.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RSG_000106039123000023_rsg-20231026.htm.txt
RSG,1060391,earnings_exhibit,0001060391-23-000023,exhibit991q32023.htm,fetched,38171,21,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RSG_000106039123000023_exhibit991q32023.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RSG_000106039123000023_exhibit991q32023.htm.txt
RSG,1060391,periodic_10q_10k,0001060391-23-000025,rsg-20230930.htm,fetched,219286,60,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RSG_000106039123000025_rsg-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RSG_000106039123000025_rsg-20230930.htm.txt
RSI,1793659,primary_8k,0001793659-23-000083,rsi-20231101.htm,fetched,3421,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RSI_000179365923000083_rsi-20231101.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RSI_000179365923000083_rsi-20231101.htm.txt
RSI,1793659,earnings_exhibit,0001793659-23-000083,rsi-20230930exhibit991.htm,fetched,19341,5,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RSI_000179365923000083_rsi-20230930exhibit991.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RSI_000179365923000083_rsi-20230930exhibit991.htm.txt
RSI,1793659,periodic_10q_10k,0001793659-23-000086,rsi-20230930.htm,fetched,132109,42,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RSI_000179365923000086_rsi-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RSI_000179365923000086_rsi-20230930.htm.txt
RSVR,1824403,primary_8k,0001104659-23-115019,tm2329996d1_8k.htm,fetched,3969,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RSVR_000110465923115019_tm2329996d1_8k.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RSVR_000110465923115019_tm2329996d1_8k.htm.txt
RSVR,1824403,earnings_exhibit,0001104659-23-115019,tm2329996d1_ex99-1.htm,fetched,26994,33,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RSVR_000110465923115019_tm2329996d1_ex99-1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RSVR_000110465923115019_tm2329996d1_ex99-1.htm.txt
RSVR,1824403,periodic_10q_10k,0001410578-23-002219,rsvr-20230930x10q.htm,fetched,134671,59,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RSVR_000141057823002219_rsvr-20230930x10q.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RSVR_000141057823002219_rsvr-20230930x10q.htm.txt
RUN,1469367,primary_8k,0001469367-23-000201,run-20231101.htm,fetched,3773,10,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RUN_000146936723000201_run-20231101.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RUN_000146936723000201_run-20231101.htm.txt
RUN,1469367,earnings_exhibit,0001469367-23-000201,exhibit991q323.htm,fetched,44012,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RUN_000146936723000201_exhibit991q323.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RUN_000146936723000201_exhibit991q323.htm.txt
RUN,1469367,periodic_10q_10k,0001469367-23-000202,run-20230930.htm,fetched,378353,66,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RUN_000146936723000202_run-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RUN_000146936723000202_run-20230930.htm.txt
RVLV,1746618,primary_8k,0000950170-23-057441,rvlv-20231101.htm,fetched,3464,4,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RVLV_000095017023057441_rvlv-20231101.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RVLV_000095017023057441_rvlv-20231101.htm.txt
RVLV,1746618,earnings_exhibit,0000950170-23-057441,rvlv-ex99_1.htm,fetched,23611,13,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RVLV_000095017023057441_rvlv-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RVLV_000095017023057441_rvlv-ex99_1.htm.txt
RVLV,1746618,periodic_10q_10k,0000950170-23-057503,rvlv-20230930.htm,fetched,308469,52,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RVLV_000095017023057503_rvlv-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RVLV_000095017023057503_rvlv-20230930.htm.txt
RVTY,31791,primary_8k,0001157523-23-001568,a53701637.htm,fetched,3720,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RVTY_000115752323001568_a53701637.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RVTY_000115752323001568_a53701637.htm.txt
RVTY,31791,earnings_exhibit,0001157523-23-001568,a53701637ex99_1.htm,fetched,35097,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RVTY_000115752323001568_a53701637ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RVTY_000115752323001568_a53701637ex99_1.htm.txt
RVTY,31791,periodic_10q_10k,0000031791-23-000014,pki-20231001.htm,fetched,180850,39,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RVTY_000003179123000014_pki-20231001.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RVTY_000003179123000014_pki-20231001.htm.txt
RXO,0001929561,primary_8k,0001929561-23-000090,rxo-20231107.htm,fetched,3881,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RXO_000192956123000090_rxo-20231107.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RXO_000192956123000090_rxo-20231107.htm.txt
RXO,0001929561,earnings_exhibit,0001929561-23-000090,earningspresentation-q32.htm,fetched,21753,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RXO_000192956123000090_earningspresentation-q32.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RXO_000192956123000090_earningspresentation-q32.htm.txt
RXO,0001929561,earnings_exhibit,0001929561-23-000090,rxo2023q3pressrelease.htm,fetched,21771,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RXO_000192956123000090_rxo2023q3pressrelease.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RXO_000192956123000090_rxo2023q3pressrelease.htm.txt
RXO,0001929561,periodic_10q_10k,0001929561-23-000093,rxo-20230930.htm,fetched,80943,30,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RXO_000192956123000093_rxo-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RXO_000192956123000093_rxo-20230930.htm.txt
RYAM,1597672,primary_8k,0001597672-23-000047,ryam-20231107.htm,fetched,3132,9,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RYAM_000159767223000047_ryam-20231107.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RYAM_000159767223000047_ryam-20231107.htm.txt
RYAM,1597672,earnings_exhibit,0001597672-23-000047,exhibit991ryamq32023.htm,fetched,42652,20,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RYAM_000159767223000047_exhibit991ryamq32023.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RYAM_000159767223000047_exhibit991ryamq32023.htm.txt
RYAM,1597672,periodic_10q_10k,0001597672-23-000049,ryam-20230930.htm,fetched,115607,81,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RYAM_000159767223000049_ryam-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RYAM_000159767223000049_ryam-20230930.htm.txt
RYZ,1481582,primary_8k,0000950170-23-056450,ryi-20231030.htm,fetched,3708,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RYZ_000095017023056450_ryi-20231030.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RYZ_000095017023056450_ryi-20231030.htm.txt
RYZ,1481582,earnings_exhibit,0000950170-23-056450,ryi-ex99_1.htm,fetched,25807,9,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RYZ_000095017023056450_ryi-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RYZ_000095017023056450_ryi-ex99_1.htm.txt
RYZ,1481582,earnings_exhibit,0000950170-23-056450,ryi-ex99_2.htm,fetched,13141,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RYZ_000095017023056450_ryi-ex99_2.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RYZ_000095017023056450_ryi-ex99_2.htm.txt
RYZ,1481582,periodic_10q_10k,0000950170-23-056356,ryi-20230930.htm,fetched,127677,41,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/RYZ_000095017023056356_ryi-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RYZ_000095017023056356_ryi-20230930.htm.txt
SABR,1597033,primary_8k,0001597033-23-000105,sabr-20231102.htm,fetched,3575,10,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SABR_000159703323000105_sabr-20231102.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SABR_000159703323000105_sabr-20231102.htm.txt
SABR,1597033,earnings_exhibit,0001597033-23-000105,q32023earningsrelease.htm,fetched,45651,13,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SABR_000159703323000105_q32023earningsrelease.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SABR_000159703323000105_q32023earningsrelease.htm.txt
SABR,1597033,periodic_10q_10k,0001597033-23-000108,sabr-20230930.htm,fetched,340621,65,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SABR_000159703323000108_sabr-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SABR_000159703323000108_sabr-20230930.htm.txt
SAFT,1172052,primary_8k,0001172052-23-000033,saft-20231101x8k.htm,fetched,3056,4,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SAFT_000117205223000033_saft-20231101x8k.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SAFT_000117205223000033_saft-20231101x8k.htm.txt
SAFT,1172052,earnings_exhibit,0001172052-23-000033,saft-20231101xex99d1.htm,fetched,19294,12,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SAFT_000117205223000033_saft-20231101xex99d1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SAFT_000117205223000033_saft-20231101xex99d1.htm.txt
SAFT,1172052,periodic_10q_10k,0001172052-23-000036,saft-20230930x10q.htm,fetched,169350,82,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SAFT_000117205223000036_saft-20230930x10q.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SAFT_000117205223000036_saft-20230930x10q.htm.txt
SAH,1043509,primary_8k,0001043509-23-000018,sah-20231026.htm,fetched,3938,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SAH_000104350923000018_sah-20231026.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SAH_000104350923000018_sah-20231026.htm.txt
SAH,1043509,earnings_exhibit,0001043509-23-000018,q320238kexhibit991.htm,fetched,39272,22,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SAH_000104350923000018_q320238kexhibit991.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SAH_000104350923000018_q320238kexhibit991.htm.txt
SAH,1043509,earnings_exhibit,0001043509-23-000018,sah2023q3ex992.htm,fetched,39928,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SAH_000104350923000018_sah2023q3ex992.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SAH_000104350923000018_sah2023q3ex992.htm.txt
SAH,1043509,periodic_10q_10k,0001043509-23-000019,sah-20230930.htm,fetched,237151,109,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SAH_000104350923000019_sah-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SAH_000104350923000019_sah-20230930.htm.txt
SAIA,1177702,primary_8k,0000950170-23-055799,saia-20231027.htm,fetched,3293,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SAIA_000095017023055799_saia-20231027.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SAIA_000095017023055799_saia-20231027.htm.txt
SAIA,1177702,earnings_exhibit,0000950170-23-055799,saia-ex99_1.htm,fetched,15715,4,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SAIA_000095017023055799_saia-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SAIA_000095017023055799_saia-ex99_1.htm.txt
SAIA,1177702,periodic_10q_10k,0000950170-23-055988,saia-20230930.htm,fetched,71799,21,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SAIA_000095017023055988_saia-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SAIA_000095017023055988_saia-20230930.htm.txt
SAIC,1571123,primary_8k,0001571123-23-000133,saic-20231204.htm,fetched,4180,10,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SAIC_000157112323000133_saic-20231204.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SAIC_000157112323000133_saic-20231204.htm.txt
SAIC,1571123,earnings_exhibit,0001571123-23-000133,saic-ex991_20231204.htm,fetched,28339,11,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SAIC_000157112323000133_saic-ex991_20231204.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SAIC_000157112323000133_saic-ex991_20231204.htm.txt
SAIC,1571123,periodic_10q_10k,0001571123-23-000135,saic-20231103.htm,fetched,96897,69,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SAIC_000157112323000135_saic-20231103.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SAIC_000157112323000135_saic-20231103.htm.txt
SBAC,1034054,primary_8k,0001193125-23-269367,d450780d8k.htm,fetched,3191,12,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SBAC_000119312523269367_d450780d8k.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SBAC_000119312523269367_d450780d8k.htm.txt
SBAC,1034054,earnings_exhibit,0001193125-23-269367,d450780dex991.htm,fetched,43354,42,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SBAC_000119312523269367_d450780dex991.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SBAC_000119312523269367_d450780dex991.htm.txt
SBAC,1034054,periodic_10q_10k,0001034054-23-000008,sbac-20230930x10q.htm,fetched,180642,78,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SBAC_000103405423000008_sbac-20230930x10q.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SBAC_000103405423000008_sbac-20230930x10q.htm.txt
SBGI,0001971213,primary_8k,0001971213-23-000022,sbgi-20231101.htm,fetched,4230,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SBGI_000197121323000022_sbgi-20231101.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SBGI_000197121323000022_sbgi-20231101.htm.txt
SBGI,0001971213,earnings_exhibit,0001971213-23-000022,exhibit991-3q23pressreleas.htm,fetched,36565,9,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SBGI_000197121323000022_exhibit991-3q23pressreleas.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SBGI_000197121323000022_exhibit991-3q23pressreleas.htm.txt
SBGI,0001971213,periodic_10q_10k,0001971213-23-000026,sbgi-20230930.htm,fetched,359667,85,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SBGI_000197121323000026_sbgi-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SBGI_000197121323000026_sbgi-20230930.htm.txt
SBH,1368458,primary_8k,0000950170-23-063339,sbh-20231114.htm,fetched,3461,5,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SBH_000095017023063339_sbh-20231114.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SBH_000095017023063339_sbh-20231114.htm.txt
SBH,1368458,earnings_exhibit,0000950170-23-063339,sbh-ex99_1.htm,fetched,37104,16,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SBH_000095017023063339_sbh-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SBH_000095017023063339_sbh-ex99_1.htm.txt
SBH,1368458,periodic_10q_10k,0000950170-23-064558,sbh-20230930.htm,fetched,303768,72,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SBH_000095017023064558_sbh-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SBH_000095017023064558_sbh-20230930.htm.txt
SBRA,1492298,primary_8k,0001492298-23-000024,sbra-20231106.htm,fetched,4842,20,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SBRA_000149229823000024_sbra-20231106.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SBRA_000149229823000024_sbra-20231106.htm.txt
SBRA,1492298,earnings_exhibit,0001492298-23-000024,sbraex9912023q3.htm,fetched,32861,5,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SBRA_000149229823000024_sbraex9912023q3.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SBRA_000149229823000024_sbraex9912023q3.htm.txt
SBRA,1492298,earnings_exhibit,0001492298-23-000024,sbraex9922023q3.htm,fetched,60214,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SBRA_000149229823000024_sbraex9922023q3.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SBRA_000149229823000024_sbraex9922023q3.htm.txt
SBRA,1492298,earnings_exhibit,0001492298-23-000024,sbraex9932023q3.htm,fetched,26955,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SBRA_000149229823000024_sbraex9932023q3.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SBRA_000149229823000024_sbraex9932023q3.htm.txt
SBRA,1492298,periodic_10q_10k,0001492298-23-000025,sbra-20230930.htm,fetched,178242,54,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SBRA_000149229823000025_sbra-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SBRA_000149229823000025_sbra-20230930.htm.txt
SCCO,1001838,primary_8k,0001558370-23-016712,scco-20231024x8k.htm,fetched,4044,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SCCO_000155837023016712_scco-20231024x8k.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SCCO_000155837023016712_scco-20231024x8k.htm.txt
SCCO,1001838,earnings_exhibit,0001558370-23-016712,scco-20231024xex99d1.htm,fetched,32967,40,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SCCO_000155837023016712_scco-20231024xex99d1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SCCO_000155837023016712_scco-20231024xex99d1.htm.txt
SCCO,1001838,periodic_10q_10k,0001558370-23-017203,scco-20230930x10q.htm,fetched,268645,153,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SCCO_000155837023017203_scco-20230930x10q.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SCCO_000155837023017203_scco-20230930x10q.htm.txt
SCHL,866729,primary_8k,0000866729-23-000041,schl-20231214.htm,fetched,3168,5,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SCHL_000086672923000041_schl-20231214.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SCHL_000086672923000041_schl-20231214.htm.txt
SCHL,866729,earnings_exhibit,0000866729-23-000041,schl113023-q2pr.htm,fetched,22680,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SCHL_000086672923000041_schl113023-q2pr.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SCHL_000086672923000041_schl113023-q2pr.htm.txt
SCHL,866729,periodic_10q_10k,0000866729-23-000045,schl-20231130.htm,fetched,128111,82,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SCHL_000086672923000045_schl-20231130.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SCHL_000086672923000045_schl-20231130.htm.txt
SCHW,316709,primary_8k,0000316709-23-000047,schw-20231016.htm,fetched,3516,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SCHW_000031670923000047_schw-20231016.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SCHW_000031670923000047_schw-20231016.htm.txt
SCHW,316709,earnings_exhibit,0000316709-23-000047,a3q23exhibit991_093023.htm,fetched,45428,14,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SCHW_000031670923000047_a3q23exhibit991_093023.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SCHW_000031670923000047_a3q23exhibit991_093023.htm.txt
SCHW,316709,periodic_10q_10k,0000316709-23-000062,schw-20230930.htm,fetched,376060,92,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/SCHW_000031670923000062_schw-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SCHW_000031670923000062_schw-20230930.htm.txt
