ticker,fvg_form_date,fvg_age_bars,fvg_age_calendar_days,fvg_low,fvg_gap_size,fvg_gap_pct,break_date,entry_date,broken_support,break_high,break_low,break_range_pct,stop_source,support_distance_pct,support_ratcheted_count,atr14,risk_atr,volume_zscore_20,prior_close,prior_sma20,entry,stop,r_multiple,target,exit_date,exit_price,reason,pnl
MU,2018-08-31,1,4,52.220001220703125,0.060001373291015625,0.0011503330802634685,2018-09-04,2018-09-05,52.220001220703125,52.29999923706055,50.709999084472656,0.03061814256198681,BREAK_HIGH,-0.005584458190315856,2,1.6235716683523995,0.5604925641105681,-0.2318750901726609,51.93000030517578,50.79099998474121,51.38999938964844,52.29999923706055,3.0,48.65999984741211,2018-09-06,48.65999984741211,TARGET_3R,2.729999542236328
MU,2019-04-17,5,8,42.7599983215332,0.529998779296875,0.012550290907931382,2019-04-25,2019-04-26,42.7599983215332,44.650001525878906,42.689998626708984,0.045848021033214545,BREAK_HIGH,-0.00023387886627375732,0,1.1078572954450334,2.8523527898443968,0.6019193765752114,42.75,42.48150005340576,41.4900016784668,44.650001525878906,3.0,32.01000213623047,2019-05-23,33.81999969482422,TIME_EXIT,7.670001983642578
MU,2019-07-15,1,1,43.709999084472656,0.1699981689453125,0.0039044135363048953,2019-07-16,2019-07-17,43.709999084472656,44.099998474121094,42.93000030517578,0.02717134536997557,BREAK_HIGH,-0.015095162342117737,3,1.772144045148577,0.6207161754894871,-0.3071587195322034,43.060001373291016,38.701499938964844,43.0,44.099998474121094,3.0,39.70000457763672,2019-07-18,44.099998474121094,STOP,-1.0999984741210938
MU,2019-07-25,1,1,47.59000015258789,0.4500007629394531,0.009546049401058535,2019-07-26,2019-07-29,47.59000015258789,48.130001068115234,47.09000015258789,0.02189936573531239,BREAK_HIGH,-0.0021056742595660016,2,1.4257147652762276,0.8837687361583489,-0.9955718216121568,47.4900016784668,43.41849994659424,46.869998931884766,48.130001068115234,3.0,43.08999252319336,2019-08-01,43.08999252319336,TARGET_3R,3.7800064086914062
MU,2019-10-28,1,1,48.22999954223633,1.0699996948242188,0.02268871285594236,2019-10-29,2019-10-30,48.22999954223633,49.16999816894531,48.060001373291016,0.02307205947978028,BREAK_HIGH,-0.0024942616994884453,1,1.4357141767229353,0.661689466917842,-1.1309005351056138,48.11000061035156,44.99849967956543,48.220001220703125,49.16999816894531,3.0,45.37001037597656,2019-11-04,49.38999938964844,GAP_STOP,-1.1699981689453125
MU,2019-11-04,1,1,49.25,1.3699989318847656,0.028613176719352457,2019-11-05,2019-11-06,49.25,49.720001220703125,48.61000061035156,0.022801984457537984,BREAK_HIGH,-0.011709114446402642,0,1.3650003160749162,1.1501826602786307,-0.6288304159931658,48.68000030517578,46.26299991607666,48.150001525878906,49.720001220703125,3.0,43.44000244140625,2019-12-04,46.29999923706055,TIME_EXIT,1.8500022888183594
MU,2019-12-20,4,7,54.630001068115234,0.9099998474121094,0.016939684041954284,2019-12-27,2019-12-30,54.630001068115234,55.529998779296875,53.88999938964844,0.030353496700000846,BREAK_HIGH,-0.01110498431194241,3,1.572857175554548,1.1189816525538463,-0.5659314144406328,54.029998779296875,50.69249973297119,53.77000045776367,55.529998779296875,3.0,48.49000549316406,2020-01-07,55.529998779296875,STOP,-1.7599983215332031
MU,2020-01-08,2,2,57.060001373291016,2.920001983642578,0.05393428179832751,2020-01-10,2020-01-13,57.060001373291016,57.5,56.27000045776367,0.0217045982350209,BREAK_HIGH,-0.006882004887013066,1,1.5557144709995814,0.31496890181394266,-0.6027405219043332,56.66999816894531,54.54749984741211,57.0099983215332,57.5,3.0,55.53999328613281,2020-01-13,57.5,STOP,-0.4900016784667969
MU,2020-02-12,2,2,58.900001525878906,1.5600013732910156,0.027206162698634195,2020-02-14,2020-02-18,58.900001525878906,60.560001373291016,58.2599983215332,0.03931629148303953,BREAK_HIGH,-0.006837632921006944,0,2.078570774623326,1.6790391364466515,-0.5082826027862741,58.5,57.06750011444092,57.06999969482422,60.560001373291016,3.0,46.59999465942383,2020-03-09,46.59999465942383,TARGET_3R,10.47000503540039
MU,2020-12-07,2,2,71.4800033569336,0.3600006103515625,0.005061875653103287,2020-12-09,2020-12-10,71.4800033569336,74.61000061035156,70.77999877929688,0.053633967716583554,BREAK_HIGH,-0.0009802505424231066,8,2.3942854745047435,1.8669458042081395,-0.11749911068868421,71.41000366210938,64.74400081634522,70.13999938964844,74.61000061035156,3.0,56.72999572753906,2020-12-31,74.61000061035156,STOP,-4.470001220703125
MU,2020-12-16,1,1,72.62999725341797,0.43000030517578125,0.005955683148906979,2020-12-17,2020-12-18,72.62999725341797,73.73999786376953,71.76000213623047,0.02740099182125974,BREAK_HIGH,-0.005120330836552633,1,2.4321419852120534,0.4276069908133543,-0.8367586194190827,72.26000213623047,68.57500057220459,72.69999694824219,73.73999786376953,3.0,69.57999420166016,2020-12-29,69.57999420166016,TARGET_3R,3.1200027465820312
MU,2021-01-20,2,2,83.2300033569336,1.350006103515625,0.016487617840745237,2021-01-22,2021-01-25,83.2300033569336,84.94999694824219,82.2300033569336,0.033057773841301916,BREAK_HIGH,-0.01154599649648703,3,3.448570796421596,0.5103547558490586,-0.5072829292002592,82.27999877929688,77.49000053405761,83.19000244140625,84.94999694824219,3.0,77.91001892089844,2021-01-27,77.91001892089844,TARGET_3R,5.2799835205078125
MU,2021-02-16,1,1,87.05000305175781,0.410003662109375,0.00473226760154342,2021-02-17,2021-02-18,87.05000305175781,87.31999969482422,84.9000015258789,0.02812316191888708,BREAK_HIGH,-0.011621150081755544,1,2.804285321916853,0.2852787644343462,-1.1620437048234173,86.05000305175781,82.2400001525879,86.5199966430664,87.31999969482422,3.0,84.11998748779297,2021-02-18,87.31999969482422,STOP,-0.8000030517578125
MU,2022-02-16,2,2,93.56999969482422,0.40000152587889204,0.004293243895460517,2022-02-18,2022-02-22,93.56999969482422,94.68000030517578,88.9000015258789,0.06365637208186173,BREAK_HIGH,-0.030506569933565614,3,3.9907144818987175,1.2128163989778493,-0.38177472793311396,90.8000030517578,85.76700019836426,89.83999633789062,94.68000030517578,3.0,75.31998443603516,2022-03-08,75.31998443603516,TARGET_3R,14.520011901855469
MU,2023-03-30,1,1,62.47999954223633,2.6100006103515625,0.04359446562411016,2023-03-31,2023-04-03,62.47999954223633,61.65999984741211,59.900001525878906,0.029168019838954534,SUPPORT,-0.0354656841935168,0,2.321428026471819,1.1501533273910118,1.6570647287719333,60.34000015258789,57.91600017547607,59.810001373291016,62.47999954223633,3.0,51.80000686645508,2023-04-10,62.47999954223633,STOP,-2.6699981689453125
MU,2023-04-11,1,1,63.040000915527344,3.8899993896484375,0.06576499221131062,2023-04-12,2023-04-13,63.040000915527344,64.36000061035156,61.84000015258789,0.040671408892825354,BREAK_HIGH,-0.017430630197109522,1,2.640714372907366,1.0792542798487412,-0.6062776281144708,61.959999084472656,59.58000011444092,61.5099983215332,64.36000061035156,3.0,52.959991455078125,2023-04-28,64.36000061035156,STOP,-2.8500022888183594
MU,2023-05-01,1,1,62.310001373291016,0.3500022888183594,0.005648842704810028,2023-05-02,2023-05-03,62.310001373291016,62.58000183105469,61.25,0.021486297225673665,BREAK_HIGH,-0.006623583801378394,2,1.8000003269740514,0.6055555303260808,-0.7247525897430374,61.900001525878906,61.20850028991699,61.4900016784668,62.58000183105469,3.0,58.220001220703125,2023-05-15,62.58000183105469,STOP,-1.0900001525878906
MU,2023-05-19,1,3,66.43000030517578,1.1100006103515625,0.016993273354830037,2023-05-22,2023-05-23,66.43000030517578,66.75,64.76000213623047,0.03004677280544331,BREAK_HIGH,-0.0030197333248549486,1,2.1499996185302734,0.41860543514614285,2.9470773215991954,66.2300033569336,62.59499988555908,65.8499984741211,66.75,3.0,63.149993896484375,2023-05-23,66.75,STOP,-0.9000015258789062
MU,2023-07-28,3,5,70.66000366210938,2.7800064086914062,0.040954721879447695,2023-08-02,2023-08-03,70.66000366210938,69.8499984741211,67.33999633789062,0.036819747743133936,SUPPORT,-0.03652641279222417,3,1.9392855507986886,1.593372345817019,0.025863304001579768,68.16999816894531,65.84450035095215,67.56999969482422,70.66000366210938,3.0,58.29998779296875,2023-08-04,70.66000366210938,STOP,-3.0900039672851562
MU,2023-12-26,2,2,86.43000030517578,0.410003662109375,0.004766376169609199,2023-12-28,2023-12-29,86.43000030517578,86.75,85.83999633789062,0.01058143793150436,BREAK_HIGH,-0.005000003548555596,2,2.2864281790597096,0.3980022947773556,-0.6521536680236146,86.0,79.76100082397461,85.83999633789062,86.75,3.0,83.1099853515625,2024-01-02,83.1099853515625,TARGET_3R,2.730010986328125
MU,2024-01-22,1,1,88.01000213623047,2.19000244140625,0.02551855568857953,2024-01-23,2024-01-24,88.01000213623047,89.18000030517578,86.87999725341797,0.02627674036140651,BREAK_HIGH,-0.005483872542302914,1,2.1999991280691966,0.34999861283680817,0.8918276344429459,87.52999877929688,84.78699913024903,88.41000366210938,89.18000030517578,3.0,86.10001373291016,2024-01-25,89.18000030517578,STOP,-0.7699966430664062
MU,2024-03-04,1,1,94.62000274658205,3.790000915527372,0.04172631112104167,2024-03-05,2024-03-06,94.62000274658205,95.37000274658205,93.27999877929688,0.022123467135376152,BREAK_HIGH,-0.001587821784065433,1,2.8528551374162925,0.11216822425622952,-0.5562453151932434,94.47000122070312,86.5764991760254,95.0500030517578,95.37000274658205,3.0,94.09000396728506,2024-03-06,95.37000274658205,STOP,-0.31999969482424717
MU,2024-03-07,2,4,97.47000122070312,2.0999984741210795,0.022019486354647726,2024-03-11,2024-03-12,97.47000122070312,96.45999908447266,93.52999877929688,0.031002012897559373,SUPPORT,-0.031319426701588486,0,3.4114276341029544,0.6273031760238911,-0.22180365278396358,94.51000213623048,88.89949989318848,95.33000183105467,97.47000122070312,3.0,88.91000366210932,2024-03-12,97.47000122070312,STOP,-2.1399993896484517
MU,2024-03-26,2,2,118.16999816894533,6.830001831054702,0.06134365058111963,2024-03-28,2024-04-01,118.16999816894533,119.62999725341795,117.3499984741211,0.01934005251591392,BREAK_HIGH,-0.002375085085643618,2,5.207857404436389,0.08256760348496693,-0.42026265665273826,117.88999938964844,101.27400016784668,119.1999969482422,119.62999725341795,3.0,117.90999603271494,2024-04-01,119.62999725341795,STOP,-0.43000030517575283
MU,2024-05-16,1,1,127.0500030517578,2.0100021362304545,0.01607487301274367,2024-05-17,2024-05-20,127.0500030517578,129.02999877929688,124.86000061035156,0.03328276908351845,BREAK_HIGH,-0.014047426956418318,2,3.462144034249443,0.5487933220233054,-0.705351281825532,125.29000091552734,117.51699905395508,127.12999725341795,129.02999877929688,3.0,121.4299926757812,2024-05-20,129.02999877929688,STOP,-1.9000015258789205
MU,2024-06-18,1,2,151.50999450683594,9.019989013671875,0.06330260836508009,2024-06-20,2024-06-21,151.50999450683594,157.41000366210938,142.91000366210938,0.10056175708778624,BREAK_HIGH,-0.050766294066776754,3,5.980000087193078,3.304349410954616,2.571638872240075,144.19000244140625,134.38600158691406,137.64999389648438,157.41000366210938,3.0,78.36996459960938,2024-07-19,114.26000213623048,TIME_EXIT,23.389991760253892
MU,2025-06-25,2,2,125.62000274658205,1.1100006103515625,0.008914951339709033,2025-06-27,2025-06-30,125.62000274658205,127.54000091552734,123.38999938964844,0.0332638782848637,BREAK_HIGH,-0.006893239785396069,9,4.055716923304969,0.650932853444102,1.067394661989326,124.76000213623048,114.97449951171875,124.9000015258789,127.54000091552734,3.0,116.9800033569336,2025-07-16,116.9800033569336,TARGET_3R,7.9199981689453125
MU,2025-08-12,3,3,123.04000091552734,3.7099990844726705,0.03109024576841306,2025-08-15,2025-08-18,123.04000091552734,123.37999725341795,119.44000244140624,0.03259696138397857,BREAK_HIGH,-0.01795315727339686,4,5.1414288112095425,0.39483164191070363,-0.22596280092766677,120.87000274658205,114.27550010681152,121.3499984741211,123.37999725341795,3.0,115.26000213623051,2025-08-18,123.37999725341795,STOP,-2.029998779296861
MU,2025-09-23,1,1,165.22999572753906,1.529998779296875,0.009346358019668271,2025-09-24,2025-09-25,165.22999572753906,166.0,158.3000030517578,0.04761608205153755,BREAK_HIGH,-0.02176729248363839,8,7.014283861432757,1.2274953196138343,2.4626835969386893,161.7100067138672,143.3490016937256,157.38999938964844,166.0,3.0,131.55999755859375,2025-09-30,166.0,STOP,-8.610000610351562
MU,2025-10-06,1,1,189.42999267578125,3.25,0.017456225845167133,2025-10-07,2025-10-08,189.42999267578125,195.3000030517578,183.2400054931641,0.06494694060009615,BREAK_HIGH,-0.020141042518189094,4,8.406428745814727,0.7506157191584183,-0.2987674757780456,185.69000244140625,166.2220016479492,188.9900054931641,195.3000030517578,3.0,170.06001281738293,2025-10-08,195.3000030517578,STOP,-6.309997558593722
MU,2025-11-10,1,1,247.80999755859375,1.3999938964844034,0.005681562743711292,2025-11-11,2025-11-12,247.80999755859375,249.9900054931641,238.7899932861328,0.0464518774778288,BREAK_HIGH,-0.02778813376169241,1,13.24357060023716,0.38433831406377206,-0.1079578632681429,241.11000061035156,220.37100143432616,244.8999938964844,249.9900054931641,3.0,229.62995910644534,2025-11-14,249.9900054931641,STOP,-5.0900115966796875
MU,2026-01-07,1,1,337.17999267578125,11.649993896484375,0.03578777360049956,2026-01-08,2026-01-09,337.17999267578125,343.6600036621094,321.3599853515625,0.06819160620060619,BREAK_HIGH,-0.031068448423452827,2,17.417853219168524,0.6263690206151701,0.15569425913458387,327.0199890136719,280.3809982299805,332.75,343.6600036621094,3.0,300.0199890136719,2026-01-09,343.6600036621094,STOP,-10.910003662109375
MU,2026-01-29,1,1,417.7000122070313,1.25,0.003001560723639943,2026-01-30,2026-02-02,417.7000122070313,455.5,407.1300048828125,0.11658791589835751,BREAK_HIGH,-0.0067971637365733,4,22.743569510323674,1.9047145306085327,1.3213641678111003,414.8800048828125,366.8004974365234,412.1799926757813,455.5,3.0,282.2199707031252,2026-03-02,412.6700134277344,TIME_EXIT,-0.49002075195306816
MU,2026-03-18,1,1,458.2999877929687,3.440002441406193,0.007562772176469658,2026-03-19,2026-03-20,458.2999877929687,457.2200012207031,421.1099853515625,0.08127943989489099,SUPPORT,-0.03157989314210702,2,26.290002005440858,0.5469750197150348,3.259772161930292,444.2699890136719,416.83199920654295,443.9200134277344,458.2999877929687,3.0,400.7800903320314,2026-03-24,400.7800903320314,TARGET_3R,43.139923095702954
