ticker,variant,r_multiple,data_start,data_end,trades,total_R,avg_R,pf_R,win_rate,target_rate,stop_rate,gap_stop_rate,time_exit_rate,avg_hold_days,target_3R_count,target_4R_count,avg_effective_r,pnl_1share,avg_trade_1share
CVX,r3-v5-priority,3.0,1999-01-04,2026-05-08,7,-7.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.857142857142858,7,0,3.0,-9.620010375976577,-1.3742871965680823
CVX,adaptive-v1,3.0,1999-01-04,2026-05-08,20,-16.0,-0.8,0.15789473684210525,0.05,0.05,0.95,0.0,0.0,4.2,20,0,3.0,-26.96001815795904,-1.348000907897952
CVX,adaptive-v2,3.0,1999-01-04,2026-05-08,3,-3.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,3,0,3.0,-5.840007781982408,-1.9466692606608025
CVX,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
DIS,legacy,3.0,1999-01-04,2026-05-08,89,-42.292597708761406,-0.4751977270647349,0.4542410122064065,0.14606741573033707,0.12359550561797752,0.7191011235955056,0.11235955056179775,0.0449438202247191,5.426966292134831,89,0,3.0,-65.86190032958991,-0.7400213520178642
DIS,r3-core,3.0,1999-01-04,2026-05-08,40,-2.750750709380399,-0.06876876773450998,0.9069693399498774,0.25,0.2,0.65,0.075,0.075,5.475,40,0,3.0,-8.7976703643799,-0.2199417591094975
DIS,r3-v5-broad,3.0,1999-01-04,2026-05-08,11,-9.314430169691732,-0.8467663790628848,0.11509955311051791,0.09090909090909091,0.0,0.6363636363636364,0.2727272727272727,0.09090909090909091,6.818181818181818,11,0,3.0,-7.832157135009751,-0.7120142850008865
DIS,r3-v5-priority,3.0,1999-01-04,2026-05-08,3,-3.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3,0,3.0,-1.5336532592773438,-0.5112177530924479
DIS,adaptive-v1,3.0,1999-01-04,2026-05-08,15,-10.042252715681922,-0.6694835143787948,0.23002161247748396,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.0,0.06666666666666667,4.933333333333334,15,0,3.0,-9.625377655029272,-0.6416918436686181
DIS,adaptive-v2,3.0,1999-01-04,2026-05-08,3,-3.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,0,3.0,-1.6399993896484375,-0.5466664632161459
DIS,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
FLEX,legacy,3.0,1999-01-04,2026-05-08,93,-1.7370432412657415,-0.01867788431468539,0.9741428925209448,0.2903225806451613,0.20430107526881722,0.6451612903225806,0.043010752688172046,0.10752688172043011,7.279569892473118,93,0,3.0,4.59583759307861,0.04941760852772699
FLEX,r3-core,3.0,1999-01-04,2026-05-08,32,-1.543689534741409,-0.04824029796066903,0.9344116160924811,0.28125,0.21875,0.625,0.0625,0.09375,5.875,32,0,3.0,-0.12972235679625932,-0.004053823649883104
FLEX,r3-v5-broad,3.0,1999-01-04,2026-05-08,5,3.0,0.6,2.0,0.4,0.4,0.6,0.0,0.0,3.2,5,0,3.0,0.13040113449096502,0.026080226898193004
FLEX,r3-v5-priority,3.0,1999-01-04,2026-05-08,3,1.0,0.3333333333333333,1.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,3.0,3,0,3.0,-0.34435510635375977,-0.11478503545125325
FLEX,adaptive-v1,3.0,1999-01-04,2026-05-08,29,-1.869680495079593,-0.06447174120964114,0.9182463220034117,0.2413793103448276,0.2413793103448276,0.6206896551724138,0.13793103448275862,0.0,3.896551724137931,29,0,3.0,-2.1005439758300746,-0.07243255089069223
FLEX,adaptive-v2,3.0,1999-01-04,2026-05-08,4,4.0,1.0,3.0,0.5,0.5,0.5,0.0,0.0,1.25,4,0,3.0,0.29389142990112305,0.07347285747528076
FLEX,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,1,-1.0980411619031596,-1.0980411619031596,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1,0,3.0,-0.422004699707033,-0.422004699707033
GLW,legacy,3.0,1999-01-04,2026-05-08,103,-50.859954160291956,-0.4937859627212811,0.4627219476922101,0.1650485436893204,0.1262135922330097,0.7184466019417476,0.10679611650485436,0.04854368932038835,5.58252427184466,103,0,3.0,-34.23919916152953,-0.3324194093352381
GLW,r3-core,3.0,1999-01-04,2026-05-08,37,-7.57053813781695,-0.20460913885991755,0.7431881908242768,0.21621621621621623,0.1891891891891892,0.7027027027027027,0.08108108108108109,0.02702702702702703,4.945945945945946,37,0,3.0,-16.795003890991197,-0.45391902408084317
GLW,r3-v5-broad,3.0,1999-01-04,2026-05-08,8,-8.137254241978855,-1.017156780247357,0.0,0.0,0.0,0.875,0.125,0.0,1.75,8,0,3.0,-3.609994888305664,-0.451249361038208
GLW,r3-v5-priority,3.0,1999-01-04,2026-05-08,5,-5.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,5,0,3.0,-1.799997329711914,-0.3599994659423828
GLW,adaptive-v1,3.0,1999-01-04,2026-05-08,30,4.11558897372472,0.13718629912415733,1.1930770470824652,0.3,0.26666666666666666,0.6666666666666666,0.03333333333333333,0.03333333333333333,5.466666666666667,30,0,3.0,-9.03915977478027,-0.301305325826009
GLW,adaptive-v2,3.0,1999-01-04,2026-05-08,2,-2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,3.0,-0.8500003814697266,-0.4250001907348633
GLW,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
GOOG,legacy,3.0,2004-08-19,2026-05-08,121,24.3380245450041,0.20114069871904214,1.2849536154699275,0.32231404958677684,0.2892561983471074,0.5537190082644629,0.10743801652892562,0.049586776859504134,6.75206611570248,121,0,3.0,-22.552525043487528,-0.18638450449163246
GOOG,r3-core,3.0,2004-08-19,2026-05-08,44,2.9898576913235266,0.06795131116644379,1.0929527982286382,0.3181818181818182,0.25,0.5454545454545454,0.11363636363636363,0.09090909090909091,7.295454545454546,44,0,3.0,-17.74633312225339,-0.40332575277848615
GOOG,r3-v5-broad,3.0,2004-08-19,2026-05-08,12,12.0,1.0,3.0,0.5,0.5,0.5,0.0,0.0,5.416666666666667,12,0,3.0,-0.36198902130128197,-0.03016575177510683
GOOG,r3-v5-priority,3.0,2004-08-19,2026-05-08,10,10.0,1.0,3.0,0.5,0.5,0.5,0.0,0.0,3.8,10,0,3.0,0.13463115692137428,0.013463115692137428
GOOG,adaptive-v1,3.0,2004-08-19,2026-05-08,23,6.049910075674577,0.2630395685075903,1.3370406555721999,0.34782608695652173,0.34782608695652173,0.5652173913043478,0.08695652173913043,0.0,5.086956521739131,23,0,3.0,-5.022654533386243,-0.21837628406027143
GOOG,adaptive-v2,3.0,2004-08-19,2026-05-08,5,7.0,1.4,4.5,0.6,0.6,0.4,0.0,0.0,2.8,5,0,3.0,2.7572641372680824,0.5514528274536165
GOOG,adaptive-v2-extreme-research,3.0,2004-08-19,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
GOOGL,legacy,3.0,2004-08-19,2026-05-08,124,25.34433159277074,0.20438977090944144,1.2884528720675754,0.3225806451612903,0.2903225806451613,0.5564516129032258,0.10483870967741936,0.04838709677419355,6.233870967741935,124,0,3.0,-27.455015659332204,-0.22141141660751779
GOOGL,r3-core,3.0,2004-08-19,2026-05-08,47,13.962277469022622,0.29706973338346004,1.4312152012052486,0.3617021276595745,0.3191489361702128,0.5531914893617021,0.0851063829787234,0.0425531914893617,5.0638297872340425,47,0,3.0,-21.295623779296868,-0.4530983782829121
GOOGL,r3-v5-broad,3.0,2004-08-19,2026-05-08,14,14.0,1.0,3.0,0.5,0.5,0.5,0.0,0.0,3.9285714285714284,14,0,3.0,-5.5469903945923065,-0.3962135996137362
GOOGL,r3-v5-priority,3.0,2004-08-19,2026-05-08,11,13.0,1.1818181818181819,3.6,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.0,0.0,3.727272727272727,11,0,3.0,1.6749753952026154,0.15227049047296504
GOOGL,adaptive-v1,3.0,2004-08-19,2026-05-08,25,12.0498968921289,0.48199587568515595,1.6712995919697549,0.4,0.4,0.52,0.08,0.0,5.44,25,0,3.0,-2.6139459609985565,-0.10455783843994226
GOOGL,adaptive-v2,3.0,2004-08-19,2026-05-08,6,10.0,1.6666666666666667,6.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,2.8333333333333335,6,0,3.0,3.8359880447387695,0.6393313407897949
GOOGL,adaptive-v2-extreme-research,3.0,2004-08-19,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
GS,legacy,3.0,1999-05-04,2026-05-08,114,-17.281226795300043,-0.15158970873070213,0.8084774145590111,0.23684210526315788,0.20175438596491227,0.6842105263157895,0.06140350877192982,0.05263157894736842,5.894736842105263,114,0,3.0,-263.33252716064453,-2.3099344487775837
GS,r3-core,3.0,1999-05-04,2026-05-08,46,3.7394376390109634,0.08129212258719486,1.1140217993672734,0.2826086956521739,0.2608695652173913,0.6739130434782609,0.021739130434782608,0.043478260869565216,4.630434782608695,46,0,3.0,23.310089111328082,0.506741067637567
GS,r3-v5-broad,3.0,1999-05-04,2026-05-08,23,10.087129101601107,0.43857083050439594,1.6981619650471174,0.391304347826087,0.34782608695652173,0.5652173913043478,0.043478260869565216,0.043478260869565216,3.217391304347826,23,0,3.0,2.9000625610349715,0.1260896765667379
GS,r3-v5-priority,3.0,1999-05-04,2026-05-08,18,11.535250893684628,0.6408472718713683,2.1535250893684625,0.4444444444444444,0.3888888888888889,0.5555555555555556,0.0,0.05555555555555555,2.4444444444444446,18,0,3.0,21.720092773437457,1.2066718207465255
GS,adaptive-v1,3.0,1999-05-04,2026-05-08,33,-2.6810754081408237,-0.08124470933760072,0.8892864518455582,0.24242424242424243,0.21212121212121213,0.7272727272727273,0.0,0.06060606060606061,3.1818181818181817,33,0,3.0,-37.17745208740246,-1.1265894571940138
GS,adaptive-v2,3.0,1999-05-04,2026-05-08,2,2.0,1.0,3.0,0.5,0.5,0.5,0.0,0.0,4.0,2,0,3.0,10.03001403808588,5.01500701904294
GS,adaptive-v2-extreme-research,3.0,1999-05-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
HD,legacy,3.0,1999-01-04,2026-05-08,113,-19.53892461540821,-0.17291083730449744,0.7771895994545742,0.22123893805309736,0.19469026548672566,0.7079646017699115,0.05309734513274336,0.04424778761061947,5.451327433628318,113,0,3.0,-82.2400817871093,-0.7277883343991974
HD,r3-core,3.0,1999-01-04,2026-05-08,58,-10.193471845151805,-0.17574951457158286,0.7793309002769478,0.20689655172413793,0.20689655172413793,0.6724137931034483,0.10344827586206896,0.017241379310344827,4.758620689655173,58,0,3.0,-25.340038299560447,-0.43689721206138704
HD,r3-v5-broad,3.0,1999-01-04,2026-05-08,18,-6.029412424687813,-0.3349673569271007,0.5988258054064909,0.16666666666666666,0.16666666666666666,0.7777777777777778,0.05555555555555555,0.0,3.611111111111111,18,0,3.0,8.139972686767607,0.4522207048204226
HD,r3-v5-priority,3.0,1999-01-04,2026-05-08,8,-4.029412424687812,-0.5036765530859765,0.4267782026081981,0.125,0.125,0.75,0.125,0.0,5.5,8,0,3.0,8.790008544921903,1.098751068115238
HD,adaptive-v1,3.0,1999-01-04,2026-05-08,26,-2.0294124246878127,-0.07805432402645433,0.8986783844848887,0.23076923076923078,0.23076923076923078,0.6923076923076923,0.07692307692307693,0.0,5.0,26,0,3.0,22.007425308227567,0.8464394349318295
HD,adaptive-v2,3.0,1999-01-04,2026-05-08,6,-2.0,-0.3333333333333333,0.6,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.0,3.3333333333333335,6,0,3.0,5.899967193603544,0.9833278656005907
HD,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
HIMS,legacy,3.0,2019-09-13,2026-05-08,22,-4.485466148311915,-0.20388482492326887,0.7379625092050882,0.22727272727272727,0.18181818181818182,0.7272727272727273,0.045454545454545456,0.045454545454545456,2.5454545454545454,22,0,3.0,-3.501011848449709,-0.15913690220225948
HIMS,r3-core,3.0,2019-09-13,2026-05-08,12,8.093177497430382,0.6744314581191985,2.480828914517494,0.5,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.4166666666666667,13.5,12,0,3.0,5.485006809234614,0.45708390076955113
HIMS,r3-v5-broad,3.0,2019-09-13,2026-05-08,1,3.0,3.0,inf,1.0,1.0,0.0,0.0,0.0,6.0,1,0,3.0,1.0800018310546875,1.0800018310546875
HIMS,r3-v5-priority,3.0,2019-09-13,2026-05-08,1,3.0,3.0,inf,1.0,1.0,0.0,0.0,0.0,6.0,1,0,3.0,1.0800018310546875,1.0800018310546875
HIMS,adaptive-v1,3.0,2019-09-13,2026-05-08,8,3.191782718887989,0.39897283986099863,1.6383565437775978,0.375,0.25,0.625,0.0,0.125,6.375,8,0,3.0,-2.133998394012453,-0.2667497992515566
HIMS,adaptive-v2,3.0,2019-09-13,2026-05-08,1,3.0,3.0,inf,1.0,1.0,0.0,0.0,0.0,6.0,1,0,3.0,1.0800018310546875,1.0800018310546875
HIMS,adaptive-v2-extreme-research,3.0,2019-09-13,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
HON,legacy,3.0,1999-01-04,2026-05-08,114,2.5981277702844263,0.022790594476179177,1.0308416127966544,0.2719298245614035,0.24561403508771928,0.6666666666666666,0.06140350877192982,0.02631578947368421,4.7631578947368425,114,0,3.0,4.946569442748874,0.04339096002411293
HON,r3-core,3.0,1999-01-04,2026-05-08,48,25.651823505798937,0.5344129897041445,1.8680561364801012,0.3958333333333333,0.375,0.5416666666666666,0.0625,0.020833333333333332,3.4791666666666665,48,0,3.0,38.42183876037583,0.8004549741744964
HON,r3-v5-broad,3.0,1999-01-04,2026-05-08,15,11.202704408288781,0.7468469605525854,2.4003380510360977,0.4666666666666667,0.4,0.5333333333333333,0.0,0.06666666666666667,3.466666666666667,15,0,3.0,1.6997432708740021,0.1133162180582668
HON,r3-v5-priority,3.0,1999-01-04,2026-05-08,10,6.0,0.6,2.0,0.4,0.4,0.6,0.0,0.0,1.9,10,0,3.0,1.1891384124755753,0.11891384124755752
HON,adaptive-v1,3.0,1999-01-04,2026-05-08,27,9.258900013125206,0.342922222708341,1.505261061930189,0.37037037037037035,0.3333333333333333,0.5925925925925926,0.037037037037037035,0.037037037037037035,3.7777777777777777,27,0,3.0,17.688278198242177,0.6551214147497103
HON,adaptive-v2,3.0,1999-01-04,2026-05-08,4,8.0,2.0,9.0,0.75,0.75,0.25,0.0,0.0,2.5,4,0,3.0,16.312795639038075,4.078198909759519
HON,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
HOOD,legacy,3.0,2021-07-29,2026-05-08,24,-4.9887116187200515,-0.20786298411333548,0.7384205568464527,0.25,0.16666666666666666,0.6666666666666666,0.08333333333333333,0.08333333333333333,5.5,24,0,3.0,-0.04600429534915307,-0.0019168456395480444
HOOD,r3-core,3.0,2021-07-29,2026-05-08,10,-6.3589311417566075,-0.6358931141756607,0.32054942541621484,0.1,0.1,0.6,0.3,0.0,3.7,10,0,3.0,-19.136994361877434,-1.9136994361877435
HOOD,r3-v5-broad,3.0,2021-07-29,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
HOOD,r3-v5-priority,3.0,2021-07-29,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
HOOD,adaptive-v1,3.0,2021-07-29,2026-05-08,6,-2.466381893987041,-0.41106364899784015,0.5488090766764697,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.0,6.5,6,0,3.0,0.8740043640136719,0.14566739400227866
HOOD,adaptive-v2,3.0,2021-07-29,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
HOOD,adaptive-v2-extreme-research,3.0,2021-07-29,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
IBM,legacy,3.0,1999-01-04,2026-05-08,90,-40.85273880310568,-0.4539193200345076,0.4674097342724225,0.15555555555555556,0.12222222222222222,0.8,0.044444444444444446,0.03333333333333333,5.233333333333333,90,0,3.0,-89.21860504150412,-0.9913178337944902
IBM,r3-core,3.0,1999-01-04,2026-05-08,50,-16.44207386736111,-0.3288414773472222,0.60720325031496,0.2,0.16,0.74,0.06,0.04,5.06,50,0,3.0,-32.55484008789065,-0.651096801757813
IBM,r3-v5-broad,3.0,1999-01-04,2026-05-08,7,-3.0,-0.42857142857142855,0.5,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.0,0.0,1.4285714285714286,7,0,3.0,-6.102874755859389,-0.8718392508370556
IBM,r3-v5-priority,3.0,1999-01-04,2026-05-08,2,-2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,2,0,3.0,-1.3384246826171733,-0.6692123413085866
IBM,adaptive-v1,3.0,1999-01-04,2026-05-08,9,-6.660339078755256,-0.7400376754172506,0.31054810556262097,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,4.888888888888889,9,0,3.0,7.065071105957131,0.7850079006619034
IBM,adaptive-v2,3.0,1999-01-04,2026-05-08,2,-3.6422630247193926,-1.8211315123596963,0.0,0.0,0.0,0.5,0.5,0.0,6.5,2,0,3.0,-4.388153076171875,-2.1940765380859375
IBM,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
INTC,legacy,3.0,1999-01-04,2026-05-07,84,-20.253020327161764,-0.24110738484716385,0.7184277679099246,0.25,0.19047619047619047,0.6428571428571429,0.10714285714285714,0.05952380952380952,6.2976190476190474,84,0,3.0,-20.377191543579116,-0.2425856136140371
INTC,r3-core,3.0,1999-01-04,2026-05-07,32,-24.522469984503985,-0.7663271870157495,0.29638028513157544,0.125,0.09375,0.75,0.125,0.03125,4.71875,32,0,3.0,-27.12998962402344,-0.8478121757507325
INTC,r3-v5-broad,3.0,1999-01-04,2026-05-07,4,0.0,0.0,1.0,0.25,0.25,0.75,0.0,0.0,6.5,4,0,3.0,0.48000144958496094,0.12000036239624023
INTC,r3-v5-priority,3.0,1999-01-04,2026-05-07,4,0.0,0.0,1.0,0.25,0.25,0.75,0.0,0.0,6.5,4,0,3.0,0.48000144958496094,0.12000036239624023
INTC,adaptive-v1,3.0,1999-01-04,2026-05-07,25,-9.62953429986566,-0.38518137199462643,0.5547969657430178,0.16,0.16,0.72,0.12,0.0,4.04,25,0,3.0,-7.4412536621093714,-0.2976501464843749
INTC,adaptive-v2,3.0,1999-01-04,2026-05-07,1,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,3.0,-0.3400001525878906,-0.3400001525878906
INTC,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
IONQ,legacy,3.0,2021-01-04,2026-05-08,15,-2.6410180333802025,-0.1760678688920135,0.8196151369147338,0.26666666666666666,0.26666666666666666,0.6666666666666666,0.06666666666666667,0.0,4.466666666666667,15,0,3.0,-14.200007438659673,-0.9466671625773115
IONQ,r3-core,3.0,2021-01-04,2026-05-08,3,1.487455194682303,0.4958183982274343,1.9834123190617654,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,11.666666666666666,3,0,3.0,-6.810003280639648,-2.2700010935465493
IONQ,r3-v5-broad,3.0,2021-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
IONQ,r3-v5-priority,3.0,2021-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
IONQ,adaptive-v1,3.0,2021-01-04,2026-05-08,4,0.0,0.0,1.0,0.25,0.25,0.75,0.0,0.0,6.75,4,0,3.0,12.660002708435057,3.165000677108764
IONQ,adaptive-v2,3.0,2021-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
IONQ,adaptive-v2-extreme-research,3.0,2021-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
IREN,legacy,3.0,2021-11-17,2026-05-08,11,-3.9795572480885895,-0.36177793164441724,0.6012290776877096,0.18181818181818182,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.0,3.909090909090909,11,0,3.0,-15.542002677917484,-1.412909334356135
IREN,r3-core,3.0,2021-11-17,2026-05-08,3,1.0,0.3333333333333333,1.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,15.0,3,0,3.0,2.043000221252443,0.6810000737508144
IREN,r3-v5-broad,3.0,2021-11-17,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
IREN,r3-v5-priority,3.0,2021-11-17,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
IREN,adaptive-v1,3.0,2021-11-17,2026-05-08,7,-7.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7,0,3.0,-5.465004920959471,-0.7807149887084959
IREN,adaptive-v2,3.0,2021-11-17,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
IREN,adaptive-v2-extreme-research,3.0,2021-11-17,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
JD,legacy,3.0,2014-05-22,2026-05-08,35,-6.639299252984754,-0.189694264370993,0.7715079849543657,0.22857142857142856,0.17142857142857143,0.6285714285714286,0.14285714285714285,0.05714285714285714,7.514285714285714,35,0,3.0,-7.644018173217791,-0.21840051923479403
JD,r3-core,3.0,2014-05-22,2026-05-08,10,0.32164446341749997,0.032164446341749996,1.0370628354717262,0.3,0.3,0.4,0.3,0.0,2.7,10,0,3.0,-6.920000076293945,-0.6920000076293945
JD,r3-v5-broad,3.0,2014-05-22,2026-05-08,1,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,3.0,-0.45999908447265625,-0.45999908447265625
JD,r3-v5-priority,3.0,2014-05-22,2026-05-08,1,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,3.0,-0.45999908447265625,-0.45999908447265625
JD,adaptive-v1,3.0,2014-05-22,2026-05-08,16,-0.5714291702822454,-0.035714323142640336,0.9545454090746457,0.25,0.25,0.6875,0.0625,0.0,2.9375,16,0,3.0,2.351001739501964,0.14693760871887274
JD,adaptive-v2,3.0,2014-05-22,2026-05-08,3,1.0,0.3333333333333333,1.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,1.6666666666666667,3,0,3.0,0.9799957275390732,0.32666524251302437
JD,adaptive-v2-extreme-research,3.0,2014-05-22,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
JNJ,legacy,3.0,1999-01-04,2026-05-08,89,-26.244554464166836,-0.29488263442884083,0.6406010854531528,0.19101123595505617,0.16853932584269662,0.7415730337078652,0.06741573033707865,0.02247191011235955,5.191011235955056,89,0,3.0,-10.741180419921847,-0.12068742044856007
JNJ,r3-core,3.0,1999-01-04,2026-05-08,50,2.0397526676435014,0.04079505335287003,1.0566597963234305,0.28,0.24,0.72,0.0,0.04,4.54,50,0,3.0,33.49752044677737,0.6699504089355475
JNJ,r3-v5-broad,3.0,1999-01-04,2026-05-08,9,3.0,0.3333333333333333,1.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,2.111111111111111,9,0,3.0,-0.798759460449233,-0.08875105116102588
JNJ,r3-v5-priority,3.0,1999-01-04,2026-05-08,5,3.0,0.6,2.0,0.4,0.4,0.6,0.0,0.0,0.6,5,0,3.0,-0.18875503540039062,-0.03775100708007813
JNJ,adaptive-v1,3.0,1999-01-04,2026-05-08,9,3.0,0.3333333333333333,1.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,9,0,3.0,2.0300140380859375,0.22555711534288195
JNJ,adaptive-v2,3.0,1999-01-04,2026-05-08,3,1.0,0.3333333333333333,1.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,3,0,3.0,2.7100181579589844,0.9033393859863281
JNJ,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
JPM,legacy,3.0,1999-01-04,2026-05-08,103,-5.337824261605533,-0.05182353652044207,0.931878594958001,0.2621359223300971,0.22330097087378642,0.6213592233009708,0.11650485436893204,0.038834951456310676,5.106796116504855,103,0,3.0,-6.665840148925824,-0.06471689464976528
JPM,r3-core,3.0,1999-01-04,2026-05-08,39,1.6883096937840287,0.04328999214830843,1.0596329528729462,0.2564102564102564,0.2564102564102564,0.6923076923076923,0.02564102564102564,0.02564102564102564,3.6923076923076925,39,0,3.0,16.53997993469237,0.42410204960749665
JPM,r3-v5-broad,3.0,1999-01-04,2026-05-08,8,8.0,1.0,3.0,0.5,0.5,0.5,0.0,0.0,1.75,8,0,3.0,3.8300018310546733,0.47875022888183416
JPM,r3-v5-priority,3.0,1999-01-04,2026-05-08,7,9.0,1.2857142857142858,4.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,0.0,2.0,7,0,3.0,4.360000610351548,0.6228572300502212
JPM,adaptive-v1,3.0,1999-01-04,2026-05-08,19,0.7201895358553685,0.03790471241344045,1.0504341102890478,0.2631578947368421,0.2631578947368421,0.631578947368421,0.10526315789473684,0.0,3.8947368421052633,19,0,3.0,8.87003707885738,0.46684405678196733
JPM,adaptive-v2,3.0,1999-01-04,2026-05-08,5,7.0,1.4,4.5,0.6,0.6,0.4,0.0,0.0,5.0,5,0,3.0,6.839996337890582,1.3679992675781165
JPM,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
KLAC,legacy,3.0,1999-01-04,2026-05-08,106,-5.49273783713809,-0.051818281482434815,0.9291539273487519,0.2830188679245283,0.19811320754716982,0.6037735849056604,0.09433962264150944,0.10377358490566038,7.037735849056604,106,0,3.0,68.97503662109357,0.650707892651826
KLAC,r3-core,3.0,1999-01-04,2026-05-08,35,-2.472761720844678,-0.07065033488127652,0.9114732187468727,0.2571428571428571,0.22857142857142856,0.6,0.14285714285714285,0.02857142857142857,6.457142857142857,35,0,3.0,19.970252990722614,0.570578656877789
