ticker,variant,break_date,entry_date,passed_variant,reject_reasons,vol_profile,vol_regime,broken_support,support_distance_pct,fvg_age_bars,support_ratcheted_count,stop_source,entry,stop,risk,gap_pct,risk_pct,risk_atr,close_vs_sma10,ret5,atr_pct,break_range_pct,bearish_fvg_count_since_support,bearish_fvg_sequence_max_since_support,last_bearish_fvg_age_bars,bearish_fvg_gap_sum_since_support,bearish_fvg_gap_max_since_support,bearish_confirmation_source,has_break_day_bearish_fvg,has_bearish_fvg_sequence,has_bearish_fvg_since_support,has_range_displacement
COST,adaptive-v2,2022-04-21,2022-04-22,False,RISK_ATR;GAP,MID_VOL,NORMAL_RELATIVE_VOL,597.2999877929688,-0.009396014550903614,1,0,BREAK_HIGH,590.3499755859375,609.1799926757812,18.83001708984375,-0.0023490294240329206,0.031896362951746506,1.3738081788132552,-0.001668566194712391,0.0010996013286910244,0.023162940756504824,0.030469409807130803,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2022-06-06,2022-06-07,False,TREND;HIGH_VOL_NEAR_SMA10;RISK_ATR;GAP;BEARISH_SEQUENCE,HIGH_VOL,ELEVATED_RELATIVE_VOL,475.5899963378906,-0.006603583527264133,1,3,BREAK_HIGH,459.9100036621094,481.0,21.089996337890625,-0.026583693199870792,0.04585678974137993,1.0258848543398402,0.02653072450370995,0.00363240593849401,0.043511459130068375,0.025588918463932422,0,0,-1,0.0,0.0,NONE,False,False,False,False
COST,adaptive-v2,2022-06-28,2022-06-29,False,TREND;RISK_ATR;SUPPORT_DISTANCE,MID_VOL,NORMAL_RELATIVE_VOL,477.3500061035156,-0.018650948603658436,1,3,BREAK_HIGH,470.9500122070313,487.239990234375,16.289978027343693,0.004993548854306342,0.03458961164689929,1.2824598043977016,0.008882951403908233,0.011876228485604212,0.02710598526620915,0.041292281835225264,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2022-07-26,2022-07-27,False,TREND;GAP;FVG_AGE,MID_VOL,NORMAL_RELATIVE_VOL,515.780029296875,-0.007520631094439552,7,1,BREAK_HIGH,513.0999755859375,519.6799926757812,6.58001708984375,0.0022854353659586693,0.012824044831281977,0.554273462135155,-0.013259228276424373,-0.015954458805872873,0.023189552152399172,0.021331008275329088,0,0,-1,0.0,0.0,BREAK_DAY_BEARISH_FVG,True,False,False,True
COST,adaptive-v2,2022-08-05,2022-08-08,False,INVALID_RISK,INVALID_RISK,NORMAL_RELATIVE_VOL,541.25,-0.00107277472058243,4,2,BREAK_HIGH,543.8400268554688,541.5999755859375,-2.24005126953125,0.005863177253247421,-0.004118952557580995,-0.20561709960932614,0.008319480281507724,-0.0011638738167742968,0.02014960192705632,0.015258845988812574,0,0,-1,0.0,0.0,NONE,False,False,False,False
COST,adaptive-v2,2022-08-22,2022-08-23,False,TREND;GAP;FVG_AGE,LOW_VOL,NORMAL_RELATIVE_VOL,549.010009765625,-0.006489888082998955,3,1,BREAK_HIGH,545.739990234375,553.0,7.260009765625,0.0004950218082618513,0.013303056209069627,0.7402232041851119,-0.0011719965777128119,-0.0005131091101694407,0.017980578610287973,0.015967922049730444,0,0,-1,0.0,0.0,BREAK_DAY_BEARISH_FVG,True,False,False,True
COST,adaptive-v2,2022-09-13,2022-09-14,False,TREND;CLOSE_VS_SMA10;RISK_PCT;RISK_ATR;STOP_SOURCE;SUPPORT_DISTANCE,MID_VOL,NORMAL_RELATIVE_VOL,537.0,-0.052322188606172645,1,0,SUPPORT,513.8599853515625,537.0,23.1400146484375,0.006976283840394909,0.04503175049251213,1.7774623955217208,-0.029585960212554982,-0.016573590704307417,0.02551159725236708,0.046149301109768205,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2022-10-20,2022-10-21,False,TREND;GAP,MID_VOL,NORMAL_RELATIVE_VOL,466.9500122070313,-0.005014887680966302,1,0,BREAK_HIGH,463.7099914550781,472.0799865722656,8.3699951171875,-0.001958597717861565,0.018050064202678157,0.6453352775314195,-0.004881143189758424,-0.007200998285240567,0.02791527445552743,0.01973652233336057,0,0,-1,0.0,0.0,NONE,False,False,False,False
COST,adaptive-v2,2022-11-02,2022-11-03,False,TREND;RISK_PCT;RISK_ATR;GAP;SUPPORT_DISTANCE;FVG_AGE,MID_VOL,NORMAL_RELATIVE_VOL,490.5,-0.014456764272084675,6,1,BREAK_HIGH,480.8800048828125,503.239990234375,22.3599853515625,-0.0054394011079261,0.046498055906923165,1.7062178712546456,-0.019380753476184672,-0.03191511072543307,0.02710388579865294,0.04130214642377997,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2022-11-28,2022-11-29,False,TREND;GAP,MID_VOL,NORMAL_RELATIVE_VOL,533.0700073242188,-0.004049620438615762,1,5,BREAK_HIGH,531.0399780273438,536.25,5.21002197265625,0.00022601356334294524,0.00981097881182117,0.4770461360609827,0.009422686255264642,0.013844597239868639,0.020570748789898705,0.013768548545724579,0,0,-1,0.0,0.0,NONE,False,False,False,False
COST,adaptive-v2,2023-01-19,2023-01-20,False,TREND;STOP_SOURCE;SUPPORT_DISTANCE;FVG_AGE,MID_VOL,NORMAL_RELATIVE_VOL,478.1400146484375,-0.01842429997228334,7,1,SUPPORT,473.9200134277344,478.1400146484375,4.220001220703125,0.009435820327389419,0.00890445877181047,0.44642591129565223,-0.017994419599407337,-0.030600250663678996,0.020134314378855947,0.020213402696056502,0,0,-1,0.0,0.0,BREAK_DAY_BEARISH_FVG,True,False,False,True
COST,adaptive-v2,2023-02-03,2023-02-06,False,TREND;RET5;CLOSE_VS_SMA10;GAP;SUPPORT_DISTANCE,MID_VOL,NORMAL_RELATIVE_VOL,520.6400146484375,-0.011344263780008804,1,4,BREAK_HIGH,514.4400024414062,521.5499877929688,7.1099853515625,-0.000699272261263672,0.013820825203756028,0.6962769891867141,0.019860321960679828,0.022869476946947076,0.019835727589095516,0.017579619284311794,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-03-09,2023-03-10,False,TREND;RISK_ATR;GAP;SUPPORT_DISTANCE;FVG_AGE,MID_VOL,NORMAL_RELATIVE_VOL,485.0,-0.011428117934353475,2,0,BREAK_HIGH,478.9800109863281,490.0,11.019989013671875,-0.0011260803297364823,0.02300720021902214,1.0886241295536794,-0.00786846280555905,-0.012703603938149288,0.021110401321744722,0.023732076125168658,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-04-06,2023-04-10,False,TREND;RISK_ATR;GAP;STOP_SOURCE;SUPPORT_DISTANCE;FVG_AGE,LOW_VOL,QUIET_RELATIVE_VOL,493.94000244140625,-0.01637925691413275,4,1,SUPPORT,483.8999938964844,493.94000244140625,10.040008544921875,-0.004280046592085587,0.02074810636817166,1.246653620564122,-0.014708991890368246,-0.011190689096312045,0.016571807248969297,0.021297184800892557,0,0,-1,0.0,0.0,BREAK_DAY_BEARISH_FVG,True,False,False,True
COST,adaptive-v2,2023-04-12,2023-04-13,False,TREND,LOW_VOL,QUIET_RELATIVE_VOL,493.0,-0.007458861450820676,1,0,BREAK_HIGH,493.489990234375,500.0499877929687,6.559997558593693,0.008460169774645135,0.01329307116336469,0.7519244030902325,-0.00919633285598716,-0.016836446864448185,0.017828298625685787,0.023520954540689292,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-04-25,2023-04-26,False,TREND;RISK_ATR;GAP;FVG_AGE,MID_VOL,NORMAL_RELATIVE_VOL,505.4599914550781,-0.004551101946127078,2,0,BREAK_HIGH,500.4200134277344,513.1300048828125,12.709991455078125,-0.005465349537159883,0.025398647364277677,1.3655121149939655,0.00796688072533177,0.012618272506069284,0.018498433372575725,0.021603026466418505,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-05-17,2023-05-18,False,TREND;GAP;FVG_AGE,LOW_VOL,QUIET_RELATIVE_VOL,495.7000122070313,-0.0014141660748107209,7,0,BREAK_HIGH,495.0,498.010009765625,3.010009765625,0.0,0.006080827809343435,0.4314101134161754,-0.007630226553398357,-0.009326349173348403,0.014095237038352281,0.012343466402304293,1,1,1,0.9100036621094318,0.9100036621094318,BREAK_DAY_BEARISH_FVG,True,False,True,True
COST,adaptive-v2,2023-06-16,2023-06-20,False,TREND;RISK_ATR;GAP,LOW_VOL,QUIET_RELATIVE_VOL,526.6599731445312,-0.005748016022412542,1,2,BREAK_HIGH,521.9500122070312,530.4199829101562,8.469970703125,-0.0032464663950574173,0.016227551499252365,1.0929006751564696,0.005833536070462594,0.012314403720255829,0.014799944465511687,0.014876306052043702,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-07-07,2023-07-10,False,TREND;RISK_ATR;GAP;SUPPORT_DISTANCE;FVG_AGE,LOW_VOL,QUIET_RELATIVE_VOL,534.3400268554688,-0.01769362780399327,3,2,BREAK_HIGH,525.0599975585938,536.4600219726562,11.4000244140625,1.9064405023749717e-05,0.021711850963832605,1.7231748584005773,-0.01411096973439451,-0.0124885076227651,0.012600151854296531,0.022531220578769762,0,0,-1,0.0,0.0,BREAK_DAY_BEARISH_FVG,True,False,False,True
COST,adaptive-v2,2023-07-27,2023-07-28,False,FVG_AGE,LOW_VOL,QUIET_RELATIVE_VOL,564.2999877929688,-0.004396295370473273,2,4,BREAK_HIGH,564.5800170898438,571.1599731445312,6.5799560546875,0.004894718894238505,0.01165460316609188,0.9616802087899764,0.0069901460270996784,0.008743886320491834,0.012178319846209432,0.018795716208422294,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-08-15,2023-08-16,False,TREND;FVG_AGE,LOW_VOL,QUIET_RELATIVE_VOL,560.7000122070312,-0.003921151641176977,3,0,BREAK_HIGH,561.7000122070312,565.1599731445312,3.4599609375,0.005711629846607249,0.0061598021404790865,0.4657639723557692,0.0007812885947646079,0.004297659982417823,0.013300695240339165,0.012461658369239794,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-09-21,2023-09-22,False,TREND;RISK_ATR;GAP;FVG_AGE,LOW_VOL,QUIET_RELATIVE_VOL,556.1799926757812,-0.001981652288087072,7,2,BREAK_HIGH,555.1599731445312,564.5700073242188,9.4100341796875,0.00014404419583809036,0.01695013083595938,1.2760590392116755,-0.008011579383421619,-0.01715743064663522,0.013285100362125851,0.01853782825995381,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-10-06,2023-10-09,False,RISK_ATR;GAP;SUPPORT_DISTANCE;FVG_AGE,MID_VOL,NORMAL_RELATIVE_VOL,564.0700073242188,-0.011730270449452913,6,0,BREAK_HIGH,555.0,566.9500122070312,11.95001220703125,-0.004537924710648731,0.021531553526182433,1.082149180900644,-0.012154678757926463,-0.013151360072944929,0.01980673768060194,0.04362098191354778,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-10-19,2023-10-20,False,TREND;GAP;FVG_AGE,LOW_VOL,NORMAL_RELATIVE_VOL,570.7100219726562,-0.008981166214646322,2,1,BREAK_HIGH,566.5399780273438,575.8499755859375,9.30999755859375,0.0016087780645932647,0.016433081370551415,0.9661976291738303,-0.0009326177855383551,0.003281378356457143,0.017035353901114544,0.02075560018568551,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-11-08,2023-11-09,False,TREND;RET5;CLOSE_VS_SMA10,LOW_VOL,NORMAL_RELATIVE_VOL,569.5599975585938,-0.0038422092019818515,1,2,BREAK_HIGH,569.0,572.989990234375,3.989990234375,0.002855220669121211,0.007012285121924429,0.44506323081374566,0.0167936398018052,0.0190014678911552,0.015800691354539834,0.015333660213895206,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-11-16,2023-11-17,False,TREND;RET5;RISK_PCT;RISK_ATR;GAP;STOP_SOURCE;SUPPORT_DISTANCE,LOW_VOL,NORMAL_RELATIVE_VOL,593.3900146484375,-0.025597146671406744,1,2,SUPPORT,578.9000244140625,593.3900146484375,14.489990234375,0.0005530908686206116,0.02503021182118819,1.4110019447860758,0.00550039275639573,0.02718056531987023,0.017749129188183436,0.024802164259443184,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-11-29,2023-11-30,False,TREND;GAP;FVG_AGE,LOW_VOL,NORMAL_RELATIVE_VOL,592.4099731445312,-0.007739917508159167,2,2,BREAK_HIGH,587.8300170898438,595.2100219726562,7.3800048828125,-5.097857051935223e-05,0.012554658095461876,0.8095907654400343,0.0006450923321905162,0.006092756517145581,0.015506622126693065,0.013251521206773857,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-12-14,2023-12-15,False,TREND;RET5;RISK_PCT;RISK_ATR;GAP;CLOSE_VS_SMA10,LOW_VOL,NORMAL_RELATIVE_VOL,631.0,-0.00034872807144861485,1,4,BREAK_HIGH,641.5,641.9000244140625,0.4000244140625,0.016994784560751642,0.0006235766392244738,0.04654541470140342,0.02466223906530966,0.032457675249417894,0.013624847773589393,0.018389987130734323,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-12-20,2023-12-21,False,RET5;CLOSE_VS_SMA10;SUPPORT_DISTANCE,MID_VOL,NORMAL_RELATIVE_VOL,669.1199951171875,-0.012284410162159606,1,2,BREAK_HIGH,665.8599853515625,674.3499755859375,8.489990234375,0.007352474056826778,0.01275041363221794,0.6952502065329386,0.028526430453265077,0.029595015576324046,0.018474155918217796,0.020499225102827156,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2023-12-27,2023-12-28,False,STOP_SOURCE;GAP,MID_VOL,NORMAL_RELATIVE_VOL,670.780029296875,-0.005968868591434336,1,0,SUPPORT,665.8499755859375,670.780029296875,4.9300537109375,-0.0014247333899565311,0.007404150922434337,0.39225273480736766,0.005767920632864206,-0.016141887152952283,0.018849076947855592,0.012267535731150933,0,0,-1,0.0,0.0,NONE,False,False,False,False
COST,adaptive-v2,2024-01-23,2024-01-24,False,GAP,LOW_VOL,NORMAL_RELATIVE_VOL,690.52001953125,-0.004261249525652491,1,4,BREAK_HIGH,689.0,691.6300048828125,2.6300048828125,0.0020506015059285117,0.0038171333567670537,0.2950089662656176,0.007484484744747989,0.008951028934402805,0.012965574655561096,0.010180485066097967,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2024-02-13,2024-02-14,False,GAP;FVG_AGE,LOW_VOL,NORMAL_RELATIVE_VOL,720.6599731445312,-0.008974411122899895,3,2,BREAK_HIGH,716.0,721.780029296875,5.780029296875,0.002450122506125306,0.008072666615747206,0.5777140424426784,0.0010806320995450393,0.00486785418986746,0.014007701117477749,0.017836963625525025,0,0,-1,0.0,0.0,RANGE_DISPLACEMENT,False,False,False,True
COST,adaptive-v2,2024-03-08,2024-03-11,False,CLOSE_VS_SMA10;RISK_PCT;RISK_ATR;STOP_SOURCE;GAP;SUPPORT_DISTANCE,MID_VOL,NORMAL_RELATIVE_VOL,777.010009765625,-0.07091076186690726,1,4,SUPPORT,719.8099975585938,777.010009765625,57.20001220703125,-0.007924913197182772,0.07946543171258895,3.9516423173545587,-0.037063689019875994,-0.03186379804256512,0.019950103965094407,0.0428910017392109,0,0,-1,0.0,0.0,BREAK_DAY_BEARISH_FVG,True,False,False,True
