quarter,asof_date,ticker,cik,entity_name,revenue_bucket,revenue_filter_keep_under_10b,revenue_value,revenue_fact_name,revenue_unit,revenue_filed,revenue_form,revenue_period_end,net_income_value,net_income_fact_name,net_income_unit,net_income_filed,net_income_form,net_income_period_end,assets_value,assets_fact_name,assets_unit,assets_filed,assets_form,assets_period_end,financing_cash_flow_value,financing_cash_flow_fact_name,financing_cash_flow_unit,financing_cash_flow_filed,financing_cash_flow_form,financing_cash_flow_period_end,investing_cash_flow_value,investing_cash_flow_fact_name,investing_cash_flow_unit,investing_cash_flow_filed,investing_cash_flow_form,investing_cash_flow_period_end,operating_cash_flow_value,operating_cash_flow_fact_name,operating_cash_flow_unit,operating_cash_flow_filed,operating_cash_flow_form,operating_cash_flow_period_end,universal_feature_set,universal_feature_complete,universal_feature_complete_through_eps,missing_universal_features,net_income_margin,operating_cash_flow_to_revenue,assets_to_revenue,financing_cash_flow_to_revenue,investing_cash_flow_to_revenue
2024Q3,2024-07-01,HRL,48465,HORMEL FOODS CORPORATION,$2B-$10B,True,6674911000,SalesRevenueNet,USD,2018-09-07,10-Q,2017-07-30,434958000,NetIncomeLoss,USD,2024-05-30,10-Q,2023-04-30,13448772000,Assets,USD,2024-05-30,10-Q,2023-10-29,-306739000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-30,10-Q,2023-04-30,-511068000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-30,10-Q,2023-04-30,411754000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-30,10-Q,2023-04-30,through_ocf,True,,,0.065163,0.061687,2.014824,-0.045954,-0.076566
2024Q3,2024-07-01,HRMY,1802665,"HARMONY BIOSCIENCES HOLDINGS, INC.",$100M-$500M,True,119126000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-04-30,10-Q,2023-03-31,29485000,NetIncomeLoss,USD,2024-04-30,10-Q,2023-03-31,811448000,Assets,USD,2024-04-30,10-Q,2023-12-31,3409000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-30,10-Q,2023-03-31,-1790000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-30,10-Q,2023-03-31,42559000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-30,10-Q,2023-03-31,through_ocf,True,,,0.247511,0.35726,6.811678,0.028617,-0.015026
2024Q3,2024-07-01,HRTG,1598665,"HERITAGE INSURANCE HOLDINGS, INC.",$100M-$500M,True,176921000,Revenues,USD,2024-05-08,10-Q,2023-03-31,14008000,NetIncomeLoss,USD,2024-05-08,10-Q,2023-03-31,2153200000,Assets,USD,2024-05-08,10-Q,2023-12-31,-2379000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-08,10-Q,2023-03-31,36525000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-08,10-Q,2023-03-31,14946000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-08,10-Q,2023-03-31,through_ocf,True,,,0.079177,0.084478,12.170404,-0.013447,0.206448
2024Q3,2024-07-01,HSIC,1000228,"HENRY SCHEIN, INC.",$2B-$10B,True,3060000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-07,10-Q,2023-04-01,121000000,NetIncomeLoss,USD,2024-05-07,10-Q,2023-04-01,10573000000,Assets,USD,2024-05-07,10-Q,2023-12-30,21000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-07,10-Q,2023-04-01,-39000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-07,10-Q,2023-04-01,27000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-07,10-Q,2023-04-01,through_ocf,True,,,0.039542,0.008824,3.455229,0.006863,-0.012745
2024Q3,2024-07-01,HST,1070750,"HOST HOTELS & RESORTS, INC.",$1B-$2B,True,1381000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-03,10-Q,2023-03-31,287000000,NetIncomeLoss,USD,2024-05-03,10-Q,2023-03-31,12243000000,Assets,USD,2024-05-03,10-Q,2023-12-31,-308000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-03,10-Q,2023-03-31,-105000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-03,10-Q,2023-03-31,308000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-03,10-Q,2023-03-31,through_ocf,True,,,0.20782,0.223027,8.865315,-0.223027,-0.076032
2024Q3,2024-07-01,HSY,47111,HERSHEY CO,$2B-$10B,True,2987614000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-03,10-Q,2023-04-02,587185000,NetIncomeLoss,USD,2024-05-03,10-Q,2023-04-02,11902941000,Assets,USD,2024-05-03,10-Q,2023-12-31,-552248000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-03,10-Q,2023-04-02,-188317000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-03,10-Q,2023-04-02,755397000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-03,10-Q,2023-04-02,through_ocf,True,,,0.19654,0.252843,3.984096,-0.184846,-0.063033
2024Q3,2024-07-01,HTH,1265131,Hilltop Holdings Inc.,$100M-$500M,True,111812000,Revenues,USD,2012-11-02,10-Q,2011-09-30,25800000,NetIncomeLoss,USD,2024-04-22,10-Q,2023-03-31,16466996000,Assets,USD,2024-04-22,10-Q,2023-12-31,403845000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-22,10-Q,2023-03-31,-142264000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-22,10-Q,2023-03-31,-108457000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-22,10-Q,2023-03-31,through_ocf,True,,,0.230744,-0.969994,147.27396,3.611822,-1.27235
2024Q3,2024-07-01,HTLD,799233,"HEARTLAND EXPRESS, INC.",$100M-$500M,True,330916000,Revenues,USD,2024-05-10,10-Q,2023-03-31,12612000,NetIncomeLoss,USD,2024-05-10,10-Q,2023-03-31,1509646000,Assets,USD,2024-05-10,10-Q,2023-12-31,-47366000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-10,10-Q,2023-03-31,-12801000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-10,10-Q,2023-03-31,66442000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-10,10-Q,2023-03-31,through_ocf,True,,,0.038112,0.200782,4.562022,-0.143136,-0.038684
2024Q3,2024-07-01,HTO,766829,H2O America,$100M-$500M,True,137296000,Revenues,USD,2024-04-26,10-Q,2023-03-31,11530000,NetIncomeLoss,USD,2024-04-26,10-Q,2023-03-31,4345067000,Assets,USD,2024-04-26,10-Q,2023-12-31,15411000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-26,10-Q,2023-03-31,-55029000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-26,10-Q,2023-03-31,50607000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-26,10-Q,2023-03-31,through_ocf,True,,,0.083979,0.368598,31.647441,0.112247,-0.400806
2024Q3,2024-07-01,HTZ,1657853,"HERTZ GLOBAL HOLDINGS, INC",$2B-$10B,True,2047000000,Revenues,USD,2024-04-25,10-Q,2023-03-31,196000000,NetIncomeLoss,USD,2024-04-25,10-Q,2023-03-31,24605000000,Assets,USD,2024-04-25,10-Q,2023-12-31,739000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-25,10-Q,2023-03-31,-1488000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-25,10-Q,2023-03-31,562000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-25,10-Q,2023-03-31,through_ocf,True,,,0.09575,0.274548,12.020029,0.361016,-0.726917
2024Q3,2024-07-01,HUBB,48898,HUBBELL INC,$1B-$2B,True,1285400000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-01,10-Q,2023-03-31,181900000,NetIncomeLoss,USD,2024-05-01,10-Q,2023-03-31,6914000000,Assets,USD,2024-05-01,10-Q,2023-12-31,-91800000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-01,10-Q,2023-03-31,-35100000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-01,10-Q,2023-03-31,113700000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-01,10-Q,2023-03-31,through_ocf,True,,,0.141512,0.088455,5.37887,-0.071417,-0.027307
2024Q3,2024-07-01,HUBS,1404655,"HubSpot, Inc.",$500M-$1B,True,501620000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-10,10-Q,2023-03-31,-36720000,NetIncomeLoss,USD,2024-05-10,10-Q,2023-03-31,3071392000,Assets,USD,2024-05-10,10-Q,2023-12-31,10056000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-10,10-Q,2023-03-31,-98711000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-10,10-Q,2023-03-31,81070000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-10,10-Q,2023-03-31,through_ocf,True,,,-0.073203,0.161616,6.122946,0.020047,-0.196784
2024Q3,2024-07-01,HUM,49071,Humana Inc.,$10B-$50B,False,26742000000,Revenues,USD,2024-04-24,10-Q,2023-03-31,1239000000,NetIncomeLoss,USD,2024-04-24,10-Q,2023-03-31,47065000000,Assets,USD,2024-04-24,10-Q,2023-12-31,3279000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-24,10-Q,2023-03-31,-1292000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-24,10-Q,2023-03-31,6687000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-24,10-Q,2023-03-31,through_ocf,True,,,0.046332,0.250056,1.759966,0.122616,-0.048314
2024Q3,2024-07-01,HURC,315374,"HURCO COMPANIES, INC.",$100M-$500M,True,108501000,Revenues,USD,2024-06-07,10-Q,2023-04-30,1707000,NetIncomeLoss,USD,2024-06-07,10-Q,2023-04-30,290589000,Assets,USD,2024-06-07,10-Q,2023-10-31,-6686000,NetCashProvidedByUsedInFinancingActivities,USD,2024-06-07,10-Q,2023-04-30,-1132000,NetCashProvidedByUsedInInvestingActivities,USD,2024-06-07,10-Q,2023-04-30,-7035000,NetCashProvidedByUsedInOperatingActivities,USD,2024-06-07,10-Q,2023-04-30,through_ocf,True,,,0.015733,-0.064838,2.678215,-0.061622,-0.010433
2024Q3,2024-07-01,HVT,216085,"HAVERTY FURNITURE COMPANIES, INC",$100M-$500M,True,224754000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-07,10-Q,2023-03-31,12372000,NetIncomeLoss,USD,2024-05-07,10-Q,2023-03-31,654133000,Assets,USD,2024-05-07,10-Q,2023-12-31,-7316000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-07,10-Q,2023-03-31,-6642000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-07,10-Q,2023-03-31,11074000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-07,10-Q,2023-03-31,through_ocf,True,,,0.055047,0.049272,2.91044,-0.032551,-0.029552
2024Q3,2024-07-01,HWKN,46250,"HAWKINS, INC.",$500M-$1B,True,774541000,Revenues,USD,2024-05-15,10-K,2022-04-03,51542000,NetIncomeLoss,USD,2024-05-15,10-K,2022-04-03,590535000,Assets,USD,2024-05-15,10-K,2023-04-02,7417000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-15,10-K,2022-04-03,-49756000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-15,10-K,2022-04-03,42837000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-15,10-K,2022-04-03,through_ocf,True,,,0.066545,0.055306,0.762432,0.009576,-0.064239
2024Q3,2024-07-01,HWM,4281,HOWMET AEROSPACE INC.,$1B-$2B,True,1603000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-02,10-Q,2023-03-31,148000000,NetIncomeLoss,USD,2024-05-02,10-Q,2023-03-31,10428000000,Assets,USD,2024-05-02,10-Q,2023-12-31,-214000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-02,10-Q,2023-03-31,-64000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-02,10-Q,2023-03-31,23000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-02,10-Q,2023-03-31,through_ocf,True,,,0.092327,0.014348,6.505303,-0.1335,-0.039925
2024Q3,2024-07-01,HY,1173514,"HYSTER-YALE, INC.",$500M-$1B,True,999300000,Revenues,USD,2024-05-07,10-Q,2023-03-31,26600000,NetIncomeLoss,USD,2024-05-07,10-Q,2023-03-31,2079100000,Assets,USD,2024-05-07,10-Q,2023-12-31,-2500000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-07,10-Q,2023-03-31,-5000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-07,10-Q,2023-03-31,9000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-07,10-Q,2023-03-31,through_ocf,True,,,0.026619,0.009006,2.080556,-0.002502,-0.005004
2024Q3,2024-07-01,HZO,1057060,"MarineMax, Inc.",$1B-$2B,True,1078267000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-04-25,10-Q,2023-03-31,49725000,NetIncomeLoss,USD,2024-04-25,10-Q,2023-03-31,2421305000,Assets,USD,2024-04-25,10-Q,2023-09-30,748852000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-25,10-Q,2023-03-31,-524246000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-25,10-Q,2023-03-31,-250522000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-25,10-Q,2023-03-31,through_ocf,True,,,0.046116,-0.232338,2.245552,0.694496,-0.486193
2024Q3,2024-07-01,IAC,1800227,IAC Inc.,$1B-$2B,True,1084271000,Revenues,USD,2024-05-07,10-Q,2023-03-31,417775000,NetIncomeLoss,USD,2024-05-07,10-Q,2023-03-31,10371177000,Assets,USD,2024-05-07,10-Q,2023-12-31,-95975000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-07,10-Q,2023-03-31,51974000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-07,10-Q,2023-03-31,25167000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-07,10-Q,2023-03-31,through_ocf,True,,,0.385305,0.023211,9.565115,-0.088516,0.047935
2024Q3,2024-07-01,IART,917520,INTEGRA LIFESCIENCES HOLDINGS CORPORATION,$100M-$500M,True,380846000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-06,10-Q,2023-03-31,24226000,NetIncomeLoss,USD,2024-05-06,10-Q,2023-03-31,3781988000,Assets,USD,2024-05-06,10-Q,2023-12-31,-162683000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-06,10-Q,2023-03-31,-13704000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-06,10-Q,2023-03-31,26156000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-06,10-Q,2023-03-31,through_ocf,True,,,0.063611,0.068679,9.930492,-0.427162,-0.035983
2024Q3,2024-07-01,IBM,51143,INTERNATIONAL BUSINESS MACHINES CORPORATION,$10B-$50B,False,14252000000,Revenues,USD,2024-04-30,10-Q,2023-03-31,927000000,NetIncomeLoss,USD,2024-04-30,10-Q,2023-03-31,135241000000,Assets,USD,2024-04-30,10-Q,2023-12-31,5708000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-30,10-Q,2023-03-31,-7960000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-30,10-Q,2023-03-31,3774000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-30,10-Q,2023-03-31,through_ocf,True,,,0.065044,0.264805,9.489265,0.400505,-0.558518
2024Q3,2024-07-01,IBP,1580905,"Installed Building Products, Inc.",$500M-$1B,True,659300000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-09,10-Q,2023-03-31,49300000,NetIncomeLoss,USD,2024-05-09,10-Q,2023-03-31,1981300000,Assets,USD,2024-05-09,10-Q,2023-12-31,-37100000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-09,10-Q,2023-03-31,-47600000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-09,10-Q,2023-03-31,73800000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-09,10-Q,2023-03-31,through_ocf,True,,,0.074776,0.111937,3.005157,-0.056272,-0.072198
2024Q3,2024-07-01,ICE,1571949,"INTERCONTINENTAL EXCHANGE, INC.",$2B-$10B,True,2472000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-02,10-Q,2023-03-31,655000000,NetIncomeLoss,USD,2024-05-02,10-Q,2023-03-31,136084000000,Assets,USD,2024-05-02,10-Q,2023-12-31,-42351000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-02,10-Q,2023-03-31,2045000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-02,10-Q,2023-03-31,653000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-02,10-Q,2023-03-31,through_ocf,True,,,0.264968,0.264159,55.050162,-17.132282,0.827265
2024Q3,2024-07-01,ICFI,1362004,"ICF International, Inc.",$100M-$500M,True,483282000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-02,10-Q,2023-03-31,16398000,NetIncomeLoss,USD,2024-05-02,10-Q,2023-03-31,2011772000,Assets,USD,2024-05-02,10-Q,2023-12-31,19688000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-02,10-Q,2023-03-31,-6900000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-02,10-Q,2023-03-31,-16831000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-02,10-Q,2023-03-31,through_ocf,True,,,0.033931,-0.034826,4.162729,0.040738,-0.014277
2024Q3,2024-07-01,ICHR,1652535,"ICHOR HOLDINGS, LTD.",$100M-$500M,True,225870000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-08,10-Q,2023-03-31,-5000,NetIncomeLoss,USD,2024-05-08,10-Q,2023-03-31,938481000,Assets,USD,2024-05-08,10-Q,2023-12-29,59000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-08,10-Q,2023-03-31,-6819000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-08,10-Q,2023-03-31,-10873000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-08,10-Q,2023-03-31,through_ocf,True,,,-2.2e-05,-0.048138,4.154961,0.000261,-0.03019
2024Q3,2024-07-01,ICUI,883984,ICU MEDICAL INC/DE,$500M-$1B,True,568649000,Revenues,USD,2024-05-07,10-Q,2023-03-31,-9812000,NetIncomeLoss,USD,2024-05-07,10-Q,2022-09-30,4378439000,Assets,USD,2024-05-07,10-Q,2023-12-31,-15837000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-07,10-Q,2023-03-31,-15183000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-07,10-Q,2023-03-31,41245000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-07,10-Q,2023-03-31,through_ocf,True,,,-0.017255,0.072532,7.699722,-0.02785,-0.0267
2024Q3,2024-07-01,IDCC,1405495,"INTERDIGITAL, INC.",$100M-$500M,True,202373000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-02,10-Q,2023-03-31,105259000,NetIncomeLoss,USD,2024-05-02,10-Q,2023-03-31,1770814000,Assets,USD,2024-05-02,10-Q,2023-12-31,-218136000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-02,10-Q,2023-03-31,-14463000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-02,10-Q,2023-03-31,-27852000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-02,10-Q,2023-03-31,through_ocf,True,,,0.520124,-0.137627,8.750248,-1.077891,-0.071467
2024Q3,2024-07-01,IDXX,874716,IDEXX LABORATORIES INC /DE,$500M-$1B,True,900195000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-01,10-Q,2023-03-31,214054000,NetIncomeLoss,USD,2024-05-01,10-Q,2023-03-31,3259925000,Assets,USD,2024-05-01,10-Q,2023-12-31,-146081000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-01,10-Q,2023-03-31,-39511000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-01,10-Q,2023-03-31,183912000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-01,10-Q,2023-03-31,through_ocf,True,,,0.237786,0.204302,3.621354,-0.162277,-0.043892
2024Q3,2024-07-01,IEP,813762,ICAHN ENTERPRISES L.P.,$2B-$10B,True,2673000000,Revenues,USD,2024-05-08,10-Q,2023-03-31,-270000000,NetIncomeLoss,USD,2024-05-08,10-Q,2023-03-31,20858000000,Assets,USD,2024-05-08,10-Q,2023-12-31,1000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-08,10-Q,2023-03-31,-63000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-08,10-Q,2023-03-31,265000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-08,10-Q,2023-03-31,through_ocf,True,,,-0.10101,0.09914,7.803217,0.000374,-0.023569
2024Q3,2024-07-01,IESC,1048268,"IES Holdings, Inc.",$1B-$2B,True,1143755000,Revenues,USD,2024-05-03,10-Q,2023-03-31,52926000,ProfitLoss,USD,2024-05-03,10-Q,2023-03-31,889088000,Assets,USD,2024-05-03,10-Q,2023-03-31,-82060000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-03,10-Q,2023-03-31,12282000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-03,10-Q,2023-03-31,60059000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-03,10-Q,2023-03-31,through_ocf,True,,,0.046274,0.05251,0.777341,-0.071746,0.010738
2024Q3,2024-07-01,IEX,832101,IDEX CORP,$500M-$1B,True,845400000,Revenues,USD,2024-04-24,10-Q,2023-03-31,139800000,NetIncomeLoss,USD,2024-04-24,10-Q,2023-03-31,5865200000,Assets,USD,2024-04-24,10-Q,2023-12-31,-45200000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-24,10-Q,2023-03-31,-29200000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-24,10-Q,2023-03-31,147900000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-24,10-Q,2023-03-31,through_ocf,True,,,0.165366,0.174947,6.937781,-0.053466,-0.03454
2024Q3,2024-07-01,IFF,51253,INTERNATIONAL FLAVORS & FRAGRANCES INC,$2B-$10B,True,3027000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-06,10-Q,2023-03-31,-9000000,NetIncomeLoss,USD,2024-05-06,10-Q,2023-03-31,30978000000,Assets,USD,2024-05-06,10-Q,2023-12-31,78000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-06,10-Q,2023-03-31,-167000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-06,10-Q,2023-03-31,127000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-06,10-Q,2023-03-31,through_ocf,True,,,-0.002973,0.041956,10.233895,0.025768,-0.05517
2024Q3,2024-07-01,IIIV,1728688,"i3 Verticals, Inc.",$100M-$500M,True,179901000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-10,10-Q,2023-03-31,-204000,NetIncomeLoss,USD,2024-05-10,10-Q,2023-03-31,883026000,Assets,USD,2024-05-10,10-Q,2023-03-31,83814000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-10,10-Q,2023-03-31,-111130000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-10,10-Q,2023-03-31,25884000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-10,10-Q,2023-03-31,through_ocf,True,,,-0.001134,0.143879,4.9084,0.46589,-0.617729
2024Q3,2024-07-01,ILMN,1110803,"Illumina, Inc.",$1B-$2B,True,1087000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-03,10-Q,2023-04-02,3000000,NetIncomeLoss,USD,2024-05-03,10-Q,2023-04-02,10111000000,Assets,USD,2024-05-03,10-Q,2023-12-31,-473000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-03,10-Q,2023-04-02,-56000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-03,10-Q,2023-04-02,10000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-03,10-Q,2023-04-02,through_ocf,True,,,0.00276,0.0092,9.301748,-0.435143,-0.051518
2024Q3,2024-07-01,INSW,1679049,"INTERNATIONAL SEAWAYS, INC.",$100M-$500M,True,287130000,Revenues,USD,2024-05-08,10-Q,2023-03-31,172633000,NetIncomeLoss,USD,2024-05-08,10-Q,2023-03-31,2571530000,Assets,USD,2024-05-08,10-Q,2023-03-31,-217792000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-08,10-Q,2023-03-31,-72225000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-08,10-Q,2023-03-31,220822000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-08,10-Q,2023-03-31,through_ocf,True,,,0.601236,0.769066,8.955978,-0.758514,-0.251541
2024Q3,2024-07-01,INTA,1565687,"Intapp, Inc.",$100M-$500M,True,256254000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-09,10-Q,2023-03-31,-57955000,NetIncomeLoss,USD,2024-05-09,10-Q,2023-03-31,628907000,Assets,USD,2024-05-09,10-Q,2023-06-30,-10327000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-09,10-Q,2023-03-31,-6430000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-09,10-Q,2023-03-31,16834000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-09,10-Q,2023-03-31,through_ocf,True,,,-0.226162,0.065693,2.454233,-0.0403,-0.025092
2024Q3,2024-07-01,INTC,50863,INTEL CORPORATION,$10B-$50B,False,11715000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-04-26,10-Q,2023-04-01,-2758000000,NetIncomeLoss,USD,2024-04-26,10-Q,2023-04-01,191572000000,Assets,USD,2024-04-26,10-Q,2023-12-30,7394000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-26,10-Q,2023-04-01,-8521000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-26,10-Q,2023-04-01,-1785000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-26,10-Q,2023-04-01,through_ocf,True,,,-0.235425,-0.152369,16.35271,0.631157,-0.727358
2024Q3,2024-07-01,INTU,896878,INTUIT INC.,$10B-$50B,False,11656000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-23,10-Q,2023-04-30,2295000000,NetIncomeLoss,USD,2024-05-23,10-Q,2023-04-30,27780000000,Assets,USD,2024-05-23,10-Q,2023-07-31,-2904000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-23,10-Q,2023-04-30,-549000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-23,10-Q,2023-04-30,4204000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-23,10-Q,2023-04-30,through_ocf,True,,,0.196894,0.360673,2.383322,-0.249142,-0.0471
2024Q3,2024-07-01,IONS,874015,"IONIS PHARMACEUTICALS, INC.",$100M-$500M,True,130524000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-07,10-Q,2023-03-31,-124323000,NetIncomeLoss,USD,2024-05-07,10-Q,2023-03-31,2990072000,Assets,USD,2024-05-07,10-Q,2023-12-31,492087000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-07,10-Q,2023-03-31,-325640000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-07,10-Q,2023-03-31,-133992000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-07,10-Q,2023-03-31,through_ocf,True,,,-0.952491,-1.02657,22.908216,3.770088,-2.494867
