ticker,status,cik,company_title,output_path
KNDI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KNDI.json
KNF,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KNF.json
KNSA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KNSA.json
KNTK,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KNTK.json
KO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KO.json
KOD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KOD.json
KODK,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KODK.json
KOP,fetched,1315257,Koppers Holdings Inc.,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KOP.json
KOPN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KOPN.json
KOS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KOS.json
KOSS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KOSS.json
KOYN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KOYN.json
KOYNU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KOYNU.json
KOYNW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KOYNW.json
KPLT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KPLT.json
KPRX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KPRX.json
KPTI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KPTI.json
KR,fetched,56873,KROGER CO,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KR.json
KRAQU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KRAQU.json
KREF,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KREF.json
KRG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KRG.json
KRKR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KRKR.json
KRMD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KRMD.json
KRNT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KRNT.json
KRNY,fetched,1617242,Kearny Financial Corp.,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KRNY.json
KRO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KRO.json
KROS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KROS.json
KRRO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KRRO.json
KRT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KRT.json
KRUS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KRUS.json
KRYS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KRYS.json
KSCP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KSCP.json
KSPI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KSPI.json
KSS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KSS.json
KTB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KTB.json
KTCC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KTCC.json
KTOS,fetched,1069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KTOS.json
KTTA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KTTA.json
KTTAW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KTTAW.json
KTWO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KTWO.json
KTWOR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KTWOR.json
KTWOU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KTWOU.json
KULR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KULR.json
KURA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KURA.json
KUST,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KUST.json
KVAC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KVAC.json
KVACW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KVACW.json
KVHI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KVHI.json
KVUE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KVUE.json
KW,fetched,1408100,"Kennedy-Wilson Holdings, Inc.",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KW.json
KWM,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KWM.json
KWMWW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KWMWW.json
KWR,fetched,81362,QUAKER CHEMICAL CORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KWR.json
KXIN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KXIN.json
KYIV,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KYIV.json
KYIVW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KYIVW.json
KYMR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KYMR.json
KYNB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KYNB.json
KYTX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KYTX.json
KZIA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KZIA.json
KZR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_KZR.json
L,fetched,60086,LOEWS CORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_L.json
LAB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LAB.json
LADR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LADR.json
LAES,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LAES.json
LAFA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LAFA.json
LAFAR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LAFAR.json
LAFAU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LAFAU.json
LAKE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LAKE.json
LAMR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LAMR.json
LAND,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LAND.json
LANDO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LANDO.json
LANDP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LANDP.json
LARK,fetched,1141688,LANDMARK BANCORP INC,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LARK.json
LASE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LASE.json
LASR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LASR.json
LATA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LATA.json
LAUR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LAUR.json
LAW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LAW.json
LBGJ,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LBGJ.json
LBRDA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LBRDA.json
LBRDK,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LBRDK.json
LBRDP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LBRDP.json
LBRT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LBRT.json
LBRX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LBRX.json
LBTYA,fetched,1570585,Liberty Global Ltd.,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LBTYA.json
LBTYB,fetched,1570585,Liberty Global Ltd.,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LBTYB.json
LBTYK,fetched,1570585,Liberty Global Ltd.,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LBTYK.json
LC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LC.json
LCCC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LCCC.json
LCCCR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LCCCR.json
LCFY,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LCFY.json
LCFYW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LCFYW.json
LCID,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LCID.json
LCII,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LCII.json
LCNB,fetched,1074902,LCNB CORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LCNB.json
LCUT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LCUT.json
LDI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LDI.json
LDOS,fetched,1336920,"Leidos Holdings, Inc.",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LDOS.json
LE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LE.json
LECO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LECO.json
LEDS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LEDS.json
LEE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LEE.json
LEG,fetched,58492,LEGGETT & PLATT INC,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LEG.json
LEGH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LEGH.json
LEGN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LEGN.json
LEN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LEN.json
LENZ,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LENZ.json
LESL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LESL.json
LEU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LEU.json
LEXX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LEXX.json
LFAC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LFAC.json
LFACU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LFACU.json
LFCR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LFCR.json
LFMD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LFMD.json
LFMDP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LFMDP.json
LFS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LFS.json
LFST,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LFST.json
LFT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LFT.json
LFUS,fetched,889331,LITTELFUSE INC /DE,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LFUS.json
LFVN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LFVN.json
LFWD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LFWD.json
LGCB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LGCB.json
LGCL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LGCL.json
LGHL,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LGHL.json
LGIH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LGIH.json
LGN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LGN.json
LGND,fetched,886163,LIGAND PHARMACEUTICALS INC,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LGND.json
LGO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LGO.json
LGVN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LGVN.json
LH,fetched,920148,LABCORP HOLDINGS INC.,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LH.json
LHAI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LHAI.json
LHSW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LHSW.json
LHX,fetched,202058,"L3HARRIS TECHNOLOGIES, INC. /DE/",/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LHX.json
LI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LI.json
LICN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LICN.json
LIDR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LIDR.json
LIDRW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LIDRW.json
LIEN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LIEN.json
LIF,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LIF.json
LIFE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LIFE.json
LII,fetched,1069202,LENNOX INTERNATIONAL INC,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LII.json
LILA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LILA.json
LILAK,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LILAK.json
LIMN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LIMN.json
LIMNW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LIMNW.json
LIN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LIN.json
LINC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LINC.json
LIND,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LIND.json
LINE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LINE.json
LINK,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LINK.json
LION,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LION.json
LIQT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LIQT.json
LITE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LITE.json
LITM,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LITM.json
LITS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LITS.json
LIVE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LIVE.json
LIVN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LIVN.json
LIXT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LIXT.json
LKFN,fetched,721994,LAKELAND FINANCIAL CORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LKFN.json
LKQ,fetched,1065696,LKQ CORP,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LKQ.json
LKSP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LKSP.json
LKSPR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LKSPR.json
LKSPU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LKSPU.json
LLY,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LLY.json
LLYVA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LLYVA.json
LLYVK,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LLYVK.json
LMAT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LMAT.json
LMB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LMB.json
LMFA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LMFA.json
LMND,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LMND.json
LMNR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LMNR.json
LMRI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LMRI.json
LMT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LMT.json
LNAI,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LNAI.json
LNKB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LNKB.json
LNKS,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LNKS.json
LNN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LNN.json
LNSR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LNSR.json
LNT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LNT.json
LNTH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LNTH.json
LNZA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LNZA.json
LNZAW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LNZAW.json
LOAN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LOAN.json
LOB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LOB.json
LOBO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LOBO.json
LOCO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LOCO.json
LOGI,fetched,1032975,LOGITECH INTERNATIONAL S.A.,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LOGI.json
LOKV,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LOKV.json
LOKVU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LOKVU.json
LOKVW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LOKVW.json
LONA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LONA.json
LOOP,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LOOP.json
LOPE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LOPE.json
LOT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LOT.json
LOTWW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LOTWW.json
LOVE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LOVE.json
LOW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LOW.json
LPAA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LPAA.json
LPAAW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LPAAW.json
LPBB,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LPBB.json
LPBBW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LPBBW.json
LPCN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LPCN.json
LPCV,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LPCV.json
LPCVU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LPCVU.json
LPG,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LPG.json
LPLA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LPLA.json
LPRO,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LPRO.json
LPSN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LPSN.json
LPTH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LPTH.json
LQDA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LQDA.json
LQDT,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LQDT.json
LRCX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LRCX.json
LRE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LRE.json
LRHC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LRHC.json
LRMR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LRMR.json
LRN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LRN.json
LSAK,fetched,1041514,LESAKA TECHNOLOGIES INC,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LSAK.json
LSBK,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LSBK.json
LSCC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LSCC.json
LSE,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LSE.json
LSH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LSH.json
LSTA,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LSTA.json
LSTR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LSTR.json
LTBR,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LTBR.json
LTC,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LTC.json
LTH,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LTH.json
LTHM,no_sec_ticker_match,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LTHM.json
LTRN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LTRN.json
LTRX,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LTRX.json
LTRYW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LTRYW.json
LUCD,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LUCD.json
LUCY,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LUCY.json
LUCYW,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LUCYW.json
LULU,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LULU.json
LUMN,already_cached,,,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/facts_LUMN.json
