ticker,event_dates
XPER,2025-11-05
XRAY,2025-11-06
XRX,2025-10-30
XYL,2025-10-28
XYZ,2025-11-06
YELP,2025-11-06
YOU,2025-11-06
YUM,2025-11-04
Z,2025-10-30
ZBH,2025-11-05
ZBRA,2025-10-28
ZD,2025-11-07
ZETA,2025-11-04
ZG,2025-10-30
ZION,2025-10-20
ZIP,2025-11-05
ZM,2025-11-24
ZTS,2025-11-04
ZWS,2025-10-28
ABT,2025-10-15
AIZ,2025-11-04
AMP,2025-10-30
BF-B,2025-12-04
CBRE,2025-10-23
CEG,2025-11-07
CPRT,2025-11-20
DXCM,2025-10-30
EOG,2025-10-08;2025-11-06
EQT,2025-10-14;2025-10-21
FANG,2025-10-09;2025-11-03
FCX,2025-10-23
GNRC,2025-10-29
HOOD,2025-10-31;2025-11-05
IBKR,2025-10-16
INCY,2025-10-28
INVH,2025-10-29
JBHT,2025-10-15
KMB,2025-10-30
MMM,2025-10-21
MPWR,2025-10-30
NCLH,2025-11-04
NOW,2025-10-29
O,2025-11-03
PNC,2025-10-15;2025-11-07
POOL,2025-10-23
REGN,2025-10-06;2025-10-28
SOLV,2025-11-06
SRE,2025-11-05
TTD,2025-11-06
UNP,2025-10-23
VRSK,2025-10-29
WDAY,2025-11-25
WMB,2025-11-03
WTW,2025-10-30;2025-10-31
ZS,2025-11-25
