quarter,asof_date,ticker,cik,entity_name,revenue_bucket,revenue_filter_keep_under_10b,revenue_value,revenue_fact_name,revenue_unit,revenue_filed,revenue_form,revenue_period_end,net_income_value,net_income_fact_name,net_income_unit,net_income_filed,net_income_form,net_income_period_end,assets_value,assets_fact_name,assets_unit,assets_filed,assets_form,assets_period_end,financing_cash_flow_value,financing_cash_flow_fact_name,financing_cash_flow_unit,financing_cash_flow_filed,financing_cash_flow_form,financing_cash_flow_period_end,investing_cash_flow_value,investing_cash_flow_fact_name,investing_cash_flow_unit,investing_cash_flow_filed,investing_cash_flow_form,investing_cash_flow_period_end,operating_cash_flow_value,operating_cash_flow_fact_name,operating_cash_flow_unit,operating_cash_flow_filed,operating_cash_flow_form,operating_cash_flow_period_end,universal_feature_set,universal_feature_complete,universal_feature_complete_through_eps,missing_universal_features,net_income_margin,operating_cash_flow_to_revenue,assets_to_revenue,financing_cash_flow_to_revenue,investing_cash_flow_to_revenue
2022Q1,2022-02-03,CLX,21076,THE CLOROX COMPANY,$2B-$10B,,3758000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-03,10-Q,2020-12-31,674000000,NetIncomeLoss,USD,2022-02-03,10-Q,2020-12-31,6334000000,Assets,USD,2022-02-03,10-Q,2021-06-30,-524000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-03,10-Q,2020-12-31,-258000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-03,10-Q,2020-12-31,629000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-03,10-Q,2020-12-31,through_ocf,True,,,0.179351,0.167376,1.685471,-0.139436,-0.068654
2022Q1,2022-01-27,CMCO,1005229,COLUMBUS MCKINNON CORPORATION,$100M-$500M,,463407000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-01-27,10-Q,2020-12-31,-2969000,ProfitLoss,USD,2022-01-27,10-Q,2020-06-30,1150432000,Assets,USD,2022-01-27,10-Q,2021-03-31,-7680000,NetCashProvidedByUsedInFinancingActivities,USD,2022-01-27,10-Q,2020-12-31,846000,NetCashProvidedByUsedInInvestingActivities,USD,2022-01-27,10-Q,2020-12-31,71948000,NetCashProvidedByUsedInOperatingActivities,USD,2022-01-27,10-Q,2020-12-31,through_ocf,True,,,-0.006407,0.155259,2.482552,-0.016573,0.001826
2022Q1,2022-02-09,CME,1156375,CME GROUP INC.,$2B-$10B,,3785100000,Revenues,USD,2021-11-03,10-Q,2020-09-30,1681200000,NetIncomeLoss,USD,2021-11-03,10-Q,2020-09-30,124659600000,Assets,USD,2021-11-03,10-Q,2020-12-31,-2151200000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-03,10-Q,2020-09-30,-123400000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-03,10-Q,2020-09-30,2055300000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-03,10-Q,2020-09-30,through_ocf,True,,,0.444163,0.542998,32.934295,-0.568334,-0.032602
2022Q1,2022-02-08,CMG,1058090,"CHIPOTLE MEXICAN GRILL, INC.",$2B-$10B,,4376924000,Revenues,USD,2021-10-27,10-Q,2020-09-30,76388000,NetIncomeLoss,USD,2021-10-27,10-Q,2020-03-31,5982896000,Assets,USD,2021-10-27,10-Q,2020-12-31,-104242000,NetCashProvidedByUsedInFinancingActivities,USD,2021-10-27,10-Q,2020-09-30,-263347000,NetCashProvidedByUsedInInvestingActivities,USD,2021-10-27,10-Q,2020-09-30,548723000,NetCashProvidedByUsedInOperatingActivities,USD,2021-10-27,10-Q,2020-09-30,through_ocf,True,,,0.017452,0.125367,1.366918,-0.023816,-0.060167
2022Q1,2022-02-03,CMI,26172,CUMMINS INC.,>$10B,,13981000000,Revenues,USD,2021-11-02,10-Q,2020-09-27,1301000000,ProfitLoss,USD,2021-11-02,10-Q,2020-09-27,22624000000,Assets,USD,2021-11-02,10-Q,2020-12-31,564000000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-02,10-Q,2020-09-27,-337000000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-02,10-Q,2020-09-27,1580000000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-02,10-Q,2020-09-27,through_ocf,True,,,0.093055,0.113011,1.618196,0.04034,-0.024104
2022Q1,2022-02-08,CMP,1227654,"Compass Minerals International, Inc.",$100M-$500M,,309200000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-08,10-Q,2020-12-31,28100000,NetIncomeLoss,USD,2022-02-08,10-Q,2020-12-31,1630900000,Assets,USD,2022-02-08,10-Q,2021-09-30,22100000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-08,10-Q,2020-12-31,-23000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-08,10-Q,2020-12-31,-13300000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-08,10-Q,2020-12-31,through_ocf,True,,,0.09088,-0.043014,5.27458,0.071475,-0.074386
2022Q1,2022-02-03,CMS,811156,CMS ENERGY CORPORATION,$2B-$10B,,4691000000,Revenues,USD,2021-10-28,10-Q,2020-09-30,597000000,NetIncomeLoss,USD,2021-10-28,10-Q,2020-09-30,29666000000,Assets,USD,2021-10-28,10-Q,2020-12-31,1555000000,NetCashProvidedByUsedInFinancingActivities,USD,2021-10-28,10-Q,2020-09-30,-2298000000,NetCashProvidedByUsedInInvestingActivities,USD,2021-10-28,10-Q,2020-09-30,1144000000,NetCashProvidedByUsedInOperatingActivities,USD,2021-10-28,10-Q,2020-09-30,through_ocf,True,,,0.127265,0.243871,6.324025,0.331486,-0.489874
2022Q1,2022-02-16,CNDT,1677703,CONDUENT INC,$2B-$10B,,3108000000,Revenues,USD,2021-11-04,10-Q,2020-09-30,-107000000,NetIncomeLoss,USD,2021-11-04,10-Q,2020-09-30,4256000000,Assets,USD,2021-11-04,10-Q,2020-12-31,99000000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-04,10-Q,2020-09-30,-92000000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-04,10-Q,2020-09-30,-11000000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-04,10-Q,2020-09-30,through_ocf,True,,,-0.034427,-0.003539,1.369369,0.031853,-0.029601
2022Q1,2022-02-25,CNK,1385280,"Cinemark Holdings, Inc.",$2B-$10B,,3283099000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-25,10-K,2019-12-31,191386000,NetIncomeLoss,USD,2022-02-25,10-K,2019-12-31,5562922000,Assets,USD,2022-02-25,10-K,2020-12-31,-186506000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-25,10-K,2019-12-31,-310642000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-25,10-K,2019-12-31,561995000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-25,10-K,2019-12-31,through_ocf,True,,,0.058294,0.171178,1.694412,-0.056808,-0.094619
2022Q1,2022-01-26,CNMD,816956,CONMED CORPORATION,$500M-$1B,,609631000,Revenues,USD,2021-10-28,10-Q,2020-09-30,-14623000,NetIncomeLoss,USD,2021-10-28,10-Q,2020-09-30,1751673000,Assets,USD,2021-10-28,10-Q,2020-12-31,-24895000,NetCashProvidedByUsedInFinancingActivities,USD,2021-10-28,10-Q,2020-09-30,-10489000,NetCashProvidedByUsedInInvestingActivities,USD,2021-10-28,10-Q,2020-09-30,44386000,NetCashProvidedByUsedInOperatingActivities,USD,2021-10-28,10-Q,2020-09-30,through_ocf,True,,,-0.023987,0.072808,2.873333,-0.040836,-0.017205
2022Q1,2022-02-17,CNNE,1704720,"CANNAE HOLDINGS, INC.",$2B-$10B,,2113300000,Revenues,USD,2021-11-09,10-Q,2020-09-30,1254900000,NetIncomeLoss,USD,2021-11-09,10-Q,2020-09-30,3868600000,Assets,USD,2021-11-09,10-Q,2020-09-30,387000000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-09,10-Q,2020-09-30,-323900000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-09,10-Q,2020-09-30,-190900000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-09,10-Q,2020-09-30,through_ocf,True,,,0.593811,-0.090333,1.830597,0.183126,-0.153267
2022Q1,2022-02-08,CNO,1224608,"CNO Financial Group, Inc.",$2B-$10B,,2744900000,Revenues,USD,2021-11-04,10-Q,2020-09-30,190000000,NetIncomeLoss,USD,2021-11-04,10-Q,2020-09-30,33613100000,Assets,USD,2021-11-04,10-Q,2020-01-01,19900000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-04,10-Q,2020-09-30,-429800000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-04,10-Q,2020-09-30,541800000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-04,10-Q,2020-09-30,through_ocf,True,,,0.069219,0.197384,12.245656,0.00725,-0.156581
2022Q1,2022-02-22,CNP,1130310,"CenterPoint Energy, Inc.",$2B-$10B,,7564000000,Revenues,USD,2022-02-22,10-K,2019-12-31,791000000,NetIncomeLoss,USD,2022-02-22,10-K,2019-12-31,33471000000,Assets,USD,2022-02-22,10-K,2020-12-31,2776000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-22,10-K,2019-12-31,-8421000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-22,10-K,2019-12-31,1638000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-22,10-K,2019-12-31,through_ocf,True,,,0.104574,0.216552,4.42504,0.367002,-1.1133
2022Q1,2022-02-08,CNR,1710366,"Core Natural Resources, Inc.",$500M-$1B,,697036000,Revenues,USD,2021-11-02,10-Q,2020-09-30,-22840000,NetIncomeLoss,USD,2021-11-02,10-Q,2020-09-30,2554838000,Assets,USD,2021-11-02,10-Q,2020-09-30,-62992000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-02,10-Q,2020-09-30,-57405000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-02,10-Q,2020-09-30,62388000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-02,10-Q,2020-09-30,through_ocf,True,,,-0.032767,0.089505,3.665288,-0.090371,-0.082356
2022Q1,2022-03-08,CNTY,911147,"CENTURY CASINOS, INC.",$100M-$500M,,218227000,Revenues,USD,2022-03-08,10-K,2019-12-31,-19155000,NetIncomeLoss,USD,2022-03-08,10-K,2019-12-31,726900000,Assets,USD,2022-03-08,10-K,2019-12-31,113869000,NetCashProvidedByUsedInFinancingActivities,USD,2022-03-08,10-K,2019-12-31,-120686000,NetCashProvidedByUsedInInvestingActivities,USD,2022-03-08,10-K,2019-12-31,18780000,NetCashProvidedByUsedInOperatingActivities,USD,2022-03-08,10-K,2019-12-31,through_ocf,True,,,-0.087776,0.086057,3.330935,0.521792,-0.55303
2022Q1,2022-01-27,CNX,1070412,CNX Resources Corporation,$500M-$1B,,631275000,Revenues,USD,2021-10-28,10-Q,2020-09-30,-679533000,NetIncomeLoss,USD,2021-10-28,10-Q,2020-09-30,8129174000,Assets,USD,2021-10-28,10-Q,2020-09-30,-131054000,NetCashProvidedByUsedInFinancingActivities,USD,2021-10-28,10-Q,2020-09-30,-363255000,NetCashProvidedByUsedInInvestingActivities,USD,2021-10-28,10-Q,2020-09-30,634347000,NetCashProvidedByUsedInOperatingActivities,USD,2021-10-28,10-Q,2020-09-30,through_ocf,True,,,-1.076445,1.004866,12.877389,-0.207602,-0.575431
2022Q1,2022-01-18,CNXC,1803599,CONCENTRIX CORPORATION,$2B-$10B,,3418676000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-10-08,10-Q,2020-08-31,100184000,NetIncomeLoss,USD,2021-10-08,10-Q,2020-08-31,5177556000,Assets,USD,2021-10-08,10-Q,2020-11-30,-260178000,NetCashProvidedByUsedInFinancingActivities,USD,2021-10-08,10-Q,2020-08-31,-116939000,NetCashProvidedByUsedInInvestingActivities,USD,2021-10-08,10-Q,2020-08-31,388577000,NetCashProvidedByUsedInOperatingActivities,USD,2021-10-08,10-Q,2020-08-31,through_ocf,True,,,0.029305,0.113663,1.514492,-0.076105,-0.034206
2022Q1,2022-02-07,CNXN,1050377,"PC CONNECTION, INC.",$1B-$2B,,1914603000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-04,10-Q,2020-09-30,39469000,NetIncomeLoss,USD,2021-11-04,10-Q,2020-09-30,1003334000,Assets,USD,2021-11-04,10-Q,2020-09-30,-18797000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-04,10-Q,2020-09-30,-9611000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-04,10-Q,2020-09-30,46399000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-04,10-Q,2020-09-30,through_ocf,True,,,0.020615,0.024234,0.524043,-0.009818,-0.00502
2022Q1,2022-03-10,COCO,1482981,"The Vita Coco Company, Inc.",$100M-$500M,,241127000,Revenues,USD,2021-11-17,10-Q,2020-09-30,15573000,NetIncomeLoss,USD,2021-11-17,10-Q,2020-09-30,183861000,Assets,USD,2021-11-17,10-Q,2020-12-31,-21322000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-17,10-Q,2020-09-30,-209000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-17,10-Q,2020-09-30,31587000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-17,10-Q,2020-09-30,through_ocf,True,,,0.064584,0.130997,0.762507,-0.088426,-0.000867
2022Q1,2022-02-24,CODI,1345126,COMPASS DIVERSIFIED HOLDINGS,$100M-$500M,,286792000,Revenues,USD,2022-02-24,10-K,2020-03-31,301865000,NetIncomeLoss,USD,2022-02-24,10-K,2019-12-31,2598518000,Assets,USD,2022-02-24,10-K,2020-12-31,-779522000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-24,10-K,2019-12-31,743126000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-24,10-K,2019-12-31,84562000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-24,10-K,2019-12-31,through_ocf,True,,,1.052557,0.294855,9.060636,-2.718074,2.591167
2022Q1,2022-01-25,COF,927628,CAPITAL ONE FINANCIAL CORP,>$10B,,21186000000,Revenues,USD,2021-11-05,10-Q,2020-09-30,148000000,NetIncomeLoss,USD,2021-11-05,10-Q,2020-09-30,421602000000,Assets,USD,2021-11-05,10-Q,2020-12-31,28097000000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-05,10-Q,2020-09-30,-8917000000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-05,10-Q,2020-09-30,12072000000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-05,10-Q,2020-09-30,through_ocf,True,,,0.006986,0.56981,19.900028,1.326206,-0.420891
2022Q1,2022-02-09,COHR,820318,Coherent Corp.,$1B-$2B,,1514653000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-09,10-Q,2020-12-31,46266000,NetIncomeLoss,USD,2022-02-09,10-Q,2020-09-30,6512650000,Assets,USD,2022-02-09,10-Q,2021-06-30,72812000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-09,10-Q,2020-12-31,-113760000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-09,10-Q,2020-12-31,355699000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-09,10-Q,2020-12-31,through_ocf,True,,,0.030546,0.234839,4.299764,0.048072,-0.075106
2022Q1,2022-02-24,COIN,1679788,"Coinbase Global, Inc.",$500M-$1B,,692369000,Revenues,USD,2021-11-10,10-Q,2020-09-30,145532000,NetIncomeLoss,USD,2021-11-10,10-Q,2020-09-30,5855414000,Assets,USD,2021-11-10,10-Q,2020-12-31,1971000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-10,10-Q,2020-09-30,29863000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-10,10-Q,2020-09-30,845827000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-10,10-Q,2020-09-30,through_ocf,True,,,0.210194,1.221642,8.457071,0.002847,0.043132
2022Q1,2022-02-22,COKE,317540,"COCA-COLA CONSOLIDATED, INC.",$2B-$10B,,4826549000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-22,10-K,2019-12-29,11375000,NetIncomeLoss,USD,2022-02-22,10-K,2019-12-29,3222450000,Assets,USD,2022-02-22,10-K,2020-12-31,-120627000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-22,10-K,2019-12-29,-173677000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-22,10-K,2019-12-29,290370000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-22,10-K,2019-12-29,through_ocf,True,,,0.002357,0.060161,0.667651,-0.024992,-0.035984
2022Q1,2022-02-24,COLL,1267565,"Collegium Pharmaceutical, Inc.",$100M-$500M,,296701000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-24,10-K,2019-12-31,-22722000,NetIncomeLoss,USD,2022-02-24,10-K,2019-12-31,643841000,Assets,USD,2022-02-24,10-K,2020-12-31,2041000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-24,10-K,2019-12-31,-6438000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-24,10-K,2019-12-31,27783000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-24,10-K,2019-12-31,through_ocf,True,,,-0.076582,0.09364,2.169999,0.006879,-0.021699
2022Q1,2022-02-03,COLM,1050797,COLUMBIA SPORTSWEAR COMPANY,$1B-$2B,,1585931000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-04,10-Q,2020-09-30,12257000,ProfitLoss,USD,2021-11-04,10-Q,2020-09-30,2652314000,Assets,USD,2021-11-04,10-Q,2020-09-30,-152314000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-04,10-Q,2020-09-30,-23578000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-04,10-Q,2020-09-30,-197960000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-04,10-Q,2020-09-30,through_ocf,True,,,0.007729,-0.124823,1.672402,-0.096041,-0.014867
2022Q1,2022-02-16,COMP,1563190,"COMPASS, INC.",$2B-$10B,,2490500000,Revenues,USD,2021-11-12,10-Q,2020-09-30,-230400000,NetIncomeLoss,USD,2021-11-12,10-Q,2020-09-30,1365100000,Assets,USD,2021-11-12,10-Q,2020-12-31,12800000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-12,10-Q,2020-09-30,19900000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-12,10-Q,2020-09-30,-88100000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-12,10-Q,2020-09-30,through_ocf,True,,,-0.092512,-0.035374,0.548123,0.00514,0.00799
2022Q1,2022-03-03,COO,711404,"The Cooper Companies, Inc.",$2B-$10B,,2653400000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-12-10,10-K,2019-10-31,466700000,NetIncomeLoss,USD,2021-12-10,10-K,2019-10-31,6274500000,Assets,USD,2021-12-10,10-K,2019-10-31,-351400000,NetCashProvidedByUsedInFinancingActivities,USD,2021-12-10,10-K,2019-10-31,-351300000,NetCashProvidedByUsedInInvestingActivities,USD,2021-12-10,10-K,2019-10-31,713200000,NetCashProvidedByUsedInOperatingActivities,USD,2021-12-10,10-K,2019-10-31,through_ocf,True,,,0.175888,0.268787,2.364702,-0.132434,-0.132396
2022Q1,2022-03-23,COOK,1857853,"TRAEGER, INC.",$100M-$500M,,412044000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-15,10-Q,2020-09-30,34889000,NetIncomeLoss,USD,2021-11-15,10-Q,2020-09-30,989581000,Assets,USD,2021-11-15,10-Q,2020-12-31,-13124000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-15,10-Q,2020-09-30,-9967000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-15,10-Q,2020-09-30,42427000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-15,10-Q,2020-09-30,through_ocf,True,,,0.084673,0.102967,2.401639,-0.031851,-0.024189
2022Q1,2022-02-15,CORT,1088856,CORCEPT THERAPEUTICS INC,$100M-$500M,,306486000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-15,10-K,2019-12-31,94181000,NetIncomeLoss,USD,2022-02-15,10-K,2019-12-31,571731000,Assets,USD,2022-02-15,10-K,2020-12-31,-28645000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-15,10-K,2019-12-31,-117828000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-15,10-K,2019-12-31,136117000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-15,10-K,2019-12-31,through_ocf,True,,,0.307293,0.444121,1.865439,-0.093463,-0.384448
2022Q1,2022-03-07,CORZ,1839341,"Core Scientific, Inc./tx",,,,,,,,,-19317740,NetIncomeLoss,USD,2021-11-15,10-Q,2021-09-30,15000,Assets,USD,2021-11-15,10-Q,2020-12-31,347842330,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-15,10-Q,2021-09-30,-345000000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-15,10-Q,2021-09-30,-1243824,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-15,10-Q,2021-09-30,through_ocf,False,,revenue,,,,,
2022Q1,2022-02-08,CPAY,1175454,"Corpay, Inc.",$1B-$2B,,1771522000,Revenues,USD,2021-11-09,10-Q,2020-09-30,147060000,NetIncomeLoss,USD,2021-11-09,10-Q,2020-03-31,11194579000,Assets,USD,2021-11-09,10-Q,2020-12-31,-1221927000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-09,10-Q,2020-09-30,-74613000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-09,10-Q,2020-09-30,1214696000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-09,10-Q,2020-09-30,through_ocf,True,,,0.083013,0.685679,6.319187,-0.689761,-0.042118
2022Q1,2022-03-09,CPB,16732,THE CAMPBELL'S COMPANY,$2B-$10B,,4619000000,Revenues,USD,2022-03-09,10-Q,2021-01-31,554000000,NetIncomeLoss,USD,2022-03-09,10-Q,2021-01-31,11734000000,Assets,USD,2022-03-09,10-Q,2021-08-01,-405000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-03-09,10-Q,2021-01-31,-120000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-03-09,10-Q,2021-01-31,611000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-03-09,10-Q,2021-01-31,through_ocf,True,,,0.119939,0.13228,2.540377,-0.087681,-0.02598
2022Q1,2022-03-03,CRAI,1053706,"CRA International, Inc.",$100M-$500M,,451370000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-03-03,10-K,2019-12-28,20747000,NetIncomeLoss,USD,2022-03-03,10-K,2019-12-28,558510000,Assets,USD,2022-03-03,10-K,2021-01-02,-23818000,NetCashProvidedByUsedInFinancingActivities,USD,2022-03-03,10-K,2019-12-28,-16693000,NetCashProvidedByUsedInInvestingActivities,USD,2022-03-03,10-K,2019-12-28,27832000,NetCashProvidedByUsedInOperatingActivities,USD,2022-03-03,10-K,2019-12-28,through_ocf,True,,,0.045965,0.061661,1.237366,-0.052768,-0.036983
2022Q1,2022-02-24,CRC,1609253,California Resources Corp,$1B-$2B,,1258000000,Revenues,USD,2021-11-12,10-Q,2020-09-30,-2096000000,NetIncomeLoss,USD,2021-11-12,10-Q,2020-09-30,3074000000,Assets,USD,2021-11-12,10-Q,2020-12-31,-8000000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-12,10-Q,2020-09-30,-28000000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-12,10-Q,2020-09-30,141000000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-12,10-Q,2020-09-30,through_ocf,True,,,-1.666137,0.112083,2.443561,-0.006359,-0.022258
2022Q1,2022-03-08,CRCT,1828962,"Cricut, Inc.",$500M-$1B,,588064000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-12,10-Q,2020-09-30,13040000,NetIncomeLoss,USD,2021-11-12,10-Q,2020-03-31,581400000,Assets,USD,2021-11-12,10-Q,2020-12-31,-109627000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-12,10-Q,2020-09-30,-16883000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-12,10-Q,2020-09-30,187403000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-12,10-Q,2020-09-30,through_ocf,True,,,0.022174,0.318678,0.988668,-0.18642,-0.028709
2022Q1,2022-03-09,CRDO,0001807794,Credo Technology Group Holding Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,through_ocf,False,,revenue;net_income;assets;financing_cash_flow;investing_cash_flow;operating_cash_flow,,,,,
2022Q1,2022-02-25,CRI,1060822,"CARTER’S, INC",$2B-$10B,,3519286000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-25,10-K,2019-12-28,263802000,NetIncomeLoss,USD,2022-02-25,10-K,2019-12-28,3392580000,Assets,USD,2022-02-25,10-K,2021-01-02,-283384000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-25,10-K,2019-12-28,-60670000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-25,10-K,2019-12-28,387215000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-25,10-K,2019-12-28,through_ocf,True,,,0.074959,0.110027,0.963997,-0.080523,-0.017239
2022Q1,2022-02-15,CRK,23194,"COMSTOCK RESOURCES, INC.",$500M-$1B,,583424000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-11-04,10-Q,2020-09-30,42028000,NetIncomeLoss,USD,2021-11-04,10-Q,2020-03-31,4623983000,Assets,USD,2021-11-04,10-Q,2020-12-31,-47874000,NetCashProvidedByUsedInFinancingActivities,USD,2021-11-04,10-Q,2020-09-30,-332345000,NetCashProvidedByUsedInInvestingActivities,USD,2021-11-04,10-Q,2020-09-30,389955000,NetCashProvidedByUsedInOperatingActivities,USD,2021-11-04,10-Q,2020-09-30,through_ocf,True,,,0.072037,0.66839,7.925596,-0.082057,-0.569646
2022Q1,2022-02-16,CRL,1100682,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",$2B-$10B,,2621226000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-02-16,10-K,2019-12-28,252019000,NetIncomeLoss,USD,2022-02-16,10-K,2019-12-28,5490831000,Assets,USD,2022-02-16,10-K,2020-12-26,231937000,NetCashProvidedByUsedInFinancingActivities,USD,2022-02-16,10-K,2019-12-28,-681502000,NetCashProvidedByUsedInInvestingActivities,USD,2022-02-16,10-K,2019-12-28,480936000,NetCashProvidedByUsedInOperatingActivities,USD,2022-02-16,10-K,2019-12-28,through_ocf,True,,,0.096145,0.183478,2.094757,0.088484,-0.259994
2022Q1,2022-03-01,CRM,1108524,"Salesforce, Inc.",>$10B,,15435000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2021-12-02,10-Q,2020-10-31,99000000,NetIncomeLoss,USD,2021-12-02,10-Q,2020-04-30,66301000000,Assets,USD,2021-12-02,10-Q,2021-01-31,1018000000,NetCashProvidedByUsedInFinancingActivities,USD,2021-12-02,10-Q,2020-10-31,-4065000000,NetCashProvidedByUsedInInvestingActivities,USD,2021-12-02,10-Q,2020-10-31,2627000000,NetCashProvidedByUsedInOperatingActivities,USD,2021-12-02,10-Q,2020-10-31,through_ocf,True,,,0.006414,0.170198,4.295497,0.065954,-0.263362
