quarter,asof_date,ticker,cik,entity_name,revenue_bucket,revenue_filter_keep_under_10b,revenue_value,revenue_fact_name,revenue_unit,revenue_filed,revenue_form,revenue_period_end,net_income_value,net_income_fact_name,net_income_unit,net_income_filed,net_income_form,net_income_period_end,assets_value,assets_fact_name,assets_unit,assets_filed,assets_form,assets_period_end,financing_cash_flow_value,financing_cash_flow_fact_name,financing_cash_flow_unit,financing_cash_flow_filed,financing_cash_flow_form,financing_cash_flow_period_end,investing_cash_flow_value,investing_cash_flow_fact_name,investing_cash_flow_unit,investing_cash_flow_filed,investing_cash_flow_form,investing_cash_flow_period_end,operating_cash_flow_value,operating_cash_flow_fact_name,operating_cash_flow_unit,operating_cash_flow_filed,operating_cash_flow_form,operating_cash_flow_period_end,universal_feature_set,universal_feature_complete,universal_feature_complete_through_eps,missing_universal_features,net_income_margin,operating_cash_flow_to_revenue,assets_to_revenue,financing_cash_flow_to_revenue,investing_cash_flow_to_revenue
2023Q1,2023-02-28,COMP,1563190,"COMPASS, INC.",$2B-$10B,,4808900000,Revenues,USD,2022-11-14,10-Q,2021-09-30,-319300000,NetIncomeLoss,USD,2022-11-14,10-Q,2021-09-30,1800600000,Assets,USD,2022-11-14,10-Q,2021-12-31,463900000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-14,10-Q,2021-09-30,-160900000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-14,10-Q,2021-09-30,48300000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-14,10-Q,2021-09-30,through_ocf,True,,,-0.066398,0.010044,0.374431,0.096467,-0.033459
2023Q1,2023-03-02,COO,711404,"The Cooper Companies, Inc.",$2B-$10B,,2430900000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-12-09,10-K,2020-10-31,238400000,NetIncomeLoss,USD,2022-12-09,10-K,2020-10-31,6737500000,Assets,USD,2022-12-09,10-K,2020-10-31,-95500000,NetCashProvidedByUsedInFinancingActivities,USD,2022-12-09,10-K,2020-10-31,-364500000,NetCashProvidedByUsedInInvestingActivities,USD,2022-12-09,10-K,2020-10-31,486600000,NetCashProvidedByUsedInOperatingActivities,USD,2022-12-09,10-K,2020-10-31,through_ocf,True,,,0.098071,0.200173,2.771607,-0.039286,-0.149944
2023Q1,2023-03-16,COOK,1857853,"TRAEGER, INC.",$500M-$1B,,545772000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-03-16,10-K,2020-12-31,31050000,NetIncomeLoss,USD,2023-03-16,10-K,2020-12-31,989029000,Assets,USD,2023-03-16,10-K,2020-12-31,-14777000,NetCashProvidedByUsedInFinancingActivities,USD,2023-03-16,10-K,2020-12-31,-27341000,NetCashProvidedByUsedInInvestingActivities,USD,2023-03-16,10-K,2020-12-31,46597000,NetCashProvidedByUsedInOperatingActivities,USD,2023-03-16,10-K,2020-12-31,through_ocf,True,,,0.056892,0.085378,1.812165,-0.027075,-0.050096
2023Q1,2023-02-28,CORT,1088856,CORCEPT THERAPEUTICS INC,$100M-$500M,,353874000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-02-28,10-K,2020-12-31,106011000,NetIncomeLoss,USD,2023-02-28,10-K,2020-12-31,423756000,Assets,USD,2023-02-28,10-K,2021-12-31,12214000,NetCashProvidedByUsedInFinancingActivities,USD,2023-02-28,10-K,2020-12-31,-119263000,NetCashProvidedByUsedInInvestingActivities,USD,2023-02-28,10-K,2020-12-31,151970000,NetCashProvidedByUsedInOperatingActivities,USD,2023-02-28,10-K,2020-12-31,through_ocf,True,,,0.299573,0.429447,1.197477,0.034515,-0.337021
2023Q1,2023-02-08,CPAY,1175454,"Corpay, Inc.",$2B-$10B,,2031481000,Revenues,USD,2022-11-08,10-Q,2021-09-30,184239000,NetIncomeLoss,USD,2022-11-08,10-Q,2021-03-31,13404653000,Assets,USD,2022-11-08,10-Q,2021-12-31,579225000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-08,10-Q,2021-09-30,-621788000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-08,10-Q,2021-09-30,599541000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-08,10-Q,2021-09-30,through_ocf,True,,,0.090692,0.295125,6.598463,0.285124,-0.306076
2023Q1,2023-03-08,CPB,16732,THE CAMPBELL'S COMPANY,$2B-$10B,,4445000000,Revenues,USD,2023-03-08,10-Q,2022-01-30,473000000,NetIncomeLoss,USD,2023-03-08,10-Q,2022-01-30,11892000000,Assets,USD,2023-03-08,10-Q,2022-07-31,-352000000,NetCashProvidedByUsedInFinancingActivities,USD,2023-03-08,10-Q,2022-01-30,-125000000,NetCashProvidedByUsedInInvestingActivities,USD,2023-03-08,10-Q,2022-01-30,766000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-03-08,10-Q,2022-01-30,through_ocf,True,,,0.106412,0.172328,2.675366,-0.07919,-0.028121
2023Q1,2023-02-22,CPK,19745,CHESAPEAKE UTILITIES CORPORATION,$100M-$500M,,488198000,Revenues,USD,2023-02-22,10-K,2020-12-31,71498000,NetIncomeLoss,USD,2023-02-22,10-K,2020-12-31,2114869000,Assets,USD,2023-02-22,10-K,2021-12-31,19229000,NetCashProvidedByUsedInFinancingActivities,USD,2023-02-22,10-K,2020-12-31,-181631000,NetCashProvidedByUsedInInvestingActivities,USD,2023-02-22,10-K,2020-12-31,158916000,NetCashProvidedByUsedInOperatingActivities,USD,2023-02-22,10-K,2020-12-31,through_ocf,True,,,0.146453,0.325515,4.33199,0.039388,-0.372044
2023Q1,2023-03-02,CRAI,1053706,"CRA International, Inc.",$500M-$1B,,508373000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-03-02,10-K,2021-01-02,24507000,NetIncomeLoss,USD,2023-03-02,10-K,2021-01-02,555360000,Assets,USD,2023-03-02,10-K,2022-01-01,-19500000,NetCashProvidedByUsedInFinancingActivities,USD,2023-03-02,10-K,2021-01-02,-17094000,NetCashProvidedByUsedInInvestingActivities,USD,2023-03-02,10-K,2021-01-02,54663000,NetCashProvidedByUsedInOperatingActivities,USD,2023-03-02,10-K,2021-01-02,through_ocf,True,,,0.048207,0.107525,1.092426,-0.038358,-0.033625
2023Q1,2023-02-24,CRC,1609253,California Resources Corp,$1B-$2B,,1407000000,Revenues,USD,2023-02-24,10-K,2020-10-31,1889000000,NetIncomeLoss,USD,2023-02-24,10-K,2020-10-31,3288000000,Assets,USD,2023-02-24,10-K,2020-10-31,98000000,NetCashProvidedByUsedInFinancingActivities,USD,2023-02-24,10-K,2020-10-31,-30000000,NetCashProvidedByUsedInInvestingActivities,USD,2023-02-24,10-K,2020-10-31,118000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-02-24,10-K,2020-10-31,through_ocf,True,,,1.342573,0.083866,2.336887,0.069652,-0.021322
2023Q1,2023-03-07,CRCT,1828962,"Cricut, Inc.",$500M-$1B,,918401000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-11-09,10-Q,2021-09-30,49418000,NetIncomeLoss,USD,2022-11-09,10-Q,2021-03-31,1006250000,Assets,USD,2022-11-09,10-Q,2021-12-31,261990000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-09,10-Q,2021-09-30,-28339000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-09,10-Q,2021-09-30,-131793000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-09,10-Q,2021-09-30,through_ocf,True,,,0.053809,-0.143503,1.095654,0.285268,-0.030857
2023Q1,2023-03-01,CRDO,0001807794,Credo Technology Group Holding Ltd,<$100M,,37151000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-12-01,10-Q,2021-10-31,-16677000,NetIncomeLoss,USD,2022-12-01,10-Q,2021-10-31,375689000,Assets,USD,2022-12-01,10-Q,2022-04-30,7166000,NetCashProvidedByUsedInFinancingActivities,USD,2022-12-01,10-Q,2021-10-31,-4985000,NetCashProvidedByUsedInInvestingActivities,USD,2022-12-01,10-Q,2021-10-31,-34919000,NetCashProvidedByUsedInOperatingActivities,USD,2022-12-01,10-Q,2021-10-31,through_ocf,True,,,-0.448898,-0.939921,10.112487,0.192888,-0.134182
2023Q1,2023-02-24,CRI,1060822,"CARTER’S, INC",$2B-$10B,,3024334000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-02-24,10-K,2021-01-02,109717000,NetIncomeLoss,USD,2023-02-24,10-K,2021-01-02,3187998000,Assets,USD,2023-02-24,10-K,2022-01-01,324843000,NetCashProvidedByUsedInFinancingActivities,USD,2023-02-24,10-K,2021-01-02,-31471000,NetCashProvidedByUsedInInvestingActivities,USD,2023-02-24,10-K,2021-01-02,588494000,NetCashProvidedByUsedInOperatingActivities,USD,2023-02-24,10-K,2021-01-02,through_ocf,True,,,0.036278,0.194586,1.054116,0.10741,-0.010406
2023Q1,2023-02-14,CRK,23194,"COMSTOCK RESOURCES, INC.",$1B-$2B,,1195354000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-11-03,10-Q,2021-09-30,-134125000,NetIncomeLoss,USD,2022-11-03,10-Q,2021-03-31,4668229000,Assets,USD,2022-11-03,10-Q,2021-12-31,-113194000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-03,10-Q,2021-09-30,-507790000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-03,10-Q,2021-09-30,618553000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-03,10-Q,2021-09-30,through_ocf,True,,,-0.112205,0.517464,3.905311,-0.094695,-0.424803
2023Q1,2023-02-22,CRL,1100682,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",$2B-$10B,,2923933000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-02-22,10-K,2020-12-26,364304000,NetIncomeLoss,USD,2023-02-22,10-K,2020-12-26,7024292000,Assets,USD,2023-02-22,10-K,2021-12-25,47248000,NetCashProvidedByUsedInFinancingActivities,USD,2023-02-22,10-K,2020-12-26,-601544000,NetCashProvidedByUsedInInvestingActivities,USD,2023-02-22,10-K,2020-12-26,546575000,NetCashProvidedByUsedInOperatingActivities,USD,2023-02-22,10-K,2020-12-26,through_ocf,True,,,0.124594,0.186931,2.402344,0.016159,-0.205731
2023Q1,2023-03-01,CRM,1108524,"Salesforce, Inc.",>$10B,,19166000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-12-01,10-Q,2021-10-31,469000000,NetIncomeLoss,USD,2022-12-01,10-Q,2021-04-30,95209000000,Assets,USD,2022-12-01,10-Q,2022-01-31,7635000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-12-01,10-Q,2021-10-31,-13077000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-12-01,10-Q,2021-10-31,4018000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-12-01,10-Q,2021-10-31,through_ocf,True,,,0.02447,0.209642,4.967599,0.398362,-0.682302
2023Q1,2023-02-08,CRNC,1768267,CERENCE INC.,<$100M,,94426000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-02-08,10-Q,2021-12-31,19044000,NetIncomeLoss,USD,2023-02-08,10-Q,2021-12-31,1318493000,Assets,USD,2023-02-08,10-Q,2022-09-30,-14152000,NetCashProvidedByUsedInFinancingActivities,USD,2023-02-08,10-Q,2021-12-31,-1738000,NetCashProvidedByUsedInInvestingActivities,USD,2023-02-08,10-Q,2021-12-31,5145000,NetCashProvidedByUsedInOperatingActivities,USD,2023-02-08,10-Q,2021-12-31,through_ocf,True,,,0.201682,0.054487,13.963241,-0.149874,-0.018406
2023Q1,2023-01-10,CROX,1334036,"CROCS, INC.",$1B-$2B,,1726790000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-11-03,10-Q,2021-09-30,570841000,NetIncomeLoss,USD,2022-11-03,10-Q,2021-09-30,1545068000,Assets,USD,2022-11-03,10-Q,2021-12-31,-13020000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-03,10-Q,2021-09-30,-35767000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-03,10-Q,2021-09-30,355165000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-03,10-Q,2021-09-30,through_ocf,True,,,0.330579,0.205679,0.894763,-0.00754,-0.020713
2023Q1,2023-02-21,CRSP,1674416,CRISPR THERAPEUTICS AG,<$100M,,719000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-02-21,10-K,2020-12-31,-348865000,NetIncomeLoss,USD,2023-02-21,10-K,2020-12-31,2751877000,Assets,USD,2023-02-21,10-K,2021-12-31,1016152000,NetCashProvidedByUsedInFinancingActivities,USD,2023-02-21,10-K,2020-12-31,-541170000,NetCashProvidedByUsedInInvestingActivities,USD,2023-02-21,10-K,2020-12-31,-238366000,NetCashProvidedByUsedInOperatingActivities,USD,2023-02-21,10-K,2020-12-31,through_ocf,True,,,-485.208623,-331.524339,3827.367177,1413.285118,-752.670376
2023Q1,2023-02-09,CRSR,1743759,"Corsair Gaming, Inc.",$1B-$2B,,1393438000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-11-03,10-Q,2021-09-30,76245000,NetIncomeLoss,USD,2022-11-03,10-Q,2021-09-30,1337396000,Assets,USD,2022-11-03,10-Q,2021-12-31,-67183000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-03,10-Q,2021-09-30,-14039000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-03,10-Q,2021-09-30,25061000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-03,10-Q,2021-09-30,through_ocf,True,,,0.054717,0.017985,0.959781,-0.048214,-0.010075
2023Q1,2023-02-08,CRTO,1576427,CRITEO S.A.,$1B-$2B,,1600968000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-11-01,10-Q,2021-09-30,60691000,NetIncomeLoss,USD,2022-11-01,10-Q,2021-09-30,1983591000,Assets,USD,2022-11-01,10-Q,2021-12-31,-55821000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-01,10-Q,2021-09-30,-66195000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-01,10-Q,2021-09-30,154901000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-01,10-Q,2021-09-30,through_ocf,True,,,0.037909,0.096755,1.238995,-0.034867,-0.041347
2023Q1,2023-02-02,CRUS,772406,"CIRRUS LOGIC, INC.",$1B-$2B,,1291488000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-02-02,10-Q,2021-12-25,229941000,NetIncomeLoss,USD,2023-02-02,10-Q,2021-12-25,2123400000,Assets,USD,2023-02-02,10-Q,2022-03-26,-103993000,NetCashProvidedByUsedInFinancingActivities,USD,2023-02-02,10-Q,2021-12-25,-9572000,NetCashProvidedByUsedInInvestingActivities,USD,2023-02-02,10-Q,2021-12-25,-133478000,NetCashProvidedByUsedInOperatingActivities,USD,2023-02-02,10-Q,2021-12-25,through_ocf,True,,,0.178043,-0.103352,1.64415,-0.080522,-0.007412
2023Q1,2023-01-31,CRVL,874866,CORVEL CORPORATION,$100M-$500M,,310363000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-11-03,10-Q,2021-09-30,32915000,NetIncomeLoss,USD,2022-11-03,10-Q,2021-09-30,415246000,Assets,USD,2022-11-03,10-Q,2022-03-31,-32223000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-03,10-Q,2021-09-30,-11617000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-03,10-Q,2021-09-30,35199000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-03,10-Q,2021-09-30,through_ocf,True,,,0.106053,0.113412,1.337937,-0.103824,-0.03743
2023Q1,2023-02-21,CSGP,1057352,"CoStar Group, Inc.",$1B-$2B,,1437349000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-10-26,10-Q,2021-09-30,74212000,NetIncomeLoss,USD,2022-10-26,10-Q,2021-03-31,7256871000,Assets,USD,2022-10-26,10-Q,2021-12-31,-14338000,NetCashProvidedByUsedInFinancingActivities,USD,2022-10-26,10-Q,2021-09-30,-297505000,NetCashProvidedByUsedInInvestingActivities,USD,2022-10-26,10-Q,2021-09-30,319218000,NetCashProvidedByUsedInOperatingActivities,USD,2022-10-26,10-Q,2021-09-30,through_ocf,True,,,0.051631,0.222088,5.048788,-0.009975,-0.206982
2023Q1,2023-02-01,CSGS,1005757,"CSG SYSTEMS INTERNATIONAL, INC.",$500M-$1B,,771462000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-11-03,10-Q,2021-09-30,55082000,NetIncomeLoss,USD,2022-11-03,10-Q,2021-09-30,1387149000,Assets,USD,2022-11-03,10-Q,2021-12-31,-35593000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-03,10-Q,2021-09-30,-51284000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-03,10-Q,2021-09-30,88309000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-03,10-Q,2021-09-30,through_ocf,True,,,0.071399,0.11447,1.798078,-0.046137,-0.066476
2023Q1,2023-01-25,CSX,277948,CSX CORPORATION,$2B-$10B,,9095000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-10-21,10-Q,2021-09-30,706000000,NetIncomeLoss,USD,2022-10-21,10-Q,2021-03-31,40531000000,Assets,USD,2022-10-21,10-Q,2021-12-31,-3306000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-10-21,10-Q,2021-09-30,-1463000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-10-21,10-Q,2021-09-30,3819000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-10-21,10-Q,2021-09-30,through_ocf,True,,,0.077625,0.419901,4.456405,-0.363496,-0.160858
2023Q1,2023-03-29,CTAS,723254,Cintas Corporation,$2B-$10B,,3819231000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-01-06,10-Q,2021-11-30,331179000,NetIncomeLoss,USD,2023-01-06,10-Q,2021-08-31,8017410000,Assets,USD,2023-01-06,10-Q,2021-11-30,-819876000,NetCashProvidedByUsedInFinancingActivities,USD,2023-01-06,10-Q,2021-11-30,-151595000,NetCashProvidedByUsedInInvestingActivities,USD,2023-01-06,10-Q,2021-11-30,593782000,NetCashProvidedByUsedInOperatingActivities,USD,2023-01-06,10-Q,2021-11-30,through_ocf,True,,,0.086714,0.155472,2.099221,-0.21467,-0.039693
2023Q1,2023-02-28,CTEV,1793229,CLARITEV CORPORATION,$500M-$1B,,819348000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-11-09,10-Q,2021-09-30,77142000,NetIncomeLoss,USD,2022-11-09,10-Q,2021-09-30,8220407000,Assets,USD,2022-11-09,10-Q,2021-12-31,-71844000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-09,10-Q,2021-09-30,-201197000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-09,10-Q,2021-09-30,371426000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-09,10-Q,2021-09-30,through_ocf,True,,,0.09415,0.453319,10.032864,-0.087684,-0.245557
2023Q1,2023-02-07,CTLP,896429,"Cantaloupe, Inc.",<$100M,,45780000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-11-09,10-Q,2021-09-30,-1291000,NetIncomeLoss,USD,2022-11-09,10-Q,2021-09-30,255632000,Assets,USD,2022-11-09,10-Q,2022-06-30,-210000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-09,10-Q,2021-09-30,-4541000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-09,10-Q,2021-09-30,-874000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-09,10-Q,2021-09-30,through_ocf,True,,,-0.0282,-0.019091,5.583923,-0.004587,-0.099192
2023Q1,2023-03-14,CTOS,1709682,"CUSTOM TRUCK ONE SOURCE, INC.",$100M-$500M,,302739000,Revenues,USD,2023-03-14,10-K,2020-12-31,-21277000,NetIncomeLoss,USD,2023-03-14,10-K,2020-12-31,2683766000,Assets,USD,2023-03-14,10-K,2021-12-31,-16405000,NetCashProvidedByUsedInFinancingActivities,USD,2023-03-14,10-K,2020-12-31,-29314000,NetCashProvidedByUsedInInvestingActivities,USD,2023-03-14,10-K,2020-12-31,42829000,NetCashProvidedByUsedInOperatingActivities,USD,2023-03-14,10-K,2020-12-31,through_ocf,True,,,-0.070282,0.141472,8.86495,-0.054189,-0.096829
2023Q1,2023-02-23,CTRA,858470,COTERRA ENERGY INC.,$1B-$2B,,1224000000,Revenues,USD,2022-11-04,10-Q,2021-09-30,126000000,NetIncomeLoss,USD,2022-11-04,10-Q,2021-03-31,19900000000,Assets,USD,2022-11-04,10-Q,2021-12-31,-322000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-04,10-Q,2021-09-30,-459000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-04,10-Q,2021-09-30,716000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-04,10-Q,2021-09-30,through_ocf,True,,,0.102941,0.584967,16.25817,-0.263072,-0.375
2023Q1,2023-03-21,CTRN,1318484,"Citi Trends, Inc.",$500M-$1B,,750621000,Revenues,USD,2022-12-08,10-Q,2021-10-30,52401000,ProfitLoss,USD,2022-12-08,10-Q,2021-10-30,474025000,Assets,USD,2022-12-08,10-Q,2022-01-29,-109929000,NetCashProvidedByUsedInFinancingActivities,USD,2022-12-08,10-Q,2021-10-30,-56078000,NetCashProvidedByUsedInInvestingActivities,USD,2022-12-08,10-Q,2021-10-30,54853000,NetCashProvidedByUsedInOperatingActivities,USD,2022-12-08,10-Q,2021-10-30,through_ocf,True,,,0.06981,0.073077,0.63151,-0.146451,-0.074709
2023Q1,2023-02-07,CTS,26058,CTS CORPORATION,$100M-$500M,,380394000,Revenues,USD,2022-10-26,10-Q,2021-09-30,11990000,NetIncomeLoss,USD,2022-10-26,10-Q,2021-03-31,664462000,Assets,USD,2022-10-26,10-Q,2021-12-31,-15411000,NetCashProvidedByUsedInFinancingActivities,USD,2022-10-26,10-Q,2021-09-30,-8395000,NetCashProvidedByUsedInInvestingActivities,USD,2022-10-26,10-Q,2021-09-30,60117000,NetCashProvidedByUsedInOperatingActivities,USD,2022-10-26,10-Q,2021-09-30,through_ocf,True,,,0.03152,0.158039,1.746773,-0.040513,-0.022069
2023Q1,2023-01-12,CTSH,1058290,Cognizant Technology Solutions Corporation,>$10B,,13730000000,Revenues,USD,2022-11-03,10-Q,2021-09-30,505000000,NetIncomeLoss,USD,2022-11-03,10-Q,2021-03-31,17852000000,Assets,USD,2022-11-03,10-Q,2021-12-31,-1007000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-03,10-Q,2021-09-30,-1666000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-03,10-Q,2021-09-30,1670000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-03,10-Q,2021-09-30,through_ocf,True,,,0.036781,0.121631,1.300218,-0.073343,-0.12134
2023Q1,2023-02-01,CTVA,1755672,"Corteva, Inc.",>$10B,,12176000000,Revenues,USD,2022-11-04,10-Q,2021-09-30,1600000000,NetIncomeLoss,USD,2022-11-04,10-Q,2021-09-30,41122000000,Assets,USD,2022-11-04,10-Q,2021-09-30,365000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-04,10-Q,2021-09-30,-201000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-04,10-Q,2021-09-30,-819000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-04,10-Q,2021-09-30,through_ocf,True,,,0.131406,-0.067263,3.3773,0.029977,-0.016508
2023Q1,2023-02-02,CVCO,278166,"CAVCO INDUSTRIES, INC.",$500M-$1B,,689965000,Revenues,USD,2022-11-04,10-Q,2021-10-02,27046000,NetIncomeLoss,USD,2022-11-04,10-Q,2021-07-03,1154972000,Assets,USD,2022-11-04,10-Q,2022-04-02,-18873000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-04,10-Q,2021-10-02,-156045000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-04,10-Q,2021-10-02,80087000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-04,10-Q,2021-10-02,through_ocf,True,,,0.039199,0.116074,1.673957,-0.027354,-0.226164
2023Q1,2023-03-06,CVGI,1290900,"Commercial Vehicle Group, Inc.",$500M-$1B,,717699000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-03-06,10-K,2020-12-31,-37049000,NetIncomeLoss,USD,2023-03-06,10-K,2020-12-31,507693000,Assets,USD,2023-03-06,10-K,2021-12-31,-19262000,NetCashProvidedByUsedInFinancingActivities,USD,2023-03-06,10-K,2020-12-31,-6420000,NetCashProvidedByUsedInInvestingActivities,USD,2023-03-06,10-K,2020-12-31,34372000,NetCashProvidedByUsedInOperatingActivities,USD,2023-03-06,10-K,2020-12-31,through_ocf,True,,,-0.051622,0.047892,0.70739,-0.026839,-0.008945
2023Q1,2023-03-06,CVGW,1133470,"CALAVO GROWERS, INC",$100M-$500M,,274092000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-03-06,10-Q,2022-01-31,-4043000,NetIncomeLoss,USD,2023-03-06,10-Q,2022-01-31,385746000,Assets,USD,2023-03-06,10-Q,2022-10-31,5597000,NetCashProvidedByUsedInFinancingActivities,USD,2023-03-06,10-Q,2022-01-31,-2044000,NetCashProvidedByUsedInInvestingActivities,USD,2023-03-06,10-Q,2022-01-31,2388000,NetCashProvidedByUsedInOperatingActivities,USD,2023-03-06,10-Q,2022-01-31,through_ocf,True,,,-0.014751,0.008712,1.40736,0.02042,-0.007457
2023Q1,2023-02-21,CVI,1376139,"CVR ENERGY, INC.",$2B-$10B,,5129000000,Revenues,USD,2022-11-01,10-Q,2021-09-30,39000000,NetIncomeLoss,USD,2022-11-01,10-Q,2021-09-30,3906000000,Assets,USD,2022-11-01,10-Q,2021-12-31,-279000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-01,10-Q,2021-09-30,-204000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-01,10-Q,2021-09-30,382000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-01,10-Q,2021-09-30,through_ocf,True,,,0.007604,0.074478,0.761552,-0.054397,-0.039774
2023Q1,2023-01-25,CVLG,928658,"COVENANT LOGISTICS GROUP, INC.",$100M-$500M,,158744000,Revenues,USD,2019-03-13,10-K,2017-03-31,11140000,NetIncomeLoss,USD,2022-11-04,10-Q,2021-03-31,651662000,Assets,USD,2022-11-04,10-Q,2021-12-31,-76422000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-04,10-Q,2021-09-30,21965000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-04,10-Q,2021-09-30,68238000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-04,10-Q,2021-09-30,through_ocf,True,,,0.070176,0.429862,4.105113,-0.481417,0.138367
2023Q1,2023-01-10,CVLT,1169561,"Commvault Systems, Inc",$100M-$500M,,361261000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-11-01,10-Q,2021-09-30,15628000,NetIncomeLoss,USD,2022-11-01,10-Q,2021-09-30,816080000,Assets,USD,2022-11-01,10-Q,2022-03-31,-156831000,NetCashProvidedByUsedInFinancingActivities,USD,2022-11-01,10-Q,2021-09-30,-4699000,NetCashProvidedByUsedInInvestingActivities,USD,2022-11-01,10-Q,2021-09-30,63270000,NetCashProvidedByUsedInOperatingActivities,USD,2022-11-01,10-Q,2021-09-30,through_ocf,True,,,0.04326,0.175137,2.258976,-0.434121,-0.013007
