quarter,asof_date,ticker,included,filter_reason,liquidity_flag,asset_class,sector_gics,seed_sources,sec_facts_status,cik,revenue_fact_name,revenue_filed,revenue_form,revenue_period_end,revenue_value,price_date,raw_close,avg_dollar_volume_60d
2024Q3,2024-07-01,INSM,True,included,,Equity,,nasdaq,ok,1104506,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,65214000,2024-07-01,66.33999633789062,165447241.92886987
2024Q3,2024-07-01,INSW,True,included,,Equity,,russell2000,ok,1679049,Revenues,2024-05-08,10-Q,2023-03-31,287130000,2024-07-01,59.20000076293945,32994463.639272053
2024Q3,2024-07-01,INTA,True,included,,Equity,,nasdaq;russell2000,ok,1565687,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,256254000,2024-07-01,36.5,23086522.64395078
2024Q3,2024-07-01,INTC,True,included,,Equity,Technology,sp500;nasdaq,ok,50863,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-04-01,11715000000,2024-07-01,30.84000015258789,1544106192.121223
2024Q3,2024-07-01,INTG,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,69422,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-14,10-Q,2023-03-31,44623000,2024-07-01,21.25,185580.2672290802
2024Q3,2024-07-01,INTJ,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001916416,,,,,,,,
2024Q3,2024-07-01,INTR,False,sec_facts_no_us_gaap;missing_raw_yahoo_price,,Equity,,nasdaq,sec_facts_no_us_gaap,0001864163,,,,,,,,
2024Q3,2024-07-01,INTS,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001567264,,,,,,,,
2024Q3,2024-07-01,INTU,True,included,,Equity,Technology,sp500;nasdaq,ok,896878,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-23,10-Q,2023-04-30,11656000000,2024-07-01,650.77001953125,893953015.4333496
2024Q3,2024-07-01,INTZ,False,raw_close_below_floor;adv_60d_below_hard_floor,,Equity,,nasdaq,ok,736012,SalesRevenueGoodsNet,2018-03-29,10-K,2016-12-31,6102000,2024-07-01,1.0800000429153442,469931.75284604233
2024Q3,2024-07-01,INV,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq;russell2000,missing_required_revenue_fact_before_asof,0002001557,,,,,,,,
2024Q3,2024-07-01,INVA,True,included,,Equity,Healthcare,nasdaq;russell2000,ok,1080014,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,76372000,2024-07-01,16.5,8580008.248882294
2024Q3,2024-07-01,INVE,True,included,low_liquidity_keep,Equity,,nasdaq,ok,1036044,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,25997000,2024-07-01,4.150000095367432,598433.4878428777
2024Q3,2024-07-01,INVH,True,included,,Equity,,sp500,ok,1687229,Revenues,2024-05-01,10-Q,2023-03-31,589890000,2024-07-01,35.779998779296875,103178903.01321666
2024Q3,2024-07-01,INVX,True,included,,Equity,,russell2000,ok,1042893,Revenues,2024-05-02,10-Q,2023-03-31,90865000,2024-07-01,18.209999084472656,5115322.783632278
2024Q3,2024-07-01,INVZ,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1835654,,,,,,,,
2024Q3,2024-07-01,INVZW,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1835654,,,,,,,,
2024Q3,2024-07-01,IOBT,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1865494,,,,,,,,
2024Q3,2024-07-01,IONQ,True,included,,Equity,,russell2000,ok,1824920,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,4285000,2024-07-01,6.840000152587891,39214027.38969723
2024Q3,2024-07-01,IONR,False,sec_facts_no_us_gaap;missing_raw_yahoo_price,,Equity,,nasdaq,sec_facts_no_us_gaap,0001896084,,,,,,,,
2024Q3,2024-07-01,IONS,True,included,,Equity,,nasdaq,ok,874015,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,130524000,2024-07-01,47.11000061035156,50669317.08140691
2024Q3,2024-07-01,IOSP,True,included,,Equity,,nasdaq;russell2000,ok,1054905,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,509600000,2024-07-01,121.43000030517578,13479622.610295614
2024Q3,2024-07-01,IOTR,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001997637,,,,,,,,
2024Q3,2024-07-01,IOVA,True,included,,Equity,,nasdaq;russell2000,ok,1425205,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2024-03-31,715000,2024-07-01,8.0600004196167,62462430.30117909
2024Q3,2024-07-01,IP,True,included,,Equity,Materials,sp500,ok,51434,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,5020000000,2024-07-01,43.34000015258789,290094883.7723605
2024Q3,2024-07-01,IPAR,True,included,,Equity,,nasdaq;russell2000,ok,822663,Revenues,2024-02-27,10-K,2021-12-31,879500000,2024-07-01,115.23999786376953,17768601.858901978
2024Q3,2024-07-01,IPCX,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002012318,,,,,,,,
2024Q3,2024-07-01,IPCXR,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002012318,,,,,,,,
2024Q3,2024-07-01,IPDN,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1546296,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-15,10-Q,2023-03-31,1955209,2024-07-01,4.800000190734863,148453.86610476175
2024Q3,2024-07-01,IPEX,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002028355,,,,,,,,
2024Q3,2024-07-01,IPEXR,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002028355,,,,,,,,
2024Q3,2024-07-01,IPGP,True,included,,Equity,,nasdaq,ok,1111928,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,347174000,2024-07-01,83.33000183105469,19431314.93162791
2024Q3,2024-07-01,IPHA,False,sec_facts_no_us_gaap;missing_raw_yahoo_price,,Equity,,nasdaq,sec_facts_no_us_gaap,1598599,,,,,,,,
2024Q3,2024-07-01,IPI,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,russell2000,missing_required_revenue_fact_before_asof,1421461,,,,,,,,
2024Q3,2024-07-01,IPM,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1355839,Revenues,2024-05-09,10-Q,2023-03-31,2564017,2024-07-01,3.890000104904175,88031.98440710704
2024Q3,2024-07-01,IPOD,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002041047,,,,,,,,
2024Q3,2024-07-01,IPODW,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002041047,,,,,,,,
2024Q3,2024-07-01,IPSC,True,included,low_liquidity_keep,Equity,,nasdaq,ok,1850119,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,1720000,2024-07-01,2.4100000858306885,607485.2628358206
2024Q3,2024-07-01,IPST,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001788230,,,,,,,,
2024Q3,2024-07-01,IPW,True,included,low_liquidity_keep,Equity,,nasdaq,ok,1830072,Revenues,2024-05-14,10-Q,2023-03-31,65502882,2024-07-01,57.150001525878906,1595920.4501298429
2024Q3,2024-07-01,IPWR,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1507957,Revenues,2019-08-14,10-Q,2018-06-30,0,2024-07-01,6.869999885559082,182494.03298854828
2024Q3,2024-07-01,IPX,False,sec_facts_no_us_gaap;missing_raw_yahoo_price,,Equity,,nasdaq,sec_facts_no_us_gaap,0001898601,,,,,,,,
2024Q3,2024-07-01,IQ,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1722608,,,,,,,,
2024Q3,2024-07-01,IQST,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1527702,Revenues,2024-05-15,10-Q,2023-03-31,24666529,2024-07-01,19.272369384765625,105714.68275111516
2024Q3,2024-07-01,IQV,True,included,,Equity,Healthcare,sp500,ok,1478242,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,3652000000,2024-07-01,208.49000549316406,248518784.34862772
2024Q3,2024-07-01,IR,True,included,,Equity,Industrials,sp500,ok,1699150,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,1629300000,2024-07-01,89.54000091552734,261342328.87624106
2024Q3,2024-07-01,IRD,False,raw_close_below_floor;adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1228627,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,1749000,2024-07-01,1.590000033378601,275126.46676460904
2024Q3,2024-07-01,IRDM,True,included,,Equity,,nasdaq,ok,1418819,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-18,10-Q,2023-03-31,205273000,2024-07-01,26.559999465942383,31211773.601961136
2024Q3,2024-07-01,IREN,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,Energy,nasdaq,missing_required_revenue_fact_before_asof,0001878848,,,,,,,,
2024Q3,2024-07-01,IRHOR,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002051985,,,,,,,,
2024Q3,2024-07-01,IRHOU,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002051985,,,,,,,,
2024Q3,2024-07-01,IRIX,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1006045,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-14,10-Q,2023-04-01,13706000,2024-07-01,2.0899999141693115,88870.61631600063
2024Q3,2024-07-01,IRM,True,included,,Equity,,sp500,ok,1020569,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,1314349000,2024-07-01,89.69000244140625,141497714.83296713
2024Q3,2024-07-01,IRMD,True,included,,Equity,,nasdaq;russell2000,ok,1325618,Revenues,2024-05-02,10-Q,2023-03-31,15475083,2024-07-01,43.439998626708984,2068878.7674013774
2024Q3,2024-07-01,IRON,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq;russell2000,missing_required_revenue_fact_before_asof,1816736,,,,,,,,
2024Q3,2024-07-01,IROQ,False,missing_local_sec_facts_file;missing_raw_yahoo_price,,Equity,,nasdaq,missing_local_sec_facts_file,,,,,,,,,
2024Q3,2024-07-01,IRT,True,included,,Equity,,russell2000,ok,1466085,Revenues,2024-04-30,10-Q,2023-03-31,161374000,2024-07-01,18.790000915527344,45652740.55324713
2024Q3,2024-07-01,IRTC,True,included,,Equity,,nasdaq;russell2000,ok,1388658,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,111436000,2024-07-01,106.44999694824219,39569202.78242747
2024Q3,2024-07-01,IRWD,True,included,,Equity,,nasdaq;russell2000,ok,1446847,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,104061000,2024-07-01,6.519999980926514,18753256.665950615
2024Q3,2024-07-01,ISBA,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,842517,RevenueFromContractWithCustomerExcludingAssessedTax,2019-11-06,10-Q,2018-09-30,4203000,2024-07-01,18.700000762939453,41372.9669825236
2024Q3,2024-07-01,ISPC,True,included,low_liquidity_keep,Equity,,nasdaq,ok,1558569,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,2950197,2024-07-01,6.061999797821045,1592880.9892541568
2024Q3,2024-07-01,ISPR,False,adv_60d_below_hard_floor,,Equity,,nasdaq;russell2000,ok,0001948455,Revenues,2024-05-14,10-Q,2023-03-31,82976746,2024-07-01,7.739999771118164,453979.8840514819
2024Q3,2024-07-01,ISRG,True,included,,Equity,Healthcare,sp500;nasdaq,ok,1035267,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-19,10-Q,2023-03-31,1696200000,2024-07-01,436.239990234375,548115398.0607605
2024Q3,2024-07-01,ISSC,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,836690,RevenueFromContractWithCustomerExcludingAssessedTax,2019-08-09,10-Q,2018-06-30,10204851,2024-07-01,5.800000190734863,288322.06456581753
2024Q3,2024-07-01,ISTR,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq;russell2000,missing_required_revenue_fact_before_asof,1602658,,,,,,,,
2024Q3,2024-07-01,IT,True,included,,Equity,Technology,sp500,ok,749251,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,1408869000,2024-07-01,441.32000732421875,191295075.8217875
2024Q3,2024-07-01,ITA,False,asset_class_ETF,,ETF,,broad_etf,,,,,,,,,,
2024Q3,2024-07-01,ITB,False,asset_class_ETF,,ETF,,sector_etf,,,,,,,,,,
2024Q3,2024-07-01,ITGR,True,included,,Equity,,russell2000,ok,1114483,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-25,10-Q,2023-03-31,378785000,2024-07-01,115.16000366210938,41533011.179758705
2024Q3,2024-07-01,ITHA,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002080985,,,,,,,,
2024Q3,2024-07-01,ITHAU,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002080985,,,,,,,,
2024Q3,2024-07-01,ITHAW,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002080985,,,,,,,,
2024Q3,2024-07-01,ITIC,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,720858,Revenues,2024-05-08,10-Q,2023-03-31,51343000,2024-07-01,176.14999389648438,1222772.2750600178
2024Q3,2024-07-01,ITOC,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001970544,,,,,,,,
2024Q3,2024-07-01,ITRI,True,included,,Equity,Technology,nasdaq;russell2000,ok,780571,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,494618000,2024-07-01,98.18000030517578,57234019.17439779
2024Q3,2024-07-01,ITRM,False,raw_close_below_floor;adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1659323,RevenueFromContractWithCustomerExcludingAssessedTax,2022-03-28,10-K,2019-12-31,37000,2024-07-01,1.0950000286102295,185993.663016059
2024Q3,2024-07-01,ITRN,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1337117,,,,,,,,
2024Q3,2024-07-01,ITW,True,included,,Equity,Industrials,sp500,ok,49826,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,4019000000,2024-07-01,233.41000366210938,269588301.1148326
2024Q3,2024-07-01,IVA,False,sec_facts_no_us_gaap;missing_raw_yahoo_price,,Equity,,nasdaq,sec_facts_no_us_gaap,1756594,,,,,,,,
2024Q3,2024-07-01,IVDA,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1397183,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-20,10-Q,2023-03-31,2205164,2024-07-01,3.5999999046325684,48128.40135132472
2024Q3,2024-07-01,IVDAW,False,missing_raw_yahoo_price,,Equity,,nasdaq,ok,1397183,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-20,10-Q,2023-03-31,2205164,,,
2024Q3,2024-07-01,IVF,True,included,,Equity,,nasdaq,ok,1417926,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-15,10-Q,2023-03-31,348025,2024-07-01,1200.9599609375,7250569.7413574215
2024Q3,2024-07-01,IVR,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,russell2000,missing_required_revenue_fact_before_asof,1437071,,,,,,,,
2024Q3,2024-07-01,IVT,True,included,,Equity,,russell2000,ok,1307748,Revenues,2024-05-01,10-Q,2023-03-31,65205000,2024-07-01,24.450000762939453,7842496.928504308
2024Q3,2024-07-01,IVV,False,asset_class_ETF,,ETF,Broad Market,broad_etf,,,,,,,,,,
2024Q3,2024-07-01,IVVD,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1832038,,,,,,,,
2024Q3,2024-07-01,IVZ,True,included,,Equity,Financials,sp500,ok,914208,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,1418200000,2024-07-01,14.850000381469727,64614432.20910231
2024Q3,2024-07-01,IWM,False,asset_class_ETF,,ETF,Small Cap,broad_etf,,,,,,,,,,
2024Q3,2024-07-01,IXHL,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001873875,,,,,,,,
2024Q3,2024-07-01,IZEA,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1495231,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-15,10-Q,2023-03-31,8737722,2024-07-01,2.2799999713897705,215391.30620638528
2024Q3,2024-07-01,IZM,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001854572,,,,,,,,
2024Q3,2024-07-01,INP_SUBSTRATES,False,not_company_node,,,,,,,,,,,,,,
2024Q3,2024-07-01,INDUSTRIALS,False,not_company_node,,,,,,,,,,,,,,
2024Q3,2024-07-01,J,True,included,,Equity,Industrials,sp500,ok,52988,Revenues,2018-11-21,10-K,2016-01-01,2847934000,2024-07-01,114.3948974609375,91143352.29887085
2024Q3,2024-07-01,JACK,True,included,,Equity,,nasdaq;russell2000,ok,807882,Revenues,2024-05-14,10-Q,2023-04-16,922840000,2024-07-01,48.93000030517578,32309866.7537117
2024Q3,2024-07-01,JAGX,True,included,,Equity,,nasdaq,ok,1585608,Revenues,2023-03-24,10-K,2021-12-31,4335000,2024-07-01,87.0,10262645.816666666
2024Q3,2024-07-01,JAKK,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,1009829,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,107484000,2024-07-01,17.920000076293945,1965103.9765707653
2024Q3,2024-07-01,JANX,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq;russell2000,missing_required_revenue_fact_before_asof,1817713,,,,,,,,
2024Q3,2024-07-01,JAZZ,True,included,,Equity,,nasdaq,ok,1232524,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,892812000,2024-07-01,106.47000122070312,84887313.80900066
2024Q3,2024-07-01,JBDI,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001964314,,,,,,,,
2024Q3,2024-07-01,JBGS,True,included,,Equity,,russell2000,ok,1689796,Revenues,2024-04-30,10-Q,2023-03-31,152962000,2024-07-01,15.100000381469727,14145231.943551699
2024Q3,2024-07-01,JBHT,True,included,,Equity,Industrials,sp500;nasdaq,ok,728535,Revenues,2018-02-23,10-K,2015-12-31,6187646000,2024-07-01,158.67999267578125,151295298.27293396
2024Q3,2024-07-01,JBI,True,included,,Equity,,russell2000,ok,1839839,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-04-01,251900000,2024-07-01,12.359999656677246,25620074.15872256
2024Q3,2024-07-01,JBIO,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq;russell2000,missing_required_revenue_fact_before_asof,1798749,,,,,,,,
2024Q3,2024-07-01,JBL,True,included,,Equity,Technology,sp500,ok,898293,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-05,10-Q,2023-02-28,17769000000,2024-07-01,108.5199966430664,190933531.83904013
2024Q3,2024-07-01,JBLU,True,included,,Equity,,nasdaq;russell2000,ok,1158463,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-25,10-Q,2023-03-31,2328000000,2024-07-01,5.800000190734863,70626866.32684152
2024Q3,2024-07-01,JBSS,True,included,,Equity,,nasdaq;russell2000,ok,880117,Revenues,2024-05-01,10-Q,2023-03-30,765464000,2024-07-01,95.8499984741211,5172742.531763713
2024Q3,2024-07-01,JBTM,True,included,,Equity,,russell2000,ok,1433660,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,388500000,2024-07-01,90.36000061035156,29898612.506484985
2024Q3,2024-07-01,JCAP,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq;russell2000,missing_required_revenue_fact_before_asof,0002046042,,,,,,,,
2024Q3,2024-07-01,JCI,True,included,,Equity,Industrials,sp500,ok,833444,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,12754000000,2024-07-01,65.5199966430664,346720665.5147998
2024Q3,2024-07-01,JCSE,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001905511,,,,,,,,
2024Q3,2024-07-01,JCTC,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,885307,Revenues,2024-04-15,10-Q,2023-02-28,20720921,2024-07-01,4.849999904632568,31308.416380882263
2024Q3,2024-07-01,JD,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1549802,,,,,,,,
2024Q3,2024-07-01,JDZG,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001976908,,,,,,,,
2024Q3,2024-07-01,JELD,True,included,,Equity,,russell2000,ok,1674335,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-04-01,1080522000,2024-07-01,12.970000267028809,15127149.202737808
2024Q3,2024-07-01,JEM,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002018222,,,,,,,,
2024Q3,2024-07-01,JF,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1716338,,,,,,,,
2024Q3,2024-07-01,JFB,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002024306,,,,,,,,
2024Q3,2024-07-01,JFBR,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001885408,,,,,,,,
2024Q3,2024-07-01,JFBRW,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001885408,,,,,,,,
2024Q3,2024-07-01,JFIN,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1743102,,,,,,,,
2024Q3,2024-07-01,JFU,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1619544,,,,,,,,
2024Q3,2024-07-01,JG,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1737339,,,,,,,,
2024Q3,2024-07-01,JILL,True,included,,Equity,,russell2000,ok,1687932,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-07,10-Q,2023-04-29,150246000,2024-07-01,35.0,4401398.110319774
2024Q3,2024-07-01,JJSF,True,included,,Equity,,nasdaq;russell2000,ok,785956,Revenues,2020-11-25,10-K,2018-09-29,1138265000,2024-07-01,164.94000244140625,13950977.898737589
2024Q3,2024-07-01,JKHY,True,included,,Equity,Financials,sp500;nasdaq,ok,779152,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,1543069000,2024-07-01,163.49000549316406,72536480.43365479
2024Q3,2024-07-01,JL,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0001948436,,,,,,,,
2024Q3,2024-07-01,JLHL,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,0002007846,,,,,,,,
2024Q3,2024-07-01,JMSB,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq;russell2000,missing_required_revenue_fact_before_asof,0001710482,,,,,,,,
2024Q3,2024-07-01,JNJ,True,included,,Equity,Healthcare,dow;sp500,ok,200406,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-04-02,20894000000,2024-07-01,146.44000244140625,1140172887.1807861
2024Q3,2024-07-01,JOBY,True,included,,Equity,,russell2000,ok,1819848,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,0,2024-07-01,4.869999885559082,24950011.021125317
2024Q3,2024-07-01,JOE,True,included,,Equity,,russell2000,ok,745308,Revenues,2024-04-24,10-Q,2023-03-31,72991000,2024-07-01,53.93000030517578,10188175.76616923
2024Q3,2024-07-01,JOUT,True,included,,Equity,,nasdaq;russell2000,ok,788329,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,380452000,2024-07-01,33.52000045776367,2438779.5723342896
2024Q3,2024-07-01,JOYY,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1530238,,,,,,,,
2024Q3,2024-07-01,JPM,True,included,,Equity,Financials,dow;sp500,ok,19617,Revenues,2024-02-16,10-K,2021-12-31,121649000000,2024-07-01,205.4499969482422,1858036069.1005962
2024Q3,2024-07-01,JRSH,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1696558,Revenues,2024-06-28,10-K,2023-03-31,138063309,2024-07-01,2.930000066757202,26866.459805170696
2024Q3,2024-07-01,JRVR,True,included,,Equity,,nasdaq;russell2000,ok,1620459,Revenues,2024-05-09,10-Q,2023-03-31,191734000,2024-07-01,7.75,4017948.486917019
2024Q3,2024-07-01,JSM,False,adv_60d_below_hard_floor,,Equity,,nasdaq,ok,1593538,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-24,10-Q,2023-03-31,72000000,2024-07-01,18.989999771118164,248959.79956309
2024Q3,2024-07-01,JSPR,False,missing_required_revenue_fact_before_asof;missing_raw_yahoo_price,,Equity,,nasdaq,missing_required_revenue_fact_before_asof,1788028,,,,,,,,
