quarter,ticker,revenue_bucket,profitability_score,operating_cash_flow_score,fcf_proxy_score,financing_dependence_score,asset_efficiency_score,pre_llm_fundamental_score,pre_llm_fundamental_bucket,pre_llm_fundamental_missing_fields,tier_bucket,tier_1_bucket,tier_2_bucket,tier_3_bucket,tier_4_bucket,tradable_date,entry_open,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct
2023Q3,AVNW,$100M-$500M,1,-1,-1,1,1,1,mixed,,,,,,,2023-08-24,30.750000,13.9837,3.2520,6.7642,-15.8374,-1.1707
2023Q3,AVY,$2B-$10B,1,1,1,1,0,4,good,,,,,,,2023-07-26,173.419998,7.7615,3.9788,6.3084,6.7063,-0.2018
2023Q3,AWK,$2B-$10B,1,1,-1,-1,0,0,mixed,,,,,,,2023-07-27,150.600006,-5.6375,-7.0252,-6.9522,-11.8858,-22.6428
2023Q3,AWR,$100M-$500M,1,2,-1,-1,0,1,mixed,,,,,,,2023-08-08,87.980003,-1.6595,-2.0800,-6.0809,-9.1157,-6.3651
2023Q3,AXON,$500M-$1B,2,2,-1,1,0,4,good,,,,,,,2023-08-09,198.119995,-0.5956,3.5433,8.3737,5.3957,9.2116
2023Q3,AXP,$2B-$10B,2,2,2,-1,0,5,good,,,,,,,2023-07-24,167.589996,-0.7041,-0.9010,-4.8631,-8.6580,-13.7240
2023Q3,AZZ,$100M-$500M,2,1,1,1,0,5,good,,,,,,,2023-07-10,40.689999,7.1271,8.9457,14.1312,13.7380,11.7965
2023Q3,BALL,$2B-$10B,1,-1,-1,-1,0,-2,weak,,,,,,,2023-08-04,58.820000,-3.6722,-10.3026,-8.7215,-17.1540,-16.9670
2023Q3,BANC,<$100M,2,2,-1,-1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,2023-07-26,14.780000,-5.4127,-14.0054,-18.2003,-17.7943,-26.3870
2023Q3,BARK,$100M-$500M,-1,-1,-1,0,0,-3,weak,,,,,,,2023-08-09,27.799999,0.7194,5.0360,12.2302,-19.4245,-25.8993
2023Q3,BAX,$2B-$10B,1,1,-1,1,0,2,mixed,,,,,,,2023-07-28,45.570000,-4.4547,-8.3827,-8.6021,-18.1040,-28.7909
2023Q3,BBBY,$500M-$1B,1,1,1,1,1,5,good,,,,,,,2023-07-28,35.950001,-8.8456,-27.1488,-29.3463,-54.6314,-57.1627
2023Q3,BBSI,$100M-$500M,1,-1,-1,1,0,0,mixed,,Tier 0 - Broad right-tail scouting universe,,,,,2023-08-03,23.500000,1.3830,1.7766,0.2660,-3.9574,-4.2979
2023Q3,BBT,<$100M,2,2,-1,-1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,,,,,2023-07-21,22.350000,2.0582,1.4765,-3.1767,-12.8859,-10.3356
2023Q3,BBY,>$10B,1,-1,-1,1,1,1,mixed,,,,,,,2023-08-30,76.940002,-5.5758,-7.1484,-9.7089,-16.1814,-7.6943
2023Q3,BCC,$2B-$10B,2,1,2,1,2,8,strong,,,,,,,2023-08-01,102.199997,7.6027,4.0117,7.0157,0.0196,-8.0626
2023Q3,BCO,$2B-$10B,1,1,-1,0,0,1,mixed,,,,,,,2023-08-10,70.949997,2.5370,7.5546,6.7935,3.1149,3.0303
2023Q3,BCPC,$100M-$500M,1,2,-1,-1,0,1,mixed,,,,,,,2023-07-31,131.679993,5.7260,2.8858,8.3840,-5.8019,-12.2266
2023Q3,BDC,$1B-$2B,1,-1,2,1,0,3,good,,,,,,,2023-08-04,88.169998,-0.3176,-0.4196,7.5876,5.9090,-28.8534
2023Q3,BDN,$100M-$500M,1,2,-1,-1,0,1,mixed,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",2023-07-27,4.950000,2.2222,-5.2525,-2.4242,-12.1212,-23.4343
2023Q3,BDX,>$10B,2,2,2,1,0,7,strong,,,,,,,2023-08-04,210.888367,5.3681,3.2619,1.7260,-3.4856,-4.5965
2023Q3,BE,$100M-$500M,-1,-1,-1,1,0,-2,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-08-04,16.100000,-3.9130,-10.8696,-6.2112,-28.3230,-33.1677
2023Q3,BEN,$2B-$10B,2,2,-1,-1,0,2,mixed,,,,,,,2023-07-31,29.580000,-5.5443,-12.7789,-10.0406,-16.9033,-23.9013
2023Q3,BF-B,$1B-$2B,2,2,2,1,0,7,strong,,,,,,,2023-08-31,65.919998,-1.4108,-4.2021,-13.7894,-16.2166,-11.6657
2023Q3,BFH,$2B-$10B,1,2,2,1,0,6,strong,,,,,,,2023-07-28,40.349998,2.0570,-7.2367,-7.8315,-16.1586,-31.9455
2023Q3,BGS,$1B-$2B,1,1,-1,0,0,1,mixed,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,2023-08-04,14.000000,-7.8571,-13.2143,-13.1429,-32.2857,-38.2857
2023Q3,BHE,$500M-$1B,1,-1,-1,1,0,0,mixed,,,,,,,2023-08-01,26.750000,-5.0467,-5.9813,-3.7757,-8.6729,-9.8692
2023Q3,BHF,$2B-$10B,2,-1,-1,-1,0,-1,weak,,,,,,,2023-08-09,54.599998,-13.0220,-9.3956,-8.9927,-12.8205,-12.0330
2023Q3,BHFAL,$2B-$10B,2,-1,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-08-09,23.559999,-3.7776,-2.9711,-2.5042,-5.2207,-14.0917
2023Q3,BHFAM,$2B-$10B,2,-1,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,2023-08-09,14.690000,-1.9061,1.9741,-0.5446,-5.9088,-4.9694
2023Q3,BHFAN,$2B-$10B,2,-1,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-08-09,17.379999,-5.0633,0.3452,-0.7480,-6.3291,-6.9045
2023Q3,BHFAO,$2B-$10B,2,-1,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-08-09,23.490000,-4.0017,-1.6177,-0.6811,-0.7663,-8.4291
2023Q3,BHFAP,$2B-$10B,2,-1,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-08-09,21.940001,-1.7320,-0.2279,1.1851,-1.1851,-5.7429
2023Q3,BHR,$100M-$500M,1,2,-1,-1,0,1,mixed,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",2023-08-03,3.330000,-18.0180,-28.2282,-17.7177,-17.1171,-24.0240
2023Q3,BIIB,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2023-07-26,270.000000,0.4556,0.0815,-2.0630,-5.5481,-6.6259
2023Q3,BKH,$500M-$1B,2,2,2,1,0,7,strong,,,,,,,2023-08-03,59.119999,-3.7043,-5.9540,-9.2862,-18.9276,-18.0650
2023Q3,BKNG,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2023-08-04,126.199997,2.5144,-4.0764,-0.3284,-4.5708,-10.0279
2023Q3,BKR,$2B-$10B,-1,1,-1,1,0,0,mixed,,,,,,,2023-07-20,35.470001,0.9022,1.8043,-1.1841,2.7911,0.7048
2023Q3,BLBD,$500M-$1B,-1,-1,-1,-1,2,-2,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-08-10,21.900000,-0.5936,-1.6895,0.3653,-9.1324,-17.0320
2023Q3,BLDR,>$10B,1,1,2,1,2,7,strong,,,,,,,2023-08-03,148.149994,2.4975,-7.7894,-7.8232,-16.9760,-20.7087
2023Q3,BLKB,$100M-$500M,-1,1,-1,1,0,0,mixed,,,,,,,2023-08-02,72.760002,2.6526,0.0687,4.6317,-4.5217,-10.1154
2023Q3,BLMN,$2B-$10B,1,1,2,1,1,6,strong,,,,,,,2023-08-02,25.309999,-0.4346,9.3639,11.4974,-3.9905,-7.7835
2023Q3,BMBL,$100M-$500M,1,1,-1,1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,,,,,2023-08-09,17.410000,-5.1694,-8.5009,-9.6496,-17.7484,-22.9179
2023Q3,BMI,$100M-$500M,2,1,2,1,0,6,strong,,,,,,,2023-07-21,158.990005,3.5537,3.2455,0.7988,-0.1006,-12.6800
