quarter,asof_date,ticker,cik,entity_name,revenue_bucket,revenue_filter_keep_under_10b,revenue_value,revenue_fact_name,revenue_unit,revenue_filed,revenue_form,revenue_period_end,net_income_value,net_income_fact_name,net_income_unit,net_income_filed,net_income_form,net_income_period_end,assets_value,assets_fact_name,assets_unit,assets_filed,assets_form,assets_period_end,financing_cash_flow_value,financing_cash_flow_fact_name,financing_cash_flow_unit,financing_cash_flow_filed,financing_cash_flow_form,financing_cash_flow_period_end,investing_cash_flow_value,investing_cash_flow_fact_name,investing_cash_flow_unit,investing_cash_flow_filed,investing_cash_flow_form,investing_cash_flow_period_end,operating_cash_flow_value,operating_cash_flow_fact_name,operating_cash_flow_unit,operating_cash_flow_filed,operating_cash_flow_form,operating_cash_flow_period_end,universal_feature_set,universal_feature_complete,universal_feature_complete_through_eps,missing_universal_features,net_income_margin,operating_cash_flow_to_revenue,assets_to_revenue,financing_cash_flow_to_revenue,investing_cash_flow_to_revenue
2022Q3,2022-07-27,BSX,885725,BOSTON SCIENTIFIC CORPORATION,$2B-$10B,,2752000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-05-05,10-Q,2021-03-31,341000000,ProfitLoss,USD,2022-05-05,10-Q,2021-03-31,32229000000,Assets,USD,2022-05-05,10-Q,2021-12-31,-95000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-05,10-Q,2021-03-31,71000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-05,10-Q,2021-03-31,284000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-05,10-Q,2021-03-31,through_ocf,True,,,0.12391,0.103198,11.711119,-0.03452,0.025799
2022Q3,2022-08-09,BSY,1031308,"BENTLEY SYSTEMS, INCORPORATED",$100M-$500M,,445926000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-08-09,10-Q,2021-06-30,102633000,NetIncomeLoss,USD,2022-08-09,10-Q,2021-06-30,2659243000,Assets,USD,2022-08-09,10-Q,2021-12-31,866510000,NetCashProvidedByUsedInFinancingActivities,USD,2022-08-09,10-Q,2021-06-30,-1008001000,NetCashProvidedByUsedInInvestingActivities,USD,2022-08-09,10-Q,2021-06-30,149022000,NetCashProvidedByUsedInOperatingActivities,USD,2022-08-09,10-Q,2021-06-30,through_ocf,True,,,0.230157,0.334185,5.963418,1.94317,-2.260467
2022Q3,2022-07-14,BTU,1064728,PEABODY ENERGY CORPORATION,$500M-$1B,,651300000,Revenues,USD,2022-05-05,10-Q,2021-03-31,-80100000,NetIncomeLoss,USD,2022-05-05,10-Q,2021-03-31,4949800000,Assets,USD,2022-05-05,10-Q,2021-12-31,-63300000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-05,10-Q,2021-03-31,-93200000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-05,10-Q,2021-03-31,71000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-05,10-Q,2021-03-31,through_ocf,True,,,-0.122985,0.109013,7.599877,-0.09719,-0.143098
2022Q3,2022-08-11,BVS,1665988,BIOVENTUS INC.,<$100M,,81778000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-05-11,10-Q,2021-04-03,24936000,NetIncomeLoss,USD,2022-05-11,10-Q,2021-04-03,1225862000,Assets,USD,2022-05-11,10-Q,2021-12-31,107526000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-11,10-Q,2021-04-03,-46648000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-11,10-Q,2021-04-03,-18042000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-11,10-Q,2021-04-03,through_ocf,True,,,0.304923,-0.220622,14.99012,1.314852,-0.570422
2022Q3,2022-08-09,BWIN,1781755,"The Baldwin Insurance Group, Inc.",,,,,,,,,5213000,NetIncomeLoss,USD,2022-08-09,10-Q,2021-06-30,2876307000,Assets,USD,2022-08-09,10-Q,2021-12-31,112150000,NetCashProvidedByUsedInFinancingActivities,USD,2022-08-09,10-Q,2021-06-30,-27607000,NetCashProvidedByUsedInInvestingActivities,USD,2022-08-09,10-Q,2021-06-30,49419000,NetCashProvidedByUsedInOperatingActivities,USD,2022-08-09,10-Q,2021-06-30,through_ocf,False,,revenue,,,,,
2022Q3,2022-08-08,BWXT,1486957,"BWX TECHNOLOGIES, INC.",$1B-$2B,,1033372000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-08-08,10-Q,2021-06-30,129096000,NetIncomeLoss,USD,2022-08-08,10-Q,2021-06-30,2501380000,Assets,USD,2022-08-08,10-Q,2021-12-31,159422000,NetCashProvidedByUsedInFinancingActivities,USD,2022-08-08,10-Q,2021-06-30,-169602000,NetCashProvidedByUsedInInvestingActivities,USD,2022-08-08,10-Q,2021-06-30,158323000,NetCashProvidedByUsedInOperatingActivities,USD,2022-08-08,10-Q,2021-06-30,through_ocf,True,,,0.124927,0.15321,2.4206,0.154274,-0.164125
2022Q3,2022-07-21,BX,1393818,Blackstone Inc.,$2B-$10B,,5298872000,Revenues,USD,2022-05-05,10-Q,2021-03-31,1747872000,NetIncomeLoss,USD,2022-05-05,10-Q,2021-03-31,41196408000,Assets,USD,2022-05-05,10-Q,2021-12-31,-1362446000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-05,10-Q,2021-03-31,-20741000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-05,10-Q,2021-03-31,2296684000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-05,10-Q,2021-03-31,through_ocf,True,,,0.329857,0.433429,7.774562,-0.25712,-0.003914
2022Q3,2022-08-02,BXC,1301787,BlueLinx Holdings Inc.,$2B-$10B,,2333382000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-08-02,10-Q,2021-07-03,61860000,NetIncomeLoss,USD,2022-08-02,10-Q,2021-04-03,1317454000,Assets,USD,2022-08-02,10-Q,2022-01-01,-21704000,NetCashProvidedByUsedInFinancingActivities,USD,2022-08-02,10-Q,2021-07-03,-800000,NetCashProvidedByUsedInInvestingActivities,USD,2022-08-02,10-Q,2021-07-03,22601000,NetCashProvidedByUsedInOperatingActivities,USD,2022-08-02,10-Q,2021-07-03,through_ocf,True,,,0.026511,0.009686,0.564611,-0.009302,-0.000343
2022Q3,2022-07-26,BXP,1037540,"BXP, INC.",$500M-$1B,,713695000,Revenues,USD,2022-05-02,10-Q,2021-03-31,100596000,NetIncomeLoss,USD,2022-05-02,10-Q,2021-03-31,22365258000,Assets,USD,2022-05-02,10-Q,2021-12-31,-679936000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-02,10-Q,2021-03-31,-242273000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-02,10-Q,2021-03-31,152063000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-02,10-Q,2021-03-31,through_ocf,True,,,0.140951,0.213064,31.337277,-0.952698,-0.339463
2022Q3,2022-07-28,BZH,915840,"BEAZER HOMES USA, INC.",$1B-$2B,,1549360000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-07-28,10-Q,2021-06-30,73660000,NetIncomeLoss,USD,2022-07-28,10-Q,2021-06-30,2078810000,Assets,USD,2022-07-28,10-Q,2021-09-30,-28035000,NetCashProvidedByUsedInFinancingActivities,USD,2022-07-28,10-Q,2021-06-30,-10011000,NetCashProvidedByUsedInInvestingActivities,USD,2022-07-28,10-Q,2021-06-30,78542000,NetCashProvidedByUsedInOperatingActivities,USD,2022-07-28,10-Q,2021-06-30,through_ocf,True,,,0.047542,0.050693,1.341722,-0.018095,-0.006461
2022Q3,2022-08-04,CABO,1632127,"Cable One, Inc.",$500M-$1B,,807266000,SalesRevenueNet,USD,2018-03-01,10-K,2015-12-31,68582000,NetIncomeLoss,USD,2022-05-06,10-Q,2021-03-31,6953994000,Assets,USD,2022-05-06,10-Q,2021-12-31,865094000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-06,10-Q,2021-03-31,-66698000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-06,10-Q,2021-03-31,163993000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-06,10-Q,2021-03-31,through_ocf,True,,,0.084956,0.203146,8.614254,1.071634,-0.082622
2022Q3,2022-08-01,CACC,885550,CREDIT ACCEPTANCE CORP,$500M-$1B,,922700000,Revenues,USD,2022-08-01,10-Q,2021-06-30,490700000,NetIncomeLoss,USD,2022-08-01,10-Q,2021-06-30,7050900000,Assets,USD,2022-08-01,10-Q,2021-12-31,-225400000,NetCashProvidedByUsedInFinancingActivities,USD,2022-08-01,10-Q,2021-06-30,21600000,NetCashProvidedByUsedInInvestingActivities,USD,2022-08-01,10-Q,2021-06-30,668500000,NetCashProvidedByUsedInOperatingActivities,USD,2022-08-01,10-Q,2021-06-30,through_ocf,True,,,0.531809,0.724504,7.641595,-0.244283,0.02341
2022Q3,2022-07-14,CAG,23217,"CONAGRA BRANDS, INC.",$2B-$10B,,8445200000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-04-07,10-Q,2021-02-28,329000000,NetIncomeLoss,USD,2022-04-07,10-Q,2020-08-30,22195600000,Assets,USD,2022-04-07,10-Q,2021-05-30,-1263600000,NetCashProvidedByUsedInFinancingActivities,USD,2022-04-07,10-Q,2021-02-28,-281900000,NetCashProvidedByUsedInInvestingActivities,USD,2022-04-07,10-Q,2021-02-28,1070000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-04-07,10-Q,2021-02-28,through_ocf,True,,,0.038957,0.126699,2.628191,-0.149623,-0.03338
2022Q3,2022-07-27,CAKE,887596,THE CHEESECAKE FACTORY INCORPORATED,$2B-$10B,,2100609000,SalesRevenueNet,USD,2018-02-28,10-K,2015-12-29,3868000,NetIncomeLoss,USD,2022-05-02,10-Q,2021-03-30,2798125000,Assets,USD,2022-05-02,10-Q,2020-12-29,14287000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-02,10-Q,2021-03-30,-8707000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-02,10-Q,2021-03-30,21642000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-02,10-Q,2021-03-30,through_ocf,True,,,0.001841,0.010303,1.332054,0.006801,-0.004145
2022Q3,2022-08-23,CAL,14707,"CALERES, INC.",$500M-$1B,,632142000,Revenues,USD,2019-06-13,10-Q,2018-05-05,6147000,NetIncomeLoss,USD,2022-06-07,10-Q,2021-05-01,1802823000,Assets,USD,2022-06-07,10-Q,2021-05-01,-56614000,NetCashProvidedByUsedInFinancingActivities,USD,2022-06-07,10-Q,2021-05-01,-3877000,NetCashProvidedByUsedInInvestingActivities,USD,2022-06-07,10-Q,2021-05-01,70378000,NetCashProvidedByUsedInOperatingActivities,USD,2022-06-07,10-Q,2021-05-01,through_ocf,True,,,0.009724,0.111333,2.851927,-0.089559,-0.006133
2022Q3,2022-07-19,CALM,16160,"Cal-Maine Foods, Inc.",$1B-$2B,,1351609000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-07-19,10-K,2020-05-30,18391000,NetIncomeLoss,USD,2022-07-19,10-K,2020-05-30,1229174000,Assets,USD,2022-07-19,10-K,2021-05-29,-3361000,NetCashProvidedByUsedInFinancingActivities,USD,2022-07-19,10-K,2020-05-30,-61365000,NetCashProvidedByUsedInInvestingActivities,USD,2022-07-19,10-K,2020-05-30,73609000,NetCashProvidedByUsedInOperatingActivities,USD,2022-07-19,10-K,2020-05-30,through_ocf,True,,,0.013607,0.05446,0.909415,-0.002487,-0.045401
2022Q3,2022-07-25,CALX,1406666,"Calix, Inc.",$100M-$500M,,162074000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-04-26,10-Q,2021-04-03,20615000,ProfitLoss,USD,2022-04-26,10-Q,2021-04-03,742032000,Assets,USD,2022-04-26,10-Q,2021-12-31,8639000,NetCashProvidedByUsedInFinancingActivities,USD,2022-04-26,10-Q,2021-04-03,-13466000,NetCashProvidedByUsedInInvestingActivities,USD,2022-04-26,10-Q,2021-04-03,9898000,NetCashProvidedByUsedInOperatingActivities,USD,2022-04-26,10-Q,2021-04-03,through_ocf,True,,,0.127195,0.061071,4.578353,0.053303,-0.083086
2022Q3,2022-08-04,CALY,837465,Callaway Golf Company,$500M-$1B,,651600000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-05-10,10-Q,2021-03-31,272500000,NetIncomeLoss,USD,2022-05-10,10-Q,2021-03-31,7747800000,Assets,USD,2022-05-10,10-Q,2021-12-31,-30400000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-10,10-Q,2021-03-31,142500000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-10,10-Q,2021-03-31,-78600000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-10,10-Q,2021-03-31,through_ocf,True,,,0.418201,-0.120626,11.890424,-0.046654,0.218692
2022Q3,2022-08-01,CAR,723612,"Avis Budget Group, Inc.",$1B-$2B,,1372000000,Revenues,USD,2022-05-03,10-Q,2021-03-31,-170000000,NetIncomeLoss,USD,2022-05-03,10-Q,2021-03-31,22600000000,Assets,USD,2022-05-03,10-Q,2021-12-31,914000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-03,10-Q,2021-03-31,-1366000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-03,10-Q,2021-03-31,336000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-03,10-Q,2021-03-31,through_ocf,True,,,-0.123907,0.244898,16.472303,0.666181,-0.995627
2022Q3,2022-08-08,CARG,1494259,"CARGURUS, INC.",$100M-$500M,,389116000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-08-08,10-Q,2021-06-30,22361000,NetIncomeLoss,USD,2022-08-08,10-Q,2021-03-31,931574000,Assets,USD,2022-08-08,10-Q,2021-12-31,-22073000,NetCashProvidedByUsedInFinancingActivities,USD,2022-08-08,10-Q,2021-06-30,-56054000,NetCashProvidedByUsedInInvestingActivities,USD,2022-08-08,10-Q,2021-06-30,81335000,NetCashProvidedByUsedInOperatingActivities,USD,2022-08-08,10-Q,2021-06-30,through_ocf,True,,,0.057466,0.209025,2.394078,-0.056726,-0.144055
2022Q3,2022-07-28,CARR,1783180,CARRIER GLOBAL CORPORATION,>$10B,,10139000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-07-28,10-Q,2021-06-30,392000000,ProfitLoss,USD,2022-07-28,10-Q,2021-03-31,26172000000,Assets,USD,2022-07-28,10-Q,2021-12-31,-898000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-07-28,10-Q,2021-06-30,-301000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-07-28,10-Q,2021-06-30,745000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-07-28,10-Q,2021-06-30,through_ocf,True,,,0.038663,0.073479,2.58132,-0.088569,-0.029687
2022Q3,2022-08-03,CARS,1683606,Cars.com Inc.,$100M-$500M,,308825000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-08-03,10-Q,2021-06-30,5278000,NetIncomeLoss,USD,2022-08-03,10-Q,2021-03-31,1007205000,Assets,USD,2022-08-03,10-Q,2021-12-31,-82058000,NetCashProvidedByUsedInFinancingActivities,USD,2022-08-03,10-Q,2021-06-30,-13095000,NetCashProvidedByUsedInInvestingActivities,USD,2022-08-03,10-Q,2021-06-30,79619000,NetCashProvidedByUsedInOperatingActivities,USD,2022-08-03,10-Q,2021-06-30,through_ocf,True,,,0.017091,0.257813,3.26141,-0.26571,-0.042403
2022Q3,2022-07-27,CASH,907471,"PATHWARD FINANCIAL, INC",$100M-$500M,,298757000,Revenues,USD,2022-05-09,10-Q,2021-03-31,87103000,NetIncomeLoss,USD,2022-05-09,10-Q,2021-03-31,9790123000,Assets,USD,2022-05-09,10-Q,2021-03-31,3570967000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-09,10-Q,2021-03-31,-660588000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-09,10-Q,2021-03-31,385925000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-09,10-Q,2021-03-31,through_ocf,True,,,0.291551,1.291769,32.769518,11.952748,-2.211121
2022Q3,2022-08-16,CBL,910612,"CBL & ASSOCIATES PROPERTIES, INC.",$100M-$500M,,269745000,Revenues,USD,2022-08-15,10-Q,2021-06-30,-35645000,NetIncomeLoss,USD,2022-08-15,10-Q,2021-06-30,2945979000,Assets,USD,2022-08-15,10-Q,2021-12-31,-24220000,NetCashProvidedByUsedInFinancingActivities,USD,2022-08-15,10-Q,2021-06-30,44188000,NetCashProvidedByUsedInInvestingActivities,USD,2022-08-15,10-Q,2021-06-30,130497000,NetCashProvidedByUsedInOperatingActivities,USD,2022-08-15,10-Q,2021-06-30,through_ocf,True,,,-0.132143,0.483779,10.921348,-0.089789,0.163814
2022Q3,2022-07-29,CBOE,1374310,"Cboe Global Markets, Inc.",$500M-$1B,,663800000,Revenues,USD,2018-02-22,10-K,2015-12-31,137200000,NetIncomeLoss,USD,2022-07-29,10-Q,2021-03-31,6814500000,Assets,USD,2022-07-29,10-Q,2021-12-31,-94100000,NetCashProvidedByUsedInFinancingActivities,USD,2022-07-29,10-Q,2021-06-30,-45800000,NetCashProvidedByUsedInInvestingActivities,USD,2022-07-29,10-Q,2021-06-30,721800000,NetCashProvidedByUsedInOperatingActivities,USD,2022-07-29,10-Q,2021-06-30,through_ocf,True,,,0.206689,1.087376,10.265893,-0.14176,-0.068997
2022Q3,2022-09-27,CBRL,1067294,"CRACKER BARREL OLD COUNTRY STORE, INC.",$2B-$10B,,2522792000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-09-27,10-K,2020-07-31,-32475000,NetIncomeLoss,USD,2022-09-27,10-K,2020-07-31,2391694000,Assets,USD,2022-09-27,10-K,2021-07-30,396336000,NetCashProvidedByUsedInFinancingActivities,USD,2022-09-27,10-K,2020-07-31,-157226000,NetCashProvidedByUsedInInvestingActivities,USD,2022-09-27,10-K,2020-07-31,161002000,NetCashProvidedByUsedInOperatingActivities,USD,2022-09-27,10-K,2020-07-31,through_ocf,True,,,-0.012873,0.063819,0.948035,0.157102,-0.062322
2022Q3,2022-08-08,CBT,16040,CABOT CORPORATION,$2B-$10B,,2505000000,Revenues,USD,2022-08-08,10-Q,2021-06-30,221000000,NetIncomeLoss,USD,2022-08-08,10-Q,2021-06-30,3306000000,Assets,USD,2022-08-08,10-Q,2021-09-30,-48000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-08-08,10-Q,2021-06-30,-110000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-08-08,10-Q,2021-06-30,157000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-08-08,10-Q,2021-06-30,through_ocf,True,,,0.088224,0.062675,1.31976,-0.019162,-0.043912
2022Q3,2022-07-29,CBZ,944148,"CBIZ, INC.",$500M-$1B,,579378000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-07-29,10-Q,2021-06-30,58816000,NetIncomeLoss,USD,2022-07-29,10-Q,2021-06-30,1627934000,Assets,USD,2022-07-29,10-Q,2021-12-31,-42582000,NetCashProvidedByUsedInFinancingActivities,USD,2022-07-29,10-Q,2021-06-30,-40137000,NetCashProvidedByUsedInInvestingActivities,USD,2022-07-29,10-Q,2021-06-30,66294000,NetCashProvidedByUsedInOperatingActivities,USD,2022-07-29,10-Q,2021-06-30,through_ocf,True,,,0.101516,0.114423,2.809796,-0.073496,-0.069276
2022Q3,2022-07-28,CC,1627223,The Chemours Company,$1B-$2B,,1436000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-05-03,10-Q,2021-03-31,96000000,NetIncomeLoss,USD,2022-05-03,10-Q,2021-03-31,7550000000,Assets,USD,2022-05-03,10-Q,2021-12-31,-42000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-03,10-Q,2021-03-31,-77000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-03,10-Q,2021-03-31,39000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-03,10-Q,2021-03-31,through_ocf,True,,,0.066852,0.027159,5.25766,-0.029248,-0.053621
2022Q3,2022-08-04,CCC,1818201,CCC Intelligent Solutions Holdings Inc.,$100M-$500M,,157789000,Revenues,USD,2022-05-06,10-Q,2021-03-31,-5084000,NetIncomeLoss,USD,2022-05-06,10-Q,2021-03-31,3237526000,Assets,USD,2022-05-06,10-Q,2021-12-31,-136501000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-06,10-Q,2021-03-31,-4686000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-06,10-Q,2021-03-31,38234000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-06,10-Q,2021-03-31,through_ocf,True,,,-0.03222,0.242311,20.518072,-0.865086,-0.029698
2022Q3,2022-07-20,CCI,1051470,Crown Castle Inc.,$1B-$2B,,1485000000,Revenues,USD,2022-04-29,10-Q,2021-03-31,58000000,ProfitLoss,USD,2022-04-29,10-Q,2021-03-31,39040000000,Assets,USD,2022-04-29,10-Q,2021-12-31,-217000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-04-29,10-Q,2021-03-31,-311000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-04-29,10-Q,2021-03-31,584000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-04-29,10-Q,2021-03-31,through_ocf,True,,,0.039057,0.393266,26.289562,-0.146128,-0.209428
2022Q3,2022-09-30,CCL,815097,Carnival Corporation,$500M-$1B,,621000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-09-30,10-Q,2021-08-31,-6881000000,NetIncomeLoss,USD,2022-09-30,10-Q,2021-08-31,53344000000,Assets,USD,2022-09-30,10-Q,2021-11-30,4899000000,NetCashProvidedByUsedInFinancingActivities,USD,2022-09-30,10-Q,2021-08-31,-3535000000,NetCashProvidedByUsedInInvestingActivities,USD,2022-09-30,10-Q,2021-08-31,-3741000000,NetCashProvidedByUsedInOperatingActivities,USD,2022-09-30,10-Q,2021-08-31,through_ocf,True,,,-11.080515,-6.024155,85.900161,7.888889,-5.692432
2022Q3,2022-08-04,CCOI,1158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",$100M-$500M,,359949000,SalesRevenueNet,USD,2018-11-01,10-Q,2017-09-30,18851000,ProfitLoss,USD,2022-05-05,10-Q,2021-03-31,984557000,Assets,USD,2022-05-05,10-Q,2021-12-31,-163667000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-05,10-Q,2021-03-31,-15444000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-05,10-Q,2021-03-31,47106000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-05,10-Q,2021-03-31,through_ocf,True,,,0.052371,0.130869,2.735268,-0.454695,-0.042906
2022Q3,2022-08-03,CCRN,1141103,"Cross Country Healthcare, Inc",$100M-$500M,,329241000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-05-05,10-Q,2021-03-31,19448000,NetIncomeLoss,USD,2022-05-05,10-Q,2021-03-31,732809000,Assets,USD,2022-05-05,10-Q,2021-12-31,38004000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-05,10-Q,2021-03-31,-1186000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-05,10-Q,2021-03-31,-24927000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-05,10-Q,2021-03-31,through_ocf,True,,,0.059069,-0.07571,2.225753,0.115429,-0.003602
2022Q3,2022-07-27,CCS,1576940,"Century Communities, Inc.",$1B-$2B,,1008569000,Revenues,USD,2022-04-28,10-Q,2021-03-31,101652000,NetIncomeLoss,USD,2022-04-28,10-Q,2021-03-31,3496876000,Assets,USD,2022-04-28,10-Q,2021-12-31,16315000,NetCashProvidedByUsedInFinancingActivities,USD,2022-04-28,10-Q,2021-03-31,-2886000,NetCashProvidedByUsedInInvestingActivities,USD,2022-04-28,10-Q,2021-03-31,96120000,NetCashProvidedByUsedInOperatingActivities,USD,2022-04-28,10-Q,2021-03-31,through_ocf,True,,,0.100788,0.095303,3.467166,0.016176,-0.002861
2022Q3,2022-08-03,CDE,215466,"Coeur Mining, Inc.",$100M-$500M,,416975000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-08-03,10-Q,2021-06-30,2060000,NetIncomeLoss,USD,2022-08-03,10-Q,2021-03-31,1734422000,Assets,USD,2022-08-03,10-Q,2021-12-31,109757000,NetCashProvidedByUsedInFinancingActivities,USD,2022-08-03,10-Q,2021-06-30,-132062000,NetCashProvidedByUsedInInvestingActivities,USD,2022-08-03,10-Q,2021-06-30,53700000,NetCashProvidedByUsedInOperatingActivities,USD,2022-08-03,10-Q,2021-06-30,through_ocf,True,,,0.00494,0.128785,4.159535,0.263222,-0.316714
2022Q3,2022-07-25,CDNS,813672,"CADENCE DESIGN SYSTEMS, INC.",$1B-$2B,,1464313000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-07-25,10-Q,2021-07-03,343069000,NetIncomeLoss,USD,2022-07-25,10-Q,2021-07-03,4386299000,Assets,USD,2022-07-25,10-Q,2022-01-01,-419376000,NetCashProvidedByUsedInFinancingActivities,USD,2022-07-25,10-Q,2021-07-03,-251799000,NetCashProvidedByUsedInInvestingActivities,USD,2022-07-25,10-Q,2021-07-03,588818000,NetCashProvidedByUsedInOperatingActivities,USD,2022-07-25,10-Q,2021-07-03,through_ocf,True,,,0.234287,0.402112,2.995465,-0.286398,-0.171957
2022Q3,2022-07-28,CDP,860546,COPT DEFENSE PROPERTIES,$100M-$500M,,154388000,Revenues,USD,2022-05-09,10-Q,2021-03-31,-6079000,ProfitLoss,USD,2022-05-09,10-Q,2021-03-31,4112948000,Assets,USD,2022-05-09,10-Q,2021-03-31,50389000,NetCashProvidedByUsedInFinancingActivities,USD,2022-05-09,10-Q,2021-03-31,-72814000,NetCashProvidedByUsedInInvestingActivities,USD,2022-05-09,10-Q,2021-03-31,40672000,NetCashProvidedByUsedInOperatingActivities,USD,2022-05-09,10-Q,2021-03-31,through_ocf,True,,,-0.039375,0.26344,26.640335,0.326379,-0.47163
2022Q3,2022-08-11,CDRE,1860543,"CADRE HOLDINGS, INC.",$100M-$500M,,225097000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-08-11,10-Q,2021-06-30,6864000,NetIncomeLoss,USD,2022-08-11,10-Q,2021-03-31,311796000,Assets,USD,2022-08-11,10-Q,2021-12-31,-14933000,NetCashProvidedByUsedInFinancingActivities,USD,2022-08-11,10-Q,2021-06-30,-1506000,NetCashProvidedByUsedInInvestingActivities,USD,2022-08-11,10-Q,2021-06-30,28707000,NetCashProvidedByUsedInOperatingActivities,USD,2022-08-11,10-Q,2021-06-30,through_ocf,True,,,0.030494,0.127532,1.385163,-0.06634,-0.00669
2022Q3,2022-08-03,CDW,1402057,CDW CORP,$2B-$10B,,9983900000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2022-08-03,10-Q,2021-06-30,506700000,NetIncomeLoss,USD,2022-08-03,10-Q,2021-06-30,13199400000,Assets,USD,2022-08-03,10-Q,2021-12-31,-1042500000,NetCashProvidedByUsedInFinancingActivities,USD,2022-08-03,10-Q,2021-06-30,-214100000,NetCashProvidedByUsedInInvestingActivities,USD,2022-08-03,10-Q,2021-06-30,344900000,NetCashProvidedByUsedInOperatingActivities,USD,2022-08-03,10-Q,2021-06-30,through_ocf,True,,,0.050752,0.034546,1.322069,-0.104418,-0.021445
