quarter,asof_date,ticker,included,filter_reason,liquidity_flag,asset_class,sector_gics,seed_sources,sec_facts_status,cik,revenue_fact_name,revenue_filed,revenue_form,revenue_period_end,revenue_value,price_date,raw_close,avg_dollar_volume_60d
2024Q3,2024-07-01,TDY,True,included,,Equity,Technology,sp500,ok,1094285,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-29,10-Q,2023-04-02,1383300000,2024-07-01,382.9100036621094,112355180.19765218
2024Q3,2024-07-01,TEAD,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,1454938,Revenues,2024-05-09,10-Q,2023-03-31,231774000,2024-07-01,4.829999923706055,645106.5183965365
2024Q3,2024-07-01,TEAM,True,included,,Equity,,nasdaq,ok,1650372,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,2595549000,2024-07-01,178.25,316106824.2987315
2024Q3,2024-07-01,TECH,True,included,,Equity,Healthcare,sp500;nasdaq,ok,842023,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-06,10-Q,2023-03-31,835382000,2024-07-01,71.61000061035156,83434626.65790558
2024Q3,2024-07-01,TEL,True,included,,Equity,Technology,sp500,ok,1385157,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,8001000000,2024-07-01,148.47000122070312,257952445.07764181
2024Q3,2024-07-01,TELA,True,included,low_liquidity_keep,Equity,,nasdaq,ok,1561921,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,11909000,2024-07-01,4.489999771118164,1054027.5044147174
2024Q3,2024-07-01,TENB,True,included,,Equity,,nasdaq;russell2000,ok,1660280,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,188839000,2024-07-01,42.88999938964844,38393474.1428566
2024Q3,2024-07-01,TER,True,included,,Equity,Technology,sp500;nasdaq,ok,97210,Revenues,2024-05-03,10-Q,2023-04-02,617529000,2024-07-01,147.77000427246094,292418899.0339406
2024Q3,2024-07-01,TERN,True,included,,Equity,,nasdaq;russell2000,ok,1831363,RevenueFromContractWithCustomerExcludingAssessedTax,2023-03-27,10-K,2021-12-31,1000000,2024-07-01,6.849999904632568,6578366.369357109
2024Q3,2024-07-01,TEX,True,included,,Equity,,russell2000,ok,97216,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,1235700000,2024-07-01,53.58000183105469,48377827.368183136
2024Q3,2024-07-01,TFSL,True,included,,Equity,,nasdaq,ok,1381668,RevenueFromContractWithCustomerExcludingAssessedTax,2019-02-07,10-Q,2017-12-31,251000,2024-07-01,12.489999771118164,3224916.945246061
2024Q3,2024-07-01,TG,True,included,low_liquidity_keep,Equity,,russell2000,ok,850429,SalesRevenueGoodsNet,2018-08-01,10-Q,2017-06-30,468372000,2024-07-01,4.699999809265137,648787.1642295519
2024Q3,2024-07-01,TGLS,True,included,,Equity,,russell2000,ok,1534675,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,202639000,2024-07-01,50.290000915527344,25040786.4514033
2024Q3,2024-07-01,TGNA,True,included,,Equity,,russell2000,ok,39899,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,740327000,2024-07-01,13.890000343322754,29552579.91153081
2024Q3,2024-07-01,TGT,True,included,,Equity,,sp500,ok,27419,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-31,10-Q,2023-04-29,25322000000,2024-07-01,145.74000549316406,609341105.454483
2024Q3,2024-07-01,TGTX,True,included,,Equity,Healthcare,nasdaq;russell2000,ok,1001316,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-06,10-Q,2023-03-31,7803000,2024-07-01,18.149999618530273,50339876.84193293
2024Q3,2024-07-01,TH,True,included,,Equity,,nasdaq;russell2000,ok,1712189,Revenues,2024-05-08,10-Q,2023-03-31,147819000,2024-07-01,8.489999771118164,5878711.929500897
2024Q3,2024-07-01,THR,True,included,,Equity,,russell2000,ok,1489096,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-29,10-K,2022-03-31,355674000,2024-07-01,29.739999771118164,5926661.404320399
2024Q3,2024-07-01,THRM,True,included,,Equity,,nasdaq;russell2000,ok,903129,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,363625000,2024-07-01,50.04999923706055,8383905.421899159
2024Q3,2024-07-01,THRY,True,included,,Equity,,nasdaq;russell2000,ok,1556739,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,245555000,2024-07-01,17.489999771118164,4926855.002832413
2024Q3,2024-07-01,TILE,True,included,,Equity,Industrials,nasdaq;russell2000,ok,715787,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-04-02,295792000,2024-07-01,14.569999694824219,7487032.253724734
2024Q3,2024-07-01,TIPT,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,1393726,Revenues,2024-05-01,10-Q,2023-03-31,381625000,2024-07-01,16.149999618530273,1483319.3158197403
2024Q3,2024-07-01,TITN,True,included,,Equity,,nasdaq;russell2000,ok,1409171,Revenues,2024-06-07,10-Q,2023-04-30,569631000,2024-07-01,15.229999542236328,5192194.241050084
2024Q3,2024-07-01,TIVC,True,included,low_liquidity_keep,Equity,,nasdaq,ok,0001787740,Revenues,2024-05-15,10-Q,2023-03-31,376000,2024-07-01,6.49399995803833,701244.873780171
2024Q3,2024-07-01,TJX,True,included,,Equity,,sp500,ok,109198,SalesRevenueNet,2018-06-01,10-Q,2017-04-29,7784024000,2024-07-01,110.58000183105469,622729061.9021225
2024Q3,2024-07-01,TKO,True,included,,Equity,Technology,sp500,ok,0001973266,Revenues,2024-05-08,10-Q,2023-03-31,306730000,2024-07-01,107.56999969482422,89969545.95450084
2024Q3,2024-07-01,TLRY,True,included,,Equity,,nasdaq,ok,1731348,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-09,10-Q,2023-02-28,442936000,2024-07-01,16.799999237060547,52350252.08896446
2024Q3,2024-07-01,TLS,True,included,,Equity,,nasdaq;russell2000,ok,320121,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,35222000,2024-07-01,3.7300000190734863,2175792.3103153706
2024Q3,2024-07-01,TMCI,True,included,,Equity,,nasdaq;russell2000,ok,1630627,Revenues,2024-05-07,10-Q,2023-03-31,42195000,2024-07-01,6.489999771118164,7818351.8992090225
2024Q3,2024-07-01,TMDX,True,included,,Equity,,nasdaq;russell2000,ok,1756262,Revenues,2024-05-02,10-Q,2023-03-31,41554000,2024-07-01,150.19000244140625,108431094.7857666
2024Q3,2024-07-01,TMHC,True,included,,Equity,,russell2000,ok,1562476,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,1661857000,2024-07-01,54.279998779296875,43675792.22824097
2024Q3,2024-07-01,TMO,True,included,,Equity,Healthcare,sp500,ok,97745,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-04-01,10710000000,2024-07-01,541.719970703125,859055726.7074585
2024Q3,2024-07-01,TMP,True,included,,Equity,,russell2000,ok,1005817,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,18797000,2024-07-01,47.540000915527344,2644206.239903768
2024Q3,2024-07-01,TMUS,True,included,,Equity,Technology,sp500;nasdaq,ok,1283699,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,19632000000,2024-07-01,179.0800018310547,880304305.4560343
2024Q3,2024-07-01,TNC,True,included,,Equity,,russell2000,ok,97134,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,305800000,2024-07-01,97.7699966430664,12520639.648043314
2024Q3,2024-07-01,TNDM,True,included,,Equity,Healthcare,nasdaq;russell2000,ok,1438133,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,169383000,2024-07-01,39.45000076293945,68047997.99019496
2024Q3,2024-07-01,TNET,True,included,,Equity,,russell2000,ok,937098,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,1246000000,2024-07-01,99.0999984741211,32539193.032569885
2024Q3,2024-07-01,TNGX,True,included,,Equity,,nasdaq;russell2000,ok,1819133,Revenues,2024-05-08,10-Q,2023-03-31,5766000,2024-07-01,9.0,5153737.9688676195
2024Q3,2024-07-01,TNXP,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,1430306,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-13,10-Q,2024-03-31,2482000,2024-07-01,73.0,1120340.55
2024Q3,2024-07-01,TONX,True,included,,Equity,,nasdaq,ok,1566610,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,2000,2024-07-01,24.799999237060547,2711729.692223835
2024Q3,2024-07-01,TPB,True,included,,Equity,,russell2000,ok,1290677,SalesRevenueNet,2018-03-08,10-K,2015-12-31,197256000,2024-07-01,32.43000030517578,2900828.394829432
2024Q3,2024-07-01,TPC,True,included,,Equity,,russell2000,ok,77543,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-25,10-Q,2023-03-31,776300000,2024-07-01,21.059999465942383,10675529.16501522
2024Q3,2024-07-01,TPG,True,included,,Equity,,nasdaq,ok,0001880661,Revenues,2024-05-08,10-Q,2023-03-31,643145000,2024-07-01,40.900001525878906,31877247.390855152
2024Q3,2024-07-01,TPGXL,True,included,low_liquidity_keep,Equity,,nasdaq,ok,0001880661,Revenues,2024-05-08,10-Q,2023-03-31,643145000,2024-07-01,25.889999389648438,958282.5572013855
2024Q3,2024-07-01,TPH,True,included,,Equity,,russell2000,ok,1561680,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-25,10-Q,2023-03-31,779661000,2024-07-01,36.400001525878906,30729257.50283559
2024Q3,2024-07-01,TPL,True,included,,Equity,Energy,sp500,ok,1811074,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,146362000,2024-07-01,241.6199951171875,105238827.32025146
2024Q3,2024-07-01,TPR,True,included,,Equity,,sp500,ok,1116132,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-04-01,5041400000,2024-07-01,41.9900016784668,135286256.8064499
2024Q3,2024-07-01,TPST,True,included,,Equity,,nasdaq,ok,1544227,RevenueFromContractWithCustomerExcludingAssessedTax,2018-11-09,10-Q,2017-09-30,204000,2024-07-01,27.81999969482422,2598536.285574023
2024Q3,2024-07-01,TR,True,included,,Equity,,russell2000,ok,98677,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,162092000,2024-07-01,28.268451690673828,4038644.3459935826
2024Q3,2024-07-01,TRAK,True,included,low_liquidity_keep,Equity,,russell2000,ok,50471,Revenues,2021-09-28,10-K,2020-06-30,20038054,2024-07-01,15.729999542236328,1435897.7651278179
2024Q3,2024-07-01,TRC,True,included,low_liquidity_keep,Equity,,russell2000,ok,96869,RevenueFromContractWithCustomerExcludingAssessedTax,2021-11-04,10-Q,2020-09-30,28601000,2024-07-01,16.84000015258789,1735048.0781205494
2024Q3,2024-07-01,TRDA,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,1689375,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,25260000,2024-07-01,14.319999694824219,1292629.9886687596
2024Q3,2024-07-01,TREE,True,included,,Equity,,nasdaq;russell2000,ok,1434621,Revenues,2024-05-01,10-Q,2023-03-31,200508000,2024-07-01,39.7400016784668,8075735.62915802
2024Q3,2024-07-01,TRGP,True,included,,Equity,Energy,sp500,ok,1389170,Revenues,2024-05-02,10-Q,2023-03-31,4520500000,2024-07-01,131.27000427246094,188296005.31840006
2024Q3,2024-07-01,TRIP,True,included,,Equity,,nasdaq;russell2000,ok,1526520,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,371000000,2024-07-01,17.579999923706055,52573770.95774015
2024Q3,2024-07-01,TRMB,True,included,,Equity,Technology,sp500;nasdaq,ok,864749,Revenues,2024-02-26,10-K,2021-12-31,3659400000,2024-07-01,55.689998626708984,81021459.18206532
2024Q3,2024-07-01,TRN,True,included,,Equity,,russell2000,ok,99780,Revenues,2024-05-01,10-Q,2023-03-31,641700000,2024-07-01,29.229999542236328,17478873.5744826
2024Q3,2024-07-01,TRNO,True,included,,Equity,,russell2000,ok,1476150,Revenues,2024-05-08,10-Q,2023-03-31,74651000,2024-07-01,59.43000030517578,42947963.64247004
2024Q3,2024-07-01,TRNR,True,included,,Equity,,nasdaq,ok,0001785056,Revenues,2024-05-20,10-Q,2023-03-31,157000,2024-07-01,12500.0,3934805.0
2024Q3,2024-07-01,TRNS,True,included,,Equity,Industrials,nasdaq;russell2000,ok,99302,Revenues,2024-05-28,10-K,2022-03-26,204959000,2024-07-01,119.19000244140625,5327323.33366394
2024Q3,2024-07-01,TROW,True,included,,Equity,Financials,sp500;nasdaq,ok,1113169,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,1537600000,2024-07-01,113.8499984741211,147375477.38966623
2024Q3,2024-07-01,TROX,True,included,,Equity,,russell2000,ok,1530804,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,708000000,2024-07-01,15.859999656677246,20534558.314978283
2024Q3,2024-07-01,TRS,True,included,,Equity,,nasdaq;russell2000,ok,842633,Revenues,2024-04-30,10-Q,2023-03-31,215460000,2024-07-01,25.1299991607666,5461632.262544632
2024Q3,2024-07-01,TRUP,True,included,,Equity,Financials,nasdaq;russell2000,ok,1371285,Revenues,2024-05-03,10-Q,2023-03-31,256329000,2024-07-01,28.670000076293945,19911959.9256738
2024Q3,2024-07-01,TRV,True,included,,Equity,Financials,dow;sp500,ok,86312,Revenues,2024-04-17,10-Q,2023-03-31,9704000000,2024-07-01,202.97000122070312,277106742.63097125
2024Q3,2024-07-01,TSCO,True,included,,Equity,,sp500;nasdaq,ok,916365,Revenues,2024-05-09,10-Q,2023-04-01,3299225000,2024-07-01,53.54800033569336,310719824.46200055
2024Q3,2024-07-01,TSEOF,True,included,low_liquidity_keep,Equity,,russell2000,ok,1519061,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,996300000,2024-07-01,2.0799999237060547,1618889.75461483
2024Q3,2024-07-01,TSHA,True,included,,Equity,,nasdaq;russell2000,ok,1806310,Revenues,2024-05-14,10-Q,2023-03-31,4706000,2024-07-01,2.259999990463257,8016382.961874803
2024Q3,2024-07-01,TSLA,True,included,,Equity,Consumer Discretionary,sp500;nasdaq;ark,ok,1318605,Revenues,2024-04-24,10-Q,2023-03-31,23329000000,2024-07-01,209.86000061035156,15480489020.651398
2024Q3,2024-07-01,TSN,True,included,,Equity,,sp500,ok,100493,Revenues,2024-05-06,10-Q,2023-04-01,26393000000,2024-07-01,57.36000061035156,141803101.62117004
2024Q3,2024-07-01,TT,True,included,,Equity,Industrials,sp500,ok,1466258,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,3665800000,2024-07-01,321.3599853515625,371985862.85079956
2024Q3,2024-07-01,TTD,True,included,,Equity,Technology,sp500;nasdaq,ok,1671933,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,382803000,2024-07-01,97.97000122070312,314475505.4875819
2024Q3,2024-07-01,TTEC,True,included,,Equity,Industrials,nasdaq;russell2000,ok,1013880,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,633286000,2024-07-01,5.75,3837607.3294973373
2024Q3,2024-07-01,TTEK,True,included,,Equity,Industrials,nasdaq,ok,831641,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-04-02,2052991000,2024-07-01,39.56399917602539,61897241.19068781
2024Q3,2024-07-01,TTI,True,included,,Equity,,russell2000,ok,844965,Revenues,2018-08-09,10-Q,2017-06-30,0,2024-07-01,3.3499999046325684,5480595.929304759
2024Q3,2024-07-01,TTMI,True,included,,Equity,,nasdaq;russell2000,ok,1116942,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-04-03,544437000,2024-07-01,19.059999465942383,11599471.802495321
2024Q3,2024-07-01,TTSH,True,included,low_liquidity_keep,,,,ok,1552800,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,102019000,2024-07-01,6.920000076293945,631301.4660191536
2024Q3,2024-07-01,TTWO,True,included,,Equity,Technology,sp500;nasdaq,ok,946581,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-22,10-K,2022-03-31,3504800000,2024-07-01,154.2899932861328,253583295.63181558
2024Q3,2024-07-01,TVTX,True,included,,Equity,Healthcare,nasdaq;russell2000,ok,1438533,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-06,10-Q,2023-03-31,30888000,2024-07-01,8.279999732971191,8546470.73433876
2024Q3,2024-07-01,TW,True,included,,Equity,,nasdaq,ok,1758730,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-25,10-Q,2023-03-31,329249000,2024-07-01,105.08000183105469,90715861.11857097
2024Q3,2024-07-01,TWAV,True,included,low_liquidity_keep,Equity,,nasdaq,ok,746210,SalesRevenueServicesNet,2018-05-09,10-Q,2017-03-31,4080000,2024-07-01,6.800000190734863,1421553.6291558424
2024Q3,2024-07-01,TWI,True,included,,Equity,,russell2000,ok,899751,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,548644000,2024-07-01,7.289999961853027,5776336.576310794
2024Q3,2024-07-01,TWIN,True,included,low_liquidity_keep,Equity,,nasdaq,ok,100378,SalesRevenueNet,2018-02-06,10-Q,2016-12-30,69507000,2024-07-01,12.140000343322754,879689.091703097
2024Q3,2024-07-01,TXG,True,included,,Equity,,nasdaq;russell2000;ark,ok,1770787,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,134285000,2024-07-01,18.59000015258789,42017372.395235695
2024Q3,2024-07-01,TXN,True,included,,Equity,Technology,sp500;nasdaq,ok,97476,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-24,10-Q,2023-03-31,4379000000,2024-07-01,194.60000610351562,1020986808.2121277
2024Q3,2024-07-01,TXNM,True,included,,Equity,,russell2000,ok,1108426,Revenues,2024-05-03,10-Q,2023-03-31,544077000,2024-07-01,36.290000915527344,25028870.07713318
2024Q3,2024-07-01,TXRH,True,included,,Equity,,nasdaq,ok,1289460,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-28,1174356000,2024-07-01,170.36000061035156,131258990.36153157
2024Q3,2024-07-01,TXT,True,included,,Equity,Industrials,sp500,ok,217346,Revenues,2024-04-25,10-Q,2023-04-01,3024000000,2024-07-01,85.37000274658203,98691911.9970576
2024Q3,2024-07-01,TYL,True,included,,Equity,Technology,sp500,ok,860731,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-24,10-Q,2023-03-31,471853000,2024-07-01,499.5199890136719,113789850.12084961
2024Q3,2024-07-01,TZOO,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,1133311,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-15,10-Q,2023-03-31,21601000,2024-07-01,7.489999771118164,721324.249595801
2024Q3,2024-07-01,UAL,True,included,,Equity,Industrials,sp500;nasdaq,ok,100517,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-17,10-Q,2023-03-31,11429000000,2024-07-01,48.33000183105469,458693257.4013138
2024Q3,2024-07-01,UBER,True,included,,Equity,Industrials,sp500,ok,1543151,Revenues,2024-05-08,10-Q,2023-03-31,8823000000,2024-07-01,71.0999984741211,1289156558.921973
2024Q3,2024-07-01,UBSI,True,included,,Equity,,nasdaq;russell2000,ok,729986,Revenues,2023-03-01,10-K,2020-12-31,263249000,2024-07-01,32.290000915527344,15137607.397785187
