quarter,asof_date,ticker,cik,entity_name,revenue_bucket,revenue_filter_keep_under_10b,revenue_value,revenue_fact_name,revenue_unit,revenue_filed,revenue_form,revenue_period_end,net_income_value,net_income_fact_name,net_income_unit,net_income_filed,net_income_form,net_income_period_end,assets_value,assets_fact_name,assets_unit,assets_filed,assets_form,assets_period_end,financing_cash_flow_value,financing_cash_flow_fact_name,financing_cash_flow_unit,financing_cash_flow_filed,financing_cash_flow_form,financing_cash_flow_period_end,investing_cash_flow_value,investing_cash_flow_fact_name,investing_cash_flow_unit,investing_cash_flow_filed,investing_cash_flow_form,investing_cash_flow_period_end,operating_cash_flow_value,operating_cash_flow_fact_name,operating_cash_flow_unit,operating_cash_flow_filed,operating_cash_flow_form,operating_cash_flow_period_end,universal_feature_set,universal_feature_complete,universal_feature_complete_through_eps,missing_universal_features,net_income_margin,operating_cash_flow_to_revenue,assets_to_revenue,financing_cash_flow_to_revenue,investing_cash_flow_to_revenue
2024Q1,2024-02-21,CAKE,887596,THE CHEESECAKE FACTORY INCORPORATED,$2B-$10B,,2100609000,SalesRevenueNet,USD,2018-02-28,10-K,2015-12-29,46421000,NetIncomeLoss,USD,2023-11-06,10-Q,2022-09-27,2775220000,Assets,USD,2023-11-06,10-Q,2023-01-03,-76949000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-06,10-Q,2022-09-27,-78057000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-06,10-Q,2022-09-27,98897000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-06,10-Q,2022-09-27,through_ocf,True,,,0.022099,0.04708,1.32115,-0.036632,-0.037159
2024Q1,2024-03-19,CAL,14707,"CALERES, INC.",$500M-$1B,,632142000,Revenues,USD,2019-06-13,10-Q,2018-05-05,140933000,NetIncomeLoss,USD,2023-12-05,10-Q,2022-10-29,1948313000,Assets,USD,2023-12-05,10-Q,2022-10-29,1915000,NetCashProvidedByUsedInFinancingActivities,USD,2023-12-05,10-Q,2022-10-29,-45406000,NetCashProvidedByUsedInInvestingActivities,USD,2023-12-05,10-Q,2022-10-29,46266000,NetCashProvidedByUsedInOperatingActivities,USD,2023-12-05,10-Q,2022-10-29,through_ocf,True,,,0.222945,0.073189,3.082081,0.003029,-0.071829
2024Q1,2024-01-03,CALM,16160,"Cal-Maine Foods, Inc.",$1B-$2B,,1460044000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-01-03,10-Q,2022-11-26,323874000,NetIncomeLoss,USD,2024-01-03,10-Q,2022-11-26,1954525000,Assets,USD,2024-01-03,10-Q,2023-06-03,-78533000,NetCashProvidedByUsedInFinancingActivities,USD,2024-01-03,10-Q,2022-11-26,-146703000,NetCashProvidedByUsedInInvestingActivities,USD,2024-01-03,10-Q,2022-11-26,344787000,NetCashProvidedByUsedInOperatingActivities,USD,2024-01-03,10-Q,2022-11-26,through_ocf,True,,,0.221825,0.236148,1.338675,-0.053788,-0.100478
2024Q1,2024-01-29,CALX,1406666,"Calix, Inc.",$500M-$1B,,623324000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-10-24,10-Q,2022-10-01,29083000,NetIncomeLoss,USD,2023-10-24,10-Q,2022-10-01,884835000,Assets,USD,2023-10-24,10-Q,2022-12-31,20503000,NetCashProvidedByUsedInFinancingActivities,USD,2023-10-24,10-Q,2022-10-01,-17215000,NetCashProvidedByUsedInInvestingActivities,USD,2023-10-24,10-Q,2022-10-01,21078000,NetCashProvidedByUsedInOperatingActivities,USD,2023-10-24,10-Q,2022-10-01,through_ocf,True,,,0.046658,0.033815,1.419543,0.032893,-0.027618
2024Q1,2024-02-13,CALY,837465,Callaway Golf Company,$2B-$10B,,3144400000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-08,10-Q,2022-09-30,230600000,NetIncomeLoss,USD,2023-11-08,10-Q,2022-09-30,8590400000,Assets,USD,2023-11-08,10-Q,2022-12-31,165300000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-08,10-Q,2022-09-30,-353600000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-08,10-Q,2022-09-30,34600000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-08,10-Q,2022-09-30,through_ocf,True,,,0.073337,0.011004,2.731968,0.05257,-0.112454
2024Q1,2024-02-12,CAR,723612,"Avis Budget Group, Inc.",$2B-$10B,,9223000000,Revenues,USD,2023-11-02,10-Q,2022-09-30,2341000000,NetIncomeLoss,USD,2023-11-02,10-Q,2022-09-30,25927000000,Assets,USD,2023-11-02,10-Q,2022-12-31,-138000000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-02,10-Q,2022-09-30,-3576000000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-02,10-Q,2022-09-30,3862000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-02,10-Q,2022-09-30,through_ocf,True,,,0.253822,0.418736,2.811124,-0.014963,-0.387726
2024Q1,2024-02-26,CARG,1494259,"CARGURUS, INC.",$500M-$1B,,951373000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-02-26,10-K,2021-12-31,109244000,NetIncomeLoss,USD,2024-02-26,10-K,2021-12-31,931574000,Assets,USD,2024-02-26,10-K,2021-12-31,17808000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-26,10-K,2021-12-31,-68149000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-26,10-K,2021-12-31,98292000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-26,10-K,2021-12-31,through_ocf,True,,,0.114828,0.103316,0.979189,0.018718,-0.071632
2024Q1,2024-02-06,CARR,1783180,CARRIER GLOBAL CORPORATION,>$10B,,20613000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-02-06,10-K,2021-12-31,1701000000,ProfitLoss,USD,2024-02-06,10-K,2021-12-31,26086000000,Assets,USD,2024-02-06,10-K,2022-12-31,-1562000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-06,10-K,2021-12-31,-692000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-06,10-K,2021-12-31,2237000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-06,10-K,2021-12-31,through_ocf,True,,,0.082521,0.108524,1.265512,-0.075777,-0.033571
2024Q1,2024-02-22,CARS,1683606,Cars.com Inc.,$500M-$1B,,623683000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-02-22,10-K,2021-12-31,10791000,NetIncomeLoss,USD,2024-02-22,10-K,2021-12-31,1024870000,Assets,USD,2024-02-22,10-K,2022-12-31,-127203000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-22,10-K,2021-12-31,-39450000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-22,10-K,2021-12-31,138003000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-22,10-K,2021-12-31,through_ocf,True,,,0.017302,0.221271,1.643255,-0.203955,-0.063253
2024Q1,2024-01-24,CASH,907471,"PATHWARD FINANCIAL, INC",$500M-$1B,,601131000,Revenues,USD,2023-11-21,10-K,2022-09-30,28037000,NetIncomeLoss,USD,2023-11-21,10-K,2020-12-31,6690650000,Assets,USD,2023-11-21,10-K,2021-09-30,422933000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-21,10-K,2021-09-30,-1118402000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-21,10-K,2021-09-30,581645000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-21,10-K,2021-09-30,through_ocf,True,,,0.04664,0.967584,11.130103,0.703562,-1.860496
2024Q1,2024-02-12,CBL,910612,"CBL & ASSOCIATES PROPERTIES, INC.",$100M-$500M,,413400000,Revenues,USD,2023-11-09,10-Q,2022-09-30,-96404000,NetIncomeLoss,USD,2023-11-09,10-Q,2022-09-30,2678243000,Assets,USD,2023-11-09,10-Q,2022-12-31,-113463000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-09,10-Q,2022-09-30,107832000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-09,10-Q,2022-09-30,153820000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-09,10-Q,2022-09-30,through_ocf,True,,,-0.233198,0.372085,6.478575,-0.274463,0.260842
2024Q1,2024-02-02,CBOE,1374310,"Cboe Global Markets, Inc.",$500M-$1B,,663800000,Revenues,USD,2018-02-22,10-K,2015-12-31,109600000,ProfitLoss,USD,2023-11-03,10-Q,2022-03-31,6998900000,Assets,USD,2023-11-03,10-Q,2022-12-31,274700000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-03,10-Q,2022-09-30,-744600000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-03,10-Q,2022-09-30,794700000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-03,10-Q,2022-09-30,through_ocf,True,,,0.16511,1.197198,10.543688,0.413829,-1.121723
2024Q1,2024-02-27,CBRL,1067294,"CRACKER BARREL OLD COUNTRY STORE, INC.",$1B-$2B,,1773387000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-02-27,10-Q,2023-01-27,17129000,NetIncomeLoss,USD,2024-02-27,10-Q,2022-10-28,2218094000,Assets,USD,2024-02-27,10-Q,2023-07-28,-48380000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-27,10-Q,2023-01-27,-48143000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-27,10-Q,2023-01-27,100822000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-27,10-Q,2023-01-27,through_ocf,True,,,0.009659,0.056853,1.250767,-0.027281,-0.027147
2024Q1,2024-02-05,CBT,16040,CABOT CORPORATION,$2B-$10B,,3409000000,Revenues,USD,2023-11-22,10-K,2021-09-30,250000000,NetIncomeLoss,USD,2023-11-22,10-K,2021-09-30,3306000000,Assets,USD,2023-11-22,10-K,2021-09-30,-60000000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-22,10-K,2021-09-30,-186000000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-22,10-K,2021-09-30,257000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-22,10-K,2021-09-30,through_ocf,True,,,0.073335,0.075389,0.969786,-0.0176,-0.054561
2024Q1,2024-02-15,CBZ,944148,"CBIZ, INC.",$1B-$2B,,1116936000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-10-26,10-Q,2022-09-30,116852000,NetIncomeLoss,USD,2023-10-26,10-Q,2022-09-30,1879124000,Assets,USD,2023-10-26,10-Q,2022-12-31,6025000,NetCashProvidedByUsedInFinancingActivities,USD,2023-10-26,10-Q,2022-09-30,-95550000,NetCashProvidedByUsedInInvestingActivities,USD,2023-10-26,10-Q,2022-09-30,60059000,NetCashProvidedByUsedInOperatingActivities,USD,2023-10-26,10-Q,2022-09-30,through_ocf,True,,,0.104618,0.053771,1.682392,0.005394,-0.085547
2024Q1,2024-02-29,CC,1627223,The Chemours Company,$2B-$10B,,5456000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-10-27,10-Q,2022-09-30,675000000,NetIncomeLoss,USD,2023-10-27,10-Q,2022-09-30,7640000000,Assets,USD,2023-10-27,10-Q,2022-12-31,-495000000,NetCashProvidedByUsedInFinancingActivities,USD,2023-10-27,10-Q,2022-09-30,-219000000,NetCashProvidedByUsedInInvestingActivities,USD,2023-10-27,10-Q,2022-09-30,594000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-10-27,10-Q,2022-09-30,through_ocf,True,,,0.123717,0.108871,1.400293,-0.090726,-0.040139
2024Q1,2024-02-28,CCC,1818201,CCC Intelligent Solutions Holdings Inc.,$500M-$1B,,688288000,Revenues,USD,2024-02-28,10-K,2021-12-31,-248919000,NetIncomeLoss,USD,2024-02-28,10-K,2021-12-31,3350921000,Assets,USD,2024-02-28,10-K,2022-12-31,-58440000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-28,10-K,2021-12-31,-48598000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-28,10-K,2021-12-31,127335000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-28,10-K,2021-12-31,through_ocf,True,,,-0.361649,0.185002,4.868487,-0.084906,-0.070607
2024Q1,2024-01-24,CCI,1051470,Crown Castle Inc.,$2B-$10B,,5222000000,Revenues,USD,2023-11-01,10-Q,2022-09-30,1261000000,NetIncomeLoss,USD,2023-11-01,10-Q,2022-09-30,38921000000,Assets,USD,2023-11-01,10-Q,2022-12-31,-1209000000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-01,10-Q,2022-09-30,-946000000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-01,10-Q,2022-09-30,2038000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-01,10-Q,2022-09-30,through_ocf,True,,,0.241478,0.390272,7.453275,-0.23152,-0.181157
2024Q1,2024-03-27,CCL,815097,Carnival Corporation,$2B-$10B,,4432000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-03-27,10-Q,2023-02-28,-693000000,NetIncomeLoss,USD,2024-03-27,10-Q,2023-02-28,49120000000,Assets,USD,2024-03-27,10-Q,2023-11-30,111000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-03-27,10-Q,2023-02-28,-1044000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-03-27,10-Q,2023-02-28,388000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-03-27,10-Q,2023-02-28,through_ocf,True,,,-0.156363,0.087545,11.083032,0.025045,-0.23556
2024Q1,2024-02-29,CCOI,1158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",$100M-$500M,,359949000,SalesRevenueNet,USD,2018-11-01,10-Q,2017-09-30,48185000,ProfitLoss,USD,2024-02-29,10-K,2021-12-31,1010182000,Assets,USD,2024-02-29,10-K,2022-12-31,-140825000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-29,10-K,2021-12-31,-69916000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-29,10-K,2021-12-31,170257000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-29,10-K,2021-12-31,through_ocf,True,,,0.133866,0.473003,2.806459,-0.391236,-0.194239
2024Q1,2024-02-21,CCRN,1141103,"Cross Country Healthcare, Inc",$2B-$10B,,2178391000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-02,10-Q,2022-09-30,149670000,NetIncomeLoss,USD,2023-11-02,10-Q,2022-09-30,947839000,Assets,USD,2023-11-02,10-Q,2022-12-31,-93674000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-02,10-Q,2022-09-30,-6763000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-02,10-Q,2022-09-30,129730000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-02,10-Q,2022-09-30,through_ocf,True,,,0.068707,0.059553,0.43511,-0.043001,-0.003105
2024Q1,2024-01-31,CCS,1576940,"Century Communities, Inc.",$2B-$10B,,3326782000,Revenues,USD,2023-10-26,10-Q,2022-09-30,445637000,NetIncomeLoss,USD,2023-10-26,10-Q,2022-09-30,3773767000,Assets,USD,2023-10-26,10-Q,2022-12-31,-108506000,NetCashProvidedByUsedInFinancingActivities,USD,2023-10-26,10-Q,2022-09-30,-37330000,NetCashProvidedByUsedInInvestingActivities,USD,2023-10-26,10-Q,2022-09-30,-67107000,NetCashProvidedByUsedInOperatingActivities,USD,2023-10-26,10-Q,2022-09-30,through_ocf,True,,,0.133954,-0.020172,1.13436,-0.032616,-0.011221
2024Q1,2024-01-29,CDE,215466,"Coeur Mining, Inc.",$500M-$1B,,575520000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-08,10-Q,2022-09-30,7682000,NetIncomeLoss,USD,2023-11-08,10-Q,2022-03-31,1846143000,Assets,USD,2023-11-08,10-Q,2022-12-31,204255000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-08,10-Q,2022-09-30,-182853000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-08,10-Q,2022-09-30,-2900000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-08,10-Q,2022-09-30,through_ocf,True,,,0.013348,-0.005039,3.207783,0.354905,-0.317718
2024Q1,2024-02-12,CDNS,813672,"CADENCE DESIGN SYSTEMS, INC.",$2B-$10B,,2661841000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-10-23,10-Q,2022-10-01,608560000,NetIncomeLoss,USD,2023-10-23,10-Q,2022-10-01,5137071000,Assets,USD,2023-10-23,10-Q,2022-12-31,-299898000,NetCashProvidedByUsedInFinancingActivities,USD,2023-10-23,10-Q,2022-10-01,-674458000,NetCashProvidedByUsedInInvestingActivities,USD,2023-10-23,10-Q,2022-10-01,978259000,NetCashProvidedByUsedInOperatingActivities,USD,2023-10-23,10-Q,2022-10-01,through_ocf,True,,,0.228624,0.367512,1.929894,-0.112666,-0.25338
2024Q1,2024-02-08,CDP,860546,COPT DEFENSE PROPERTIES,$500M-$1B,,563783000,Revenues,USD,2023-11-03,10-Q,2022-09-30,126735000,ProfitLoss,USD,2023-11-03,10-Q,2022-09-30,4269329000,Assets,USD,2023-11-03,10-Q,2022-09-30,-105617000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-03,10-Q,2022-09-30,-82435000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-03,10-Q,2022-09-30,187134000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-03,10-Q,2022-09-30,through_ocf,True,,,0.224794,0.331926,7.572646,-0.187336,-0.146218
2024Q1,2024-03-05,CDRE,1860543,"CADRE HOLDINGS, INC.",$100M-$500M,,334192000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-08,10-Q,2022-09-30,-10165000,NetIncomeLoss,USD,2023-11-08,10-Q,2022-03-31,391952000,Assets,USD,2023-11-08,10-Q,2022-12-31,31210000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-08,10-Q,2022-09-30,-57977000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-08,10-Q,2022-09-30,29501000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-08,10-Q,2022-09-30,through_ocf,True,,,-0.030417,0.088276,1.172835,0.093389,-0.173484
2024Q1,2024-02-07,CDW,1402057,CDW CORP,>$10B,,18310400000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-01,10-Q,2022-09-30,827300000,NetIncomeLoss,USD,2023-11-01,10-Q,2022-09-30,13131500000,Assets,USD,2023-11-01,10-Q,2022-12-31,-830400000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-01,10-Q,2022-09-30,-125200000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-01,10-Q,2022-09-30,1094000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-01,10-Q,2022-09-30,through_ocf,True,,,0.045182,0.059747,0.717161,-0.045351,-0.006838
2024Q1,2024-03-05,CECO,3197,CECO ENVIRONMENTAL CORP.,$100M-$500M,,324140000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-03-05,10-K,2021-12-31,1426000,NetIncomeLoss,USD,2024-03-05,10-K,2021-12-31,504721000,Assets,USD,2024-03-05,10-K,2022-12-31,-15556000,NetCashProvidedByUsedInFinancingActivities,USD,2024-03-05,10-K,2021-12-31,-2083000,NetCashProvidedByUsedInInvestingActivities,USD,2024-03-05,10-K,2021-12-31,13298000,NetCashProvidedByUsedInOperatingActivities,USD,2024-03-05,10-K,2021-12-31,through_ocf,True,,,0.004399,0.041025,1.557108,-0.047992,-0.006426
2024Q1,2024-02-29,CELH,1341766,"CELSIUS HOLDINGS, INC.",$100M-$500M,,314272000,Revenues,USD,2024-02-29,10-K,2021-12-31,3937000,NetIncomeLoss,USD,2024-02-29,10-K,2021-12-31,1222069000,Assets,USD,2024-02-29,10-K,2022-12-31,71395000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-29,10-K,2021-12-31,-1264000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-29,10-K,2021-12-31,-96586000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-29,10-K,2021-12-31,through_ocf,True,,,0.012527,-0.307333,3.888571,0.227176,-0.004022
2024Q1,2024-02-21,CENX,949157,CENTURY ALUMINUM COMPANY,$2B-$10B,,2247400000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-08,10-Q,2022-09-30,99400000,NetIncomeLoss,USD,2023-11-08,10-Q,2022-09-30,1472000000,Assets,USD,2023-11-08,10-Q,2022-12-31,38200000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-08,10-Q,2022-09-30,-70100000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-08,10-Q,2022-09-30,57200000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-08,10-Q,2022-09-30,through_ocf,True,,,0.044229,0.025452,0.654979,0.016997,-0.031192
2024Q1,2024-02-14,CF,1324404,"CF Industries Holdings, Inc.",$2B-$10B,,8578000000,Revenues,USD,2023-11-02,10-Q,2022-09-30,2928000000,ProfitLoss,USD,2023-11-02,10-Q,2022-09-30,13313000000,Assets,USD,2023-11-02,10-Q,2022-12-31,-2370000000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-02,10-Q,2022-09-30,-308000000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-02,10-Q,2022-09-30,3270000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-02,10-Q,2022-09-30,through_ocf,True,,,0.341338,0.381208,1.551993,-0.276288,-0.035906
2024Q1,2024-01-17,CFG,759944,CITIZENS FINANCIAL GROUP INC/RI,$2B-$10B,,5821000000,Revenues,USD,2023-11-06,10-Q,2022-09-30,1420000000,NetIncomeLoss,USD,2023-11-06,10-Q,2022-09-30,226733000000,Assets,USD,2023-11-06,10-Q,2022-12-31,8803000000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-06,10-Q,2022-09-30,-12479000000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-06,10-Q,2022-09-30,2678000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-06,10-Q,2022-09-30,through_ocf,True,,,0.243944,0.460058,38.950868,1.512283,-2.14379
2024Q1,2024-02-07,CFLT,1699838,"CONFLUENT, INC.",$100M-$500M,,417278000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-01,10-Q,2022-09-30,-346667000,NetIncomeLoss,USD,2023-11-01,10-Q,2022-09-30,2344849000,Assets,USD,2023-11-01,10-Q,2022-12-31,73992000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-01,10-Q,2022-09-30,-816257000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-01,10-Q,2022-09-30,-130255000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-01,10-Q,2022-09-30,through_ocf,True,,,-0.830782,-0.312154,5.619393,0.177321,-1.956147
2024Q1,2024-02-15,CGNX,851205,Cognex Corporation,$1B-$2B,,1037098000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-02-15,10-K,2021-12-31,279881000,NetIncomeLoss,USD,2024-02-15,10-K,2021-12-31,1958140000,Assets,USD,2024-02-15,10-K,2022-12-31,-141623000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-15,10-K,2021-12-31,-252539000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-15,10-K,2021-12-31,314065000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-15,10-K,2021-12-31,through_ocf,True,,,0.269869,0.302831,1.888095,-0.136557,-0.243505
2024Q1,2024-02-02,CHD,313927,"CHURCH & DWIGHT CO., INC.",$2B-$10B,,3939600000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-03,10-Q,2022-09-30,204400000,NetIncomeLoss,USD,2023-11-03,10-Q,2022-03-31,8345600000,Assets,USD,2023-11-03,10-Q,2022-12-31,-226000000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-03,10-Q,2022-09-30,-100700000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-03,10-Q,2022-09-30,534100000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-03,10-Q,2022-09-30,through_ocf,True,,,0.051883,0.135572,2.118388,-0.057366,-0.025561
2024Q1,2024-02-21,CHDN,20212,Churchill Downs Inc,$1B-$2B,,1597200000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-02-21,10-K,2021-12-31,249100000,NetIncomeLoss,USD,2024-02-21,10-K,2021-12-31,6206800000,Assets,USD,2024-02-21,10-K,2022-12-31,-500000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-21,10-K,2021-12-31,-100400000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-21,10-K,2021-12-31,135200000,NetCashProvidedByUsedInOperatingActivities,USD,2023-04-26,10-Q,2022-03-31,through_ocf,True,,,0.15596,0.084648,3.886051,-0.000313,-0.06286
2024Q1,2024-02-14,CHEF,1517175,"THE CHEFS’ WAREHOUSE, INC.",$1B-$2B,,1822063000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-03,10-Q,2022-09-23,1385000,NetIncomeLoss,USD,2023-11-03,10-Q,2022-03-25,1509296000,Assets,USD,2023-11-03,10-Q,2022-12-30,92255000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-03,10-Q,2022-09-23,-93673000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-03,10-Q,2022-09-23,31747000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-03,10-Q,2022-09-23,through_ocf,True,,,0.00076,0.017424,0.828345,0.050632,-0.05141
2024Q1,2024-02-21,CHRD,1486159,Chord Energy Corporation,$2B-$10B,,2631192000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-02,10-Q,2022-09-30,1478593000,NetIncomeLoss,USD,2023-11-02,10-Q,2022-09-30,6631081000,Assets,USD,2023-11-02,10-Q,2022-12-31,-635861000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-02,10-Q,2022-09-30,-325699000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-02,10-Q,2022-09-30,1445634000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-02,10-Q,2022-09-30,through_ocf,True,,,0.561948,0.549422,2.520181,-0.241663,-0.123784
2024Q1,2024-01-31,CHRW,1043277,"C.H. ROBINSON WORLDWIDE, INC.",>$10B,,19629804000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-03,10-Q,2022-09-30,270348000,NetIncomeLoss,USD,2023-11-03,10-Q,2022-03-31,6795530000,Assets,USD,2023-11-03,10-Q,2022-09-30,-894018000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-03,10-Q,2022-09-30,-37446000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-03,10-Q,2022-09-30,876789000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-03,10-Q,2022-09-30,through_ocf,True,,,0.013772,0.044666,0.346184,-0.045544,-0.001908
2024Q1,2024-03-07,CIEN,936395,Ciena Corp,$1B-$2B,,1056521000,Revenues,USD,2024-03-07,10-Q,2023-01-28,76241000,NetIncomeLoss,USD,2024-03-07,10-Q,2023-01-28,5601495000,Assets,USD,2024-03-07,10-Q,2023-10-28,492194000,NetCashProvidedByUsedInFinancingActivities,USD,2024-03-07,10-Q,2023-01-28,-176241000,NetCashProvidedByUsedInInvestingActivities,USD,2024-03-07,10-Q,2023-01-28,-265639000,NetCashProvidedByUsedInOperatingActivities,USD,2024-03-07,10-Q,2023-01-28,through_ocf,True,,,0.072162,-0.251428,5.30183,0.465863,-0.166813
